,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default
2,037230,한국팩키지,201903,20190306,-0.010507880910682998,2500,2800,2825,1.0833333333333333,False,False,False,False
3,037230,한국팩키지,201903,20190307,-0.07433628318584073,2500,2800,2615,0.38333333333333336,False,True,False,False
4,037230,한국팩키지,201903,20190308,-0.03632887189292544,2500,2800,2520,0.06666666666666667,False,True,True,False
5,037230,한국팩키지,201903,20190311,0.037698412698412787,2500,2800,2615,0.38333333333333336,False,True,True,False
6,037230,한국팩키지,201903,20190312,-0.0019120458891013214,2500,2800,2610,0.36666666666666664,False,True,True,False
7,037230,한국팩키지,201903,20190313,-0.06896551724137934,2500,2800,2430,-0.23333333333333334,False,False,False,False
8,037230,한국팩키지,201903,20190314,-0.014403292181069949,2500,2800,2395,-0.35,False,False,True,False
9,037230,한국팩키지,201903,20190315,-0.02713987473903967,2500,2800,2330,-0.5666666666666667,False,False,True,False
10,037230,한국팩키지,201903,20190318,0.01716738197424883,2500,2800,2370,-0.43333333333333335,False,False,True,True
11,037230,한국팩키지,201903,20190319,-0.02320675105485237,2500,2800,2315,-0.6166666666666667,False,False,True,True
12,037230,한국팩키지,201903,20190320,0.015118790496760237,2500,2800,2350,-0.5,False,False,True,True
13,037230,한국팩키지,201903,20190321,0.029787234042553123,2500,2800,2420,-0.26666666666666666,False,False,True,False
14,037230,한국팩키지,201903,20190322,0.008264462809917328,2500,2800,2440,-0.2,False,False,True,True
15,037230,한국팩키지,201903,20190325,-0.016393442622950838,2500,2800,2400,-0.3333333333333333,False,False,True,True
16,037230,한국팩키지,201903,20190326,-0.014583333333333282,2500,2800,2365,-0.45,False,False,True,True
17,037230,한국팩키지,201903,20190327,0.02748414376321362,2500,2800,2430,-0.23333333333333334,False,False,True,True
18,037230,한국팩키지,201903,20190328,0.08641975308641969,2500,2800,2640,0.4666666666666667,False,True,False,False
19,037230,한국팩키지,201903,20190329,0.125,2500,2800,2970,1.5666666666666667,False,False,False,False
20,037230,한국팩키지,201903,20190401,0.07744107744107742,2500,2800,3200,2.3333333333333335,False,False,False,False
1,037370,EG,201901,20190122,-0.06402439024390238,12800,16400,15350,0.7083333333333334,False,True,False,False
2,037370,EG,201901,20190123,0.016286644951140072,12800,16400,15600,0.7777777777777778,False,True,False,False
3,037370,EG,201901,20190124,-0.02564102564102566,12800,16400,15200,0.6666666666666666,False,True,True,False
4,037370,EG,201901,20190125,-0.023026315789473673,12800,16400,14850,0.5694444444444444,False,True,True,False
5,037370,EG,201901,20190128,0.08417508417508412,12800,16400,16100,0.9166666666666666,False,True,False,False
6,037370,EG,201901,20190129,-0.052795031055900665,12800,16400,15250,0.6805555555555556,False,True,True,False
7,037370,EG,201901,20190130,-0.003278688524590123,12800,16400,15200,0.6666666666666666,False,True,True,False
8,037370,EG,201901,20190131,-0.05592105263157898,12800,16400,14350,0.4305555555555556,False,True,False,False
9,037370,EG,201901,20190201,0.006968641114982521,12800,16400,14450,0.4583333333333333,False,True,True,False
10,037370,EG,201901,20190207,0.0,12800,16400,14450,0.4583333333333333,False,True,True,False
11,037370,EG,201901,20190208,0.006920415224913601,12800,16400,14550,0.4861111111111111,False,True,True,False
12,037370,EG,201901,20190211,0.0034364261168384758,12800,16400,14600,0.5,False,True,True,False
13,037370,EG,201901,20190212,-0.013698630136986356,12800,16400,14400,0.4444444444444444,False,True,False,False
14,037370,EG,201901,20190213,0.01736111111111116,12800,16400,14650,0.5138888888888888,False,True,True,False
15,037370,EG,201901,20190214,-0.058020477815699634,12800,16400,13800,0.2777777777777778,False,True,False,False
16,037370,EG,201901,20190215,0.010869565217391353,12800,16400,13950,0.3194444444444444,False,True,True,False
17,037370,EG,201901,20190218,-0.010752688172043001,12800,16400,13800,0.2777777777777778,True,True,True,True
1,037460,삼지전자,201905,20190516,-0.03389830508474578,10150,11800,11400,0.7575757575757576,False,True,False,False
2,037460,삼지전자,201905,20190517,0.01754385964912286,10150,11800,11600,0.8787878787878788,False,True,True,False
3,037460,삼지전자,201905,20190520,0.06034482758620685,10150,11800,12300,1.303030303030303,False,False,True,False
4,037460,삼지전자,201905,20190521,0.016260162601626105,10150,11800,12500,1.4242424242424243,False,False,True,False
5,037460,삼지전자,201905,20190522,-0.020000000000000018,10150,11800,12250,1.2727272727272727,False,False,True,False
6,037460,삼지전자,201905,20190523,-0.12244897959183676,10150,11800,10750,0.36363636363636365,False,True,False,False
7,037460,삼지전자,201905,20190524,-0.013953488372092981,10150,11800,10600,0.2727272727272727,False,True,True,False
8,037460,삼지전자,201905,20190527,-0.04245283018867929,10150,11800,10150,0.0,False,True,False,False
9,037460,삼지전자,201905,20190528,0.0640394088669951,10150,11800,10800,0.3939393939393939,False,True,False,False
10,037460,삼지전자,201905,20190529,0.09722222222222232,10150,11800,11850,1.0303030303030303,False,False,False,False
11,037460,삼지전자,201905,20190530,0.00421940928270037,10150,11800,11900,1.0606060606060606,False,False,True,False
12,037460,삼지전자,201905,20190531,0.004201680672268893,10150,11800,11950,1.0909090909090908,False,False,True,False
13,037460,삼지전자,201905,20190603,-0.03765690376569042,10150,11800,11500,0.8181818181818182,False,True,True,False
14,037460,삼지전자,201905,20190604,-0.013043478260869601,10150,11800,11350,0.7272727272727273,False,True,True,False
15,037460,삼지전자,201905,20190605,0.008810572687224738,10150,11800,11450,0.7878787878787878,False,True,True,False
16,037460,삼지전자,201905,20190607,0.09170305676855905,10150,11800,12500,1.4242424242424243,False,False,False,False
17,037460,삼지전자,201905,20190610,0.17999999999999994,10150,11800,14750,2.787878787878788,False,False,False,False
18,037460,삼지전자,201905,20190611,0.02033898305084736,10150,11800,15050,2.9696969696969697,False,False,True,False
19,037460,삼지전자,201905,20190612,-0.05980066445182719,10150,11800,14150,2.4242424242424243,False,False,False,False
1,038160,팍스넷,201906,20190627,0.020000000000000018,8440,10000,10200,1.1282051282051282,False,False,False,False
2,038160,팍스넷,201906,20190628,-0.11764705882352944,8440,10000,9000,0.358974358974359,False,True,False,False
3,038160,팍스넷,201906,20190701,-0.030000000000000027,8440,10000,8730,0.1858974358974359,False,True,True,False
4,038160,팍스넷,201906,20190702,0.009163802978235935,8440,10000,8810,0.23717948717948717,False,True,False,False
5,038160,팍스넷,201906,20190703,0.04880817253121461,8440,10000,9240,0.5128205128205128,False,True,True,False
6,038160,팍스넷,201906,20190704,-0.0021645021645021467,8440,10000,9220,0.5,False,True,True,False
7,038160,팍스넷,201906,20190705,-0.05639913232104121,8440,10000,8700,0.16666666666666666,False,True,False,False
8,038160,팍스넷,201906,20190708,0.03908045977011487,8440,10000,9040,0.38461538461538464,False,True,True,False
9,038160,팍스넷,201906,20190709,0.06747787610619471,8440,10000,9650,0.7756410256410257,False,True,False,False
10,038160,팍스넷,201906,20190710,0.051813471502590636,8440,10000,10150,1.0961538461538463,False,False,False,False
11,038160,팍스넷,201906,20190711,0.059113300492610765,8440,10000,10750,1.4807692307692308,False,False,False,False
12,038160,팍스넷,201906,20190712,-0.041860465116279055,8440,10000,10300,1.1923076923076923,False,False,False,False
13,038160,팍스넷,201906,20190715,-0.10679611650485432,8440,10000,9200,0.48717948717948717,False,True,False,False
14,038160,팍스넷,201906,20190716,0.05869565217391304,8440,10000,9740,0.8333333333333334,False,True,False,False
15,038160,팍스넷,201906,20190717,-0.014373716632443578,8440,10000,9600,0.7435897435897436,False,True,True,False
16,038160,팍스넷,201906,20190718,-0.019791666666666652,8440,10000,9410,0.6217948717948718,False,True,True,False
17,038160,팍스넷,201906,20190719,-0.004250797024442088,8440,10000,9370,0.5961538461538461,False,True,True,False
18,038160,팍스넷,201906,20190722,-0.006403415154749181,8440,10000,9310,0.5576923076923077,True,True,True,True
19,038160,팍스넷,201906,20190723,0.14930182599355524,8440,10000,10700,1.4487179487179487,False,False,False,False
20,038160,팍스넷,201906,20190724,0.02336448598130847,8440,10000,10950,1.608974358974359,False,False,True,False
1,038530,골드퍼시픽,201902,20190220,0.0,3900,4030,4030,1.0,False,True,True,False
2,038530,골드퍼시픽,201902,20190221,0.042183622828784184,3900,4030,4200,2.3076923076923075,False,False,False,False
3,038530,골드퍼시픽,201902,20190222,-0.07499999999999996,3900,4030,3885,-0.11538461538461539,False,False,False,False
4,038530,골드퍼시픽,201902,20190225,-0.019305019305019266,3900,4030,3810,-0.6923076923076923,False,False,True,False
5,038530,골드퍼시픽,201902,20190226,0.015748031496062964,3900,4030,3870,-0.23076923076923078,False,False,True,False
6,038530,골드퍼시픽,201902,20190227,0.01421188630490966,3900,4030,3925,0.19230769230769232,False,True,True,False
7,038530,골드퍼시픽,201902,20190228,-0.04713375796178343,3900,4030,3740,-1.2307692307692308,False,False,False,False
8,038530,골드퍼시픽,201902,20190304,-0.27807486631016043,3900,4030,2700,-9.23076923076923,False,False,False,False
9,038530,골드퍼시픽,201902,20190305,0.2407407407407407,3900,4030,3350,-4.230769230769231,False,False,False,False
10,038530,골드퍼시픽,201902,20190306,0.08955223880597019,3900,4030,3650,-1.9230769230769231,False,False,False,False
11,038530,골드퍼시픽,201902,20190307,-0.004109589041095929,3900,4030,3635,-2.0384615384615383,False,False,True,False
12,038530,골드퍼시픽,201902,20190308,-0.06327372764786798,3900,4030,3405,-3.8076923076923075,False,False,False,True
13,038530,골드퍼시픽,201902,20190311,0.06607929515418509,3900,4030,3630,-2.076923076923077,False,False,False,False
14,038530,골드퍼시픽,201902,20190312,-0.00688705234159781,3900,4030,3605,-2.269230769230769,False,False,True,False
15,038530,골드퍼시픽,201902,20190313,-0.03744798890429957,3900,4030,3470,-3.3076923076923075,False,False,False,True
16,038530,골드퍼시픽,201902,20190314,0.011527377521613813,3900,4030,3510,-3.0,False,False,True,True
17,038530,골드퍼시픽,201902,20190315,-0.01139601139601143,3900,4030,3470,-3.3076923076923075,False,False,True,False
18,038530,골드퍼시픽,201902,20190318,-0.033141210374639796,3900,4030,3355,-4.1923076923076925,False,False,True,False
19,038530,골드퍼시픽,201902,20190319,-0.05514157973174372,3900,4030,3170,-5.615384615384615,False,False,False,False
1,038620,위즈코프,201901,20190109,0.026615969581748944,1145,1315,1350,1.2058823529411764,False,False,True,False
2,038620,위즈코프,201901,20190110,-0.07407407407407407,1145,1315,1250,0.6176470588235294,False,True,False,False
3,038620,위즈코프,201901,20190111,0.028000000000000025,1145,1315,1285,0.8235294117647058,False,True,True,False
4,038620,위즈코프,201901,20190114,-0.023346303501945553,1145,1315,1255,0.6470588235294118,False,True,True,False
5,038620,위즈코프,201901,20190115,0.0239043824701195,1145,1315,1285,0.8235294117647058,False,True,True,False
6,038620,위즈코프,201901,20190116,0.0,1145,1315,1285,0.8235294117647058,False,True,True,False
7,038620,위즈코프,201901,20190117,-0.0038910505836575737,1145,1315,1280,0.7941176470588235,False,True,True,False
8,038620,위즈코프,201901,20190118,-0.01953125,1145,1315,1255,0.6470588235294118,False,True,False,False
9,038620,위즈코프,201901,20190121,0.027888446215139417,1145,1315,1290,0.8529411764705882,True,True,True,True
10,038620,위즈코프,201901,20190122,-0.003875968992248069,1145,1315,1285,0.8235294117647058,True,True,True,True
11,038620,위즈코프,201901,20190123,-0.035019455252918275,1145,1315,1240,0.5588235294117647,False,True,True,False
12,038620,위즈코프,201901,20190124,0.012096774193548487,1145,1315,1255,0.6470588235294118,True,True,True,True
13,038620,위즈코프,201901,20190125,0.0,1145,1315,1255,0.6470588235294118,True,True,True,True
14,038620,위즈코프,201901,20190128,0.01195219123505975,1145,1315,1270,0.7352941176470589,True,True,True,True
15,038620,위즈코프,201901,20190129,0.007874015748031482,1145,1315,1280,0.7941176470588235,False,True,True,False
16,038620,위즈코프,201901,20190130,0.0078125,1145,1315,1290,0.8529411764705882,False,True,False,False
17,038620,위즈코프,201901,20190131,-0.011627906976744207,1145,1315,1275,0.7647058823529411,False,True,True,False
18,038620,위즈코프,201901,20190201,-0.007843137254901933,1145,1315,1265,0.7058823529411765,False,True,True,False
1,038680,에스넷,201904,20190422,0.02199223803363526,6490,7730,7900,1.1370967741935485,False,False,True,False
2,038680,에스넷,201904,20190423,-0.006329113924050667,6490,7730,7850,1.096774193548387,False,False,True,False
3,038680,에스넷,201904,20190424,0.03566878980891719,6490,7730,8130,1.3225806451612903,False,False,False,False
4,038680,에스넷,201904,20190425,0.014760147601476037,6490,7730,8250,1.4193548387096775,False,False,True,False
5,038680,에스넷,201904,20190426,-0.025454545454545507,6490,7730,8040,1.25,False,False,False,False
6,038680,에스넷,201904,20190429,-0.02238805970149249,6490,7730,7860,1.1048387096774193,False,False,True,False
7,038680,에스넷,201904,20190430,0.08905852417302795,6490,7730,8560,1.6693548387096775,False,False,False,False
8,038680,에스넷,201904,20190502,-0.053738317757009324,6490,7730,8100,1.2983870967741935,False,False,False,False
9,038680,에스넷,201904,20190503,0.0,6490,7730,8100,1.2983870967741935,False,False,True,False
10,038680,에스넷,201904,20190507,-0.00987654320987652,6490,7730,8020,1.2338709677419355,False,False,False,False
11,038680,에스넷,201904,20190508,0.02244389027431426,6490,7730,8200,1.3790322580645162,False,False,True,False
12,038680,에스넷,201904,20190509,-0.10487804878048779,6490,7730,7340,0.6854838709677419,False,True,False,False
13,038680,에스넷,201904,20190510,0.013623978201634968,6490,7730,7440,0.7661290322580645,False,True,True,False
14,038680,에스넷,201904,20190513,-0.029569892473118253,6490,7730,7220,0.5887096774193549,False,True,True,False
15,038680,에스넷,201904,20190514,0.07202216066481992,6490,7730,7740,1.0080645161290323,False,False,False,False
16,038680,에스넷,201904,20190515,0.05297157622739013,6490,7730,8150,1.3387096774193548,False,False,False,False
17,038680,에스넷,201904,20190516,-0.12269938650306744,6490,7730,7150,0.532258064516129,False,True,False,False
18,038680,에스넷,201904,20190517,-0.08391608391608396,6490,7730,6550,0.04838709677419355,False,True,False,False
1,038680,에스넷,201906,20190607,0.008403361344537785,8320,9520,9600,1.0666666666666667,False,False,True,False
2,038680,에스넷,201906,20190610,0.02499999999999991,8320,9520,9840,1.2666666666666666,False,False,True,False
3,038680,에스넷,201906,20190611,-0.014227642276422814,8320,9520,9700,1.15,False,False,True,False
4,038680,에스넷,201906,20190612,0.009278350515463885,8320,9520,9790,1.225,False,False,True,False
5,038680,에스넷,201906,20190613,-0.009193054136874323,8320,9520,9700,1.15,False,False,False,False
6,038680,에스넷,201906,20190614,-0.06391752577319587,8320,9520,9080,0.6333333333333333,False,True,False,False
7,038680,에스넷,201906,20190617,-0.028634361233480177,8320,9520,8820,0.4166666666666667,False,True,True,False
8,038680,에스넷,201906,20190618,0.0011337868480725266,8320,9520,8830,0.425,False,True,True,False
9,038680,에스넷,201906,20190619,-0.0305775764439411,8320,9520,8560,0.2,False,True,False,False
10,038680,에스넷,201906,20190620,0.01869158878504673,8320,9520,8720,0.3333333333333333,False,True,True,False
11,038680,에스넷,201906,20190621,0.04931192660550465,8320,9520,9150,0.6916666666666667,False,True,False,False
12,038680,에스넷,201906,20190624,-0.02950819672131144,8320,9520,8880,0.4666666666666667,False,True,False,False
13,038680,에스넷,201906,20190625,-0.04842342342342343,8320,9520,8450,0.10833333333333334,False,True,False,False
14,038680,에스넷,201906,20190626,-0.017751479289940808,8320,9520,8300,-0.016666666666666666,False,False,True,True
15,038680,에스넷,201906,20190627,-0.02168674698795181,8320,9520,8120,-0.16666666666666666,False,False,True,True
16,038680,에스넷,201906,20190628,0.0049261083743843415,8320,9520,8160,-0.13333333333333333,False,False,True,True
17,038680,에스넷,201906,20190701,-0.023284313725490224,8320,9520,7970,-0.2916666666666667,False,False,True,True
18,038680,에스넷,201906,20190702,0.04015056461731503,8320,9520,8290,-0.025,False,False,True,True
19,038680,에스넷,201906,20190703,-0.016887816646562137,8320,9520,8150,-0.14166666666666666,False,False,True,True
1,038880,아이에이,201905,20190508,0.04731861198738163,836,951,996,1.391304347826087,False,False,True,False
2,038880,아이에이,201905,20190509,-0.09738955823293172,836,951,899,0.5478260869565217,False,True,False,False
3,038880,아이에이,201905,20190510,0.010011123470522909,836,951,908,0.6260869565217392,False,True,False,False
4,038880,아이에이,201905,20190513,-0.09801762114537449,836,951,819,-0.14782608695652175,False,False,False,False
5,038880,아이에이,201905,20190514,-0.023199023199023228,836,951,800,-0.3130434782608696,False,False,True,False
6,038880,아이에이,201905,20190515,0.0024999999999999467,836,951,802,-0.2956521739130435,False,False,True,False
7,038880,아이에이,201905,20190516,-0.0037406483790524137,836,951,799,-0.3217391304347826,False,False,True,False
8,038880,아이에이,201905,20190517,0.008760951188986343,836,951,806,-0.2608695652173913,False,False,True,False
9,038880,아이에이,201905,20190520,-0.11910669975186106,836,951,710,-1.0956521739130434,False,False,False,False
10,038880,아이에이,201905,20190521,0.015492957746478853,836,951,721,-1.0,False,False,True,False
11,038880,아이에이,201905,20190522,-0.00554785020804438,836,951,717,-1.0347826086956522,False,False,True,False
12,038880,아이에이,201905,20190523,0.018131101813110284,836,951,730,-0.9217391304347826,False,False,True,False
13,038880,아이에이,201905,20190524,-0.03698630136986303,836,951,703,-1.1565217391304348,False,False,False,False
14,038880,아이에이,201905,20190527,-0.008534850640113834,836,951,697,-1.208695652173913,False,False,True,False
15,038880,아이에이,201905,20190528,0.012912482065997155,836,951,706,-1.1304347826086956,False,False,True,False
16,038880,아이에이,201905,20190529,-0.04249291784702547,836,951,676,-1.391304347826087,False,False,False,False
17,038880,아이에이,201905,20190530,-0.00295857988165682,836,951,674,-1.4086956521739131,False,False,True,False
18,038880,아이에이,201905,20190531,0.0029673590504450953,836,951,676,-1.391304347826087,False,False,False,False
19,038880,아이에이,201905,20190603,0.008875739644970349,836,951,682,-1.3391304347826087,False,False,True,True
20,038880,아이에이,201905,20190604,0.0014662756598240456,836,951,683,-1.3304347826086957,False,False,True,False
1,039670,한류타임즈,201906,20190619,-0.034308779011099855,774,991,957,0.8433179723502304,False,True,False,False
2,039670,한류타임즈,201906,20190620,-0.04179728317659348,774,991,917,0.6589861751152074,False,True,False,False
3,039670,한류타임즈,201906,20190621,0.0,774,991,917,0.6589861751152074,True,True,True,True
4,039670,한류타임즈,201906,20190624,0.0,774,991,917,0.6589861751152074,True,True,True,True
5,039670,한류타임즈,201906,20190625,0.0,774,991,917,0.6589861751152074,True,True,True,True
6,039670,한류타임즈,201906,20190626,0.0,774,991,917,0.6589861751152074,True,True,True,True
7,039670,한류타임즈,201906,20190627,0.0,774,991,917,0.6589861751152074,True,True,True,True
8,039670,한류타임즈,201906,20190628,0.0,774,991,917,0.6589861751152074,True,True,True,True
9,039670,한류타임즈,201906,20190701,0.0,774,991,917,0.6589861751152074,True,True,True,True
10,039670,한류타임즈,201906,20190702,0.0,774,991,917,0.6589861751152074,True,True,True,True
11,039670,한류타임즈,201906,20190703,0.0,774,991,917,0.6589861751152074,True,True,True,True
12,039670,한류타임즈,201906,20190704,0.0,774,991,917,0.6589861751152074,True,True,True,True
13,039670,한류타임즈,201906,20190705,0.0,774,991,917,0.6589861751152074,True,True,True,True
14,039670,한류타임즈,201906,20190708,0.0,774,991,917,0.6589861751152074,True,True,True,True
15,039670,한류타임즈,201906,20190709,0.0,774,991,917,0.6589861751152074,True,True,True,True
16,039670,한류타임즈,201906,20190710,0.0,774,991,917,0.6589861751152074,True,True,True,True
17,039670,한류타임즈,201906,20190711,0.0,774,991,917,0.6589861751152074,True,True,True,True
18,039670,한류타임즈,201906,20190712,0.0,774,991,917,0.6589861751152074,True,True,True,True
19,039670,한류타임즈,201906,20190715,0.0,774,991,917,0.6589861751152074,True,True,True,True
20,039670,한류타임즈,201906,20190716,0.0,774,991,917,0.6589861751152074,True,True,True,True
1,040610,SG&G,201906,20190613,-0.010204081632653073,2075,2450,2425,0.9333333333333333,False,True,True,False
2,040610,SG&G,201906,20190614,0.05154639175257736,2075,2450,2550,1.2666666666666666,False,False,True,False
3,040610,SG&G,201906,20190617,-0.025490196078431393,2075,2450,2485,1.0933333333333333,False,False,True,False
4,040610,SG&G,201906,20190618,-0.044265593561368166,2075,2450,2375,0.8,False,True,True,False
5,040610,SG&G,201906,20190619,0.008421052631578885,2075,2450,2395,0.8533333333333334,False,True,True,False
6,040610,SG&G,201906,20190620,-0.01043841336116913,2075,2450,2370,0.7866666666666666,False,True,True,False
7,040610,SG&G,201906,20190621,0.0,2075,2450,2370,0.7866666666666666,False,True,True,False
8,040610,SG&G,201906,20190624,-0.002109704641350185,2075,2450,2365,0.7733333333333333,False,True,False,False
9,040610,SG&G,201906,20190625,0.03594080338266381,2075,2450,2450,1.0,False,True,True,False
10,040610,SG&G,201906,20190626,-0.022448979591836782,2075,2450,2395,0.8533333333333334,False,True,True,False
11,040610,SG&G,201906,20190627,-0.035490605427975,2075,2450,2310,0.6266666666666667,False,True,True,False
12,040610,SG&G,201906,20190628,-0.012987012987012991,2075,2450,2280,0.5466666666666666,False,True,True,False
13,040610,SG&G,201906,20190701,-0.004385964912280715,2075,2450,2270,0.52,True,True,True,True
14,040610,SG&G,201906,20190702,0.013215859030837107,2075,2450,2300,0.6,True,True,True,True
15,040610,SG&G,201906,20190703,0.0021739130434783593,2075,2450,2305,0.6133333333333333,True,True,True,True
16,040610,SG&G,201906,20190704,-0.008676789587852451,2075,2450,2285,0.56,True,True,True,True
17,040610,SG&G,201906,20190705,0.013129102844638973,2075,2450,2315,0.64,True,True,True,True
18,040610,SG&G,201906,20190708,-0.07127429805615548,2075,2450,2150,0.2,False,True,False,False
19,040610,SG&G,201906,20190709,0.0046511627906977715,2075,2450,2160,0.22666666666666666,True,True,True,True
20,040610,SG&G,201906,20190710,0.02314814814814814,2075,2450,2210,0.36,False,True,False,True
1,040910,아이씨디,201907,20190719,0.004115226337448652,10500,12150,12200,1.0303030303030303,False,False,True,False
2,040910,아이씨디,201907,20190722,0.016393442622950838,10500,12150,12400,1.1515151515151516,False,False,True,False
3,040910,아이씨디,201907,20190723,-0.040322580645161255,10500,12150,11900,0.8484848484848485,False,True,False,False
4,040910,아이씨디,201907,20190724,-0.025210084033613467,10500,12150,11600,0.6666666666666666,False,True,True,False
5,040910,아이씨디,201907,20190725,-0.004310344827586188,10500,12150,11550,0.6363636363636364,False,True,True,False
6,040910,아이씨디,201907,20190726,0.008658008658008587,10500,12150,11650,0.696969696969697,False,True,False,False
7,040910,아이씨디,201907,20190729,-0.06437768240343344,10500,12150,10900,0.24242424242424243,False,True,False,False
8,040910,아이씨디,201907,20190730,0.022935779816513735,10500,12150,11150,0.3939393939393939,False,True,True,False
9,040910,아이씨디,201907,20190731,0.03587443946188351,10500,12150,11550,0.6363636363636364,False,True,False,False
10,040910,아이씨디,201907,20190801,-0.04329004329004327,10500,12150,11050,0.3333333333333333,False,True,False,False
11,040910,아이씨디,201907,20190802,0.02714932126696823,10500,12150,11350,0.5151515151515151,False,True,False,False
12,040910,아이씨디,201907,20190805,-0.08370044052863435,10500,12150,10400,-0.06060606060606061,False,False,False,False
13,040910,아이씨디,201907,20190806,-0.038461538461538436,10500,12150,10000,-0.30303030303030304,False,False,True,False
14,040910,아이씨디,201907,20190807,0.014999999999999902,10500,12150,10150,-0.21212121212121213,False,False,True,False
15,040910,아이씨디,201907,20190808,0.06896551724137923,10500,12150,10850,0.21212121212121213,False,True,False,False
16,040910,아이씨디,201907,20190809,-0.027649769585253448,10500,12150,10550,0.030303030303030304,False,True,True,False
17,040910,아이씨디,201907,20190812,0.004739336492890933,10500,12150,10600,0.06060606060606061,False,True,True,False
18,040910,아이씨디,201907,20190813,0.03301886792452824,10500,12150,10950,0.2727272727272727,False,True,False,False
19,040910,아이씨디,201907,20190814,0.027397260273972712,10500,12150,11250,0.45454545454545453,False,True,True,False
1,041140,넥슨지티,201901,20190107,0.29989764585465717,9500,9770,12700,11.851851851851851,False,False,False,False
2,041140,넥슨지티,201901,20190108,0.0,9500,9770,12700,11.851851851851851,False,False,True,False
3,041140,넥슨지티,201901,20190109,-0.03543307086614178,9500,9770,12250,10.185185185185185,False,False,True,False
4,041140,넥슨지티,201901,20190110,-0.024489795918367308,9500,9770,11950,9.074074074074074,False,False,True,False
5,041140,넥슨지티,201901,20190111,-0.08786610878661083,9500,9770,10900,5.185185185185185,False,False,False,False
6,041140,넥슨지티,201901,20190114,0.0,9500,9770,10900,5.185185185185185,False,False,True,False
7,041140,넥슨지티,201901,20190115,0.23853211009174302,9500,9770,13500,14.814814814814815,False,False,False,False
8,041140,넥슨지티,201901,20190116,-0.05555555555555558,9500,9770,12750,12.037037037037036,False,False,False,False
9,041140,넥슨지티,201901,20190117,-0.0039215686274509665,9500,9770,12700,11.851851851851851,False,False,True,False
10,041140,넥슨지티,201901,20190118,0.20472440944881898,9500,9770,15300,21.48148148148148,False,False,False,False
11,041140,넥슨지티,201901,20190121,-0.12745098039215685,9500,9770,13350,14.25925925925926,False,False,False,False
12,041140,넥슨지티,201901,20190122,0.011235955056179803,9500,9770,13500,14.814814814814815,False,False,True,False
13,041140,넥슨지티,201901,20190123,0.007407407407407307,9500,9770,13600,15.185185185185185,False,False,False,False
14,041140,넥슨지티,201901,20190124,-0.014705882352941124,9500,9770,13400,14.444444444444445,False,False,True,False
15,041140,넥슨지티,201901,20190125,-0.014925373134328401,9500,9770,13200,13.703703703703704,False,False,False,False
16,041140,넥슨지티,201901,20190128,-0.022727272727272707,9500,9770,12900,12.592592592592593,False,False,True,False
17,041140,넥슨지티,201901,20190129,-0.003875968992248069,9500,9770,12850,12.407407407407407,False,False,True,False
18,041140,넥슨지티,201901,20190130,-0.0038910505836575737,9500,9770,12800,12.222222222222221,False,False,False,False
19,041140,넥슨지티,201901,20190131,0.0625,9500,9770,13600,15.185185185185185,False,False,False,False
20,041140,넥슨지티,201901,20190201,0.03308823529411775,9500,9770,14050,16.85185185185185,False,False,True,False
1,041910,에스텍파마,201909,20190927,0.009876543209876631,7050,8100,8180,1.0761904761904761,False,False,True,False
1,041920,메디아나,201907,20190725,0.04418604651162794,7490,8600,8980,1.3423423423423424,False,False,False,False
2,041920,메디아나,201907,20190726,-0.04231625835189312,7490,8600,8600,1.0,False,True,False,False
3,041920,메디아나,201907,20190729,-0.054651162790697705,7490,8600,8130,0.5765765765765766,False,True,False,False
4,041920,메디아나,201907,20190730,0.09717097170971711,7490,8600,8920,1.2882882882882882,False,False,False,False
5,041920,메디아나,201907,20190731,0.04035874439461873,7490,8600,9280,1.6126126126126126,False,False,False,False
6,041920,메디아나,201907,20190801,-0.07650862068965514,7490,8600,8570,0.972972972972973,False,True,False,False
7,041920,메디아나,201907,20190802,0.03617269544924162,7490,8600,8880,1.2522522522522523,False,False,False,False
8,041920,메디아나,201907,20190805,-0.06531531531531531,7490,8600,8300,0.7297297297297297,False,True,False,False
9,041920,메디아나,201907,20190806,-0.05783132530120483,7490,8600,7820,0.2972972972972973,False,True,False,False
10,041920,메디아나,201907,20190807,0.04603580562659837,7490,8600,8180,0.6216216216216216,True,True,True,True
11,041920,메디아나,201907,20190808,0.059902200488997526,7490,8600,8670,1.063063063063063,False,False,False,False
12,041920,메디아나,201907,20190809,-0.025374855824682796,7490,8600,8450,0.8648648648648649,False,True,True,False
13,041920,메디아나,201907,20190812,0.08994082840236683,7490,8600,9210,1.5495495495495495,False,False,False,False
14,041920,메디아나,201907,20190813,-0.019543973941368087,7490,8600,9030,1.3873873873873874,False,False,True,False
15,041920,메디아나,201907,20190814,0.03543743078626793,7490,8600,9350,1.6756756756756757,False,False,False,False
16,041920,메디아나,201907,20190816,-0.053475935828877,7490,8600,8850,1.2252252252252251,False,False,False,False
17,041920,메디아나,201907,20190819,-0.016949152542372836,7490,8600,8700,1.09009009009009,False,False,True,True
18,041920,메디아나,201907,20190820,0.03103448275862064,7490,8600,8970,1.3333333333333333,False,False,True,False
19,041920,메디아나,201907,20190821,-0.015607580824972156,7490,8600,8830,1.2072072072072073,False,False,True,False
