,index,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default,volume_target,volume
17,69,010420,한솔PNS,201906,20190722,-0.023054755043227626,1865,2175,1695,-0.5483870967741935,False,False,True,True,17556657,449188
18,69,010420,한솔PNS,201906,20190723,-0.041297935103244865,1865,2175,1625,-0.7741935483870968,False,False,False,True,17556657,576328
19,69,010420,한솔PNS,201906,20190724,-0.024615384615384595,1865,2175,1585,-0.9032258064516129,False,False,True,True,17556657,282438
20,69,010420,한솔PNS,201906,20190725,0.0,1865,2175,1585,-0.9032258064516129,False,False,True,True,17556657,342843
21,69,010420,한솔PNS,201906,20190726,-0.028391167192429068,1865,2175,1540,-1.0483870967741935,False,False,True,True,17556657,263445
22,69,010420,한솔PNS,201906,20190729,-0.0714285714285714,1865,2175,1430,-1.403225806451613,False,False,False,True,17556657,518882
23,69,010420,한솔PNS,201906,20190730,0.045454545454545414,1865,2175,1495,-1.1935483870967742,False,False,False,True,17556657,294621
24,69,010420,한솔PNS,201906,20190731,0.02006688963210701,1865,2175,1525,-1.096774193548387,False,False,True,True,17556657,165189
25,69,010420,한솔PNS,201906,20190801,-0.013114754098360604,1865,2175,1505,-1.1612903225806452,False,False,True,True,17556657,307556
26,69,010420,한솔PNS,201906,20190802,0.006644518272425293,1865,2175,1515,-1.1290322580645162,False,False,False,True,17556657,214363
27,69,010420,한솔PNS,201906,20190805,-0.07590759075907594,1865,2175,1400,-1.5,False,False,False,True,17556657,348902
28,69,010420,한솔PNS,201906,20190806,-0.0035714285714285587,1865,2175,1395,-1.5161290322580645,False,False,True,True,17556657,459887
29,69,010420,한솔PNS,201906,20190807,0.017921146953405076,1865,2175,1420,-1.435483870967742,False,False,True,True,17556657,270965
30,69,010420,한솔PNS,201906,20190808,0.05633802816901401,1865,2175,1500,-1.1774193548387097,False,False,True,True,17556657,274840
1,70,010660,화천기계,201906,20190628,-0.13812154696132595,3150,3620,3120,-0.06382978723404255,False,False,False,False,22702375,12492038
2,70,010660,화천기계,201906,20190701,-0.04487179487179482,3150,3620,2980,-0.3617021276595745,False,False,True,False,22702375,3124521
3,70,010660,화천기계,201906,20190702,0.04026845637583887,3150,3620,3100,-0.10638297872340426,False,False,True,False,22702375,12565514
4,70,010660,화천기계,201906,20190703,0.016129032258064502,3150,3620,3150,0.0,False,True,False,False,22702375,2930305
5,70,010660,화천기계,201906,20190704,-0.01746031746031751,3150,3620,3095,-0.11702127659574468,False,False,True,True,22702375,1329643
6,70,010660,화천기계,201906,20190705,0.05815831987075937,3150,3620,3275,0.26595744680851063,False,True,False,False,22702375,3582458
7,70,010660,화천기계,201906,20190708,0.0,3150,3620,3275,0.26595744680851063,False,True,True,False,22702375,3473713
8,70,010660,화천기계,201906,20190709,0.13587786259541978,3150,3620,3720,1.2127659574468086,False,False,False,False,22702375,26324632
9,70,010660,화천기계,201906,20190710,0.008064516129032251,3150,3620,3750,1.2765957446808511,False,False,False,False,22702375,20229539
10,70,010660,화천기계,201906,20190711,-0.040000000000000036,3150,3620,3600,0.9574468085106383,False,True,True,False,22702375,7211792
11,70,010660,화천기계,201906,20190712,0.001388888888888884,3150,3620,3605,0.9680851063829787,False,True,True,False,22702375,3829560
12,70,010660,화천기계,201906,20190715,-0.030513176144244092,3150,3620,3495,0.7340425531914894,False,True,False,True,22702375,2089640
13,70,010660,화천기계,201906,20190716,0.05007153075822601,3150,3620,3670,1.1063829787234043,False,False,False,False,22702375,23973226
14,70,010660,화천기계,201906,20190717,0.013623978201634968,3150,3620,3720,1.2127659574468086,False,False,True,False,22702375,5231828
15,70,010660,화천기계,201906,20190718,-0.05913978494623651,3150,3620,3500,0.7446808510638298,False,True,False,False,22702375,2710737
16,70,010660,화천기계,201906,20190719,-0.0485714285714286,3150,3620,3330,0.3829787234042553,False,True,True,False,22702375,2666602
17,70,010660,화천기계,201906,20190722,0.012012012012011963,3150,3620,3370,0.46808510638297873,True,True,True,True,22702375,1540009
18,70,010660,화천기계,201906,20190723,-0.0771513353115727,3150,3620,3110,-0.0851063829787234,False,False,False,True,22702375,2114555
19,70,010660,화천기계,201906,20190724,0.094855305466238,3150,3620,3405,0.5425531914893617,False,True,False,False,22702375,11615793
20,70,010660,화천기계,201906,20190725,0.027900146842878115,3150,3620,3500,0.7446808510638298,False,True,True,False,22702375,5067212
21,70,010660,화천기계,201906,20190726,0.03142857142857136,3150,3620,3610,0.9787234042553191,False,True,True,False,22702375,19212509
22,70,010660,화천기계,201906,20190729,0.05263157894736836,3150,3620,3800,1.3829787234042554,False,False,False,False,22702375,9365220
23,70,010660,화천기계,201906,20190730,0.007894736842105177,3150,3620,3830,1.446808510638298,False,False,True,False,22702375,6464615
24,70,010660,화천기계,201906,20190731,-0.06919060052219317,3150,3620,3565,0.8829787234042553,False,True,False,False,22702375,7760079
25,70,010660,화천기계,201906,20190801,-0.03927068723702665,3150,3620,3425,0.5851063829787234,False,True,True,False,22702375,3743988
26,70,010660,화천기계,201906,20190802,0.027737226277372296,3150,3620,3520,0.7872340425531915,False,True,True,False,22702375,3292628
27,70,010660,화천기계,201906,20190805,0.032670454545454586,3150,3620,3635,1.0319148936170213,False,False,True,False,22702375,5239120
28,70,010660,화천기계,201906,20190806,-0.17193947730398895,3150,3620,3010,-0.2978723404255319,False,False,False,False,22702375,3096198
29,70,010660,화천기계,201906,20190807,0.2990033222591362,3150,3620,3910,1.6170212765957446,False,False,False,False,22702375,11566543
30,70,010660,화천기계,201906,20190808,0.020460358056265893,3150,3620,3990,1.7872340425531914,False,False,False,False,22702375,21450262
1,71,011150,CJ씨푸드,201904,20190417,0.044334975369458185,2440,3180,3180,1.0,False,True,False,False,10196648,26130428
2,71,011150,CJ씨푸드,201904,20190418,-0.1116352201257862,2440,3180,2825,0.5202702702702703,False,True,False,False,10196648,5598641
3,71,011150,CJ씨푸드,201904,20190419,-0.008849557522123908,2440,3180,2800,0.4864864864864865,False,True,True,False,10196648,5628084
4,71,011150,CJ씨푸드,201904,20190422,0.30000000000000004,2440,3180,3640,1.6216216216216217,False,False,False,False,10196648,32854446
5,71,011150,CJ씨푸드,201904,20190423,-0.09478021978021978,2440,3180,3295,1.1554054054054055,False,False,False,False,10196648,14915917
6,71,011150,CJ씨푸드,201904,20190424,-0.04552352048558417,2440,3180,3145,0.9527027027027027,False,True,False,False,10196648,7445394
7,71,011150,CJ씨푸드,201904,20190425,-0.020667726550079535,2440,3180,3080,0.8648648648648649,False,True,True,False,10196648,3184860
8,71,011150,CJ씨푸드,201904,20190426,-0.03246753246753242,2440,3180,2980,0.7297297297297297,False,True,True,False,10196648,1722004
9,71,011150,CJ씨푸드,201904,20190429,-0.01845637583892612,2440,3180,2925,0.6554054054054054,False,True,False,False,10196648,1518155
10,71,011150,CJ씨푸드,201904,20190430,0.0034188034188034067,2440,3180,2935,0.668918918918919,False,True,True,False,10196648,5058355
11,71,011150,CJ씨푸드,201904,20190502,-0.02555366269165249,2440,3180,2860,0.5675675675675675,False,True,True,False,10196648,2038644
12,71,011150,CJ씨푸드,201904,20190503,0.12237762237762229,2440,3180,3210,1.0405405405405406,False,False,False,False,10196648,25194987
13,71,011150,CJ씨푸드,201904,20190507,0.015576323987538832,2440,3180,3260,1.1081081081081081,False,False,True,False,10196648,3681580
14,71,011150,CJ씨푸드,201904,20190508,-0.059815950920245387,2440,3180,3065,0.8445945945945946,False,True,False,False,10196648,2243687
15,71,011150,CJ씨푸드,201904,20190509,-0.06525285481239806,2440,3180,2865,0.5743243243243243,False,True,False,False,10196648,1899143
16,71,011150,CJ씨푸드,201904,20190510,0.00698080279232105,2440,3180,2885,0.6013513513513513,False,True,True,False,10196648,1898774
17,71,011150,CJ씨푸드,201904,20190513,0.03119584055459268,2440,3180,2975,0.722972972972973,False,True,False,False,10196648,6930818
18,71,011150,CJ씨푸드,201904,20190514,-0.02352941176470591,2440,3180,2905,0.6283783783783784,False,True,True,False,10196648,1106246
19,71,011150,CJ씨푸드,201904,20190515,0.001721170395869276,2440,3180,2910,0.6351351351351351,True,True,True,True,10196648,810208
20,71,011150,CJ씨푸드,201904,20190516,-0.08419243986254299,2440,3180,2665,0.30405405405405406,False,True,False,False,10196648,2070837
21,71,011150,CJ씨푸드,201904,20190517,-0.0018761726078799779,2440,3180,2660,0.2972972972972973,False,True,True,False,10196648,1027928
22,71,011150,CJ씨푸드,201904,20190520,-0.020676691729323293,2440,3180,2605,0.22297297297297297,True,True,True,True,10196648,634140
23,71,011150,CJ씨푸드,201904,20190521,0.019193857965451144,2440,3180,2655,0.2905405405405405,True,True,True,True,10196648,453106
24,71,011150,CJ씨푸드,201904,20190522,0.016949152542372836,2440,3180,2700,0.35135135135135137,True,True,True,True,10196648,519850
25,71,011150,CJ씨푸드,201904,20190523,-0.0444444444444444,2440,3180,2580,0.1891891891891892,False,True,False,True,10196648,465572
26,71,011150,CJ씨푸드,201904,20190524,0.029069767441860517,2440,3180,2655,0.2905405405405405,False,True,False,False,10196648,10589129
27,71,011150,CJ씨푸드,201904,20190527,0.016949152542372836,2440,3180,2700,0.35135135135135137,False,True,True,False,10196648,2174444
28,71,011150,CJ씨푸드,201904,20190528,0.0018518518518517713,2440,3180,2705,0.3581081081081081,True,True,True,True,10196648,892893
1,72,011150,CJ씨푸드,201904,20190423,-0.09478021978021978,2805,3640,3295,0.5868263473053892,False,True,False,False,32854446,14915917
2,72,011150,CJ씨푸드,201904,20190424,-0.04552352048558417,2805,3640,3145,0.40718562874251496,False,True,False,False,32854446,7445394
3,72,011150,CJ씨푸드,201904,20190425,-0.020667726550079535,2805,3640,3080,0.32934131736526945,True,True,True,True,32854446,3184860
4,72,011150,CJ씨푸드,201904,20190426,-0.03246753246753242,2805,3640,2980,0.20958083832335328,True,True,True,True,32854446,1722004
5,72,011150,CJ씨푸드,201904,20190429,-0.01845637583892612,2805,3640,2925,0.1437125748502994,False,True,False,True,32854446,1518155
6,72,011150,CJ씨푸드,201904,20190430,0.0034188034188034067,2805,3640,2935,0.15568862275449102,False,True,True,False,32854446,5058355
7,72,011150,CJ씨푸드,201904,20190502,-0.02555366269165249,2805,3640,2860,0.0658682634730539,True,True,True,True,32854446,2038644
8,72,011150,CJ씨푸드,201904,20190503,0.12237762237762229,2805,3640,3210,0.48502994011976047,False,True,False,False,32854446,25194987
9,72,011150,CJ씨푸드,201904,20190507,0.015576323987538832,2805,3640,3260,0.5449101796407185,False,True,True,False,32854446,3681580
10,72,011150,CJ씨푸드,201904,20190508,-0.059815950920245387,2805,3640,3065,0.31137724550898205,False,True,False,True,32854446,2243687
11,72,011150,CJ씨푸드,201904,20190509,-0.06525285481239806,2805,3640,2865,0.0718562874251497,False,True,False,True,32854446,1899143
12,72,011150,CJ씨푸드,201904,20190510,0.00698080279232105,2805,3640,2885,0.09580838323353294,True,True,True,True,32854446,1898774
13,72,011150,CJ씨푸드,201904,20190513,0.03119584055459268,2805,3640,2975,0.20359281437125748,False,True,False,False,32854446,6930818
14,72,011150,CJ씨푸드,201904,20190514,-0.02352941176470591,2805,3640,2905,0.11976047904191617,True,True,True,True,32854446,1106246
15,72,011150,CJ씨푸드,201904,20190515,0.001721170395869276,2805,3640,2910,0.12574850299401197,True,True,True,True,32854446,810208
16,72,011150,CJ씨푸드,201904,20190516,-0.08419243986254299,2805,3640,2665,-0.16766467065868262,False,False,False,True,32854446,2070837
17,72,011150,CJ씨푸드,201904,20190517,-0.0018761726078799779,2805,3640,2660,-0.17365269461077845,False,False,True,True,32854446,1027928
18,72,011150,CJ씨푸드,201904,20190520,-0.020676691729323293,2805,3640,2605,-0.23952095808383234,False,False,True,True,32854446,634140
19,72,011150,CJ씨푸드,201904,20190521,0.019193857965451144,2805,3640,2655,-0.17964071856287425,False,False,True,True,32854446,453106
20,72,011150,CJ씨푸드,201904,20190522,0.016949152542372836,2805,3640,2700,-0.12574850299401197,False,False,True,True,32854446,519850
21,72,011150,CJ씨푸드,201904,20190523,-0.0444444444444444,2805,3640,2580,-0.2694610778443114,False,False,False,True,32854446,465572
22,72,011150,CJ씨푸드,201904,20190524,0.029069767441860517,2805,3640,2655,-0.17964071856287425,False,False,False,False,32854446,10589129
23,72,011150,CJ씨푸드,201904,20190527,0.016949152542372836,2805,3640,2700,-0.12574850299401197,False,False,True,True,32854446,2174444
24,72,011150,CJ씨푸드,201904,20190528,0.0018518518518517713,2805,3640,2705,-0.11976047904191617,False,False,True,True,32854446,892893
25,72,011150,CJ씨푸드,201904,20190529,0.01109057301293892,2805,3640,2735,-0.08383233532934131,False,False,True,True,32854446,905388
26,72,011150,CJ씨푸드,201904,20190530,0.007312614259597838,2805,3640,2755,-0.059880239520958084,False,False,True,True,32854446,1275501
27,72,011150,CJ씨푸드,201904,20190531,0.029038112522685955,2805,3640,2835,0.03592814371257485,False,True,True,False,32854446,3342939
28,72,011150,CJ씨푸드,201904,20190603,0.007054673721340388,2805,3640,2855,0.059880239520958084,True,True,True,True,32854446,2318481
1,73,011150,CJ씨푸드,201908,20190816,0.0013495276653170407,2880,3710,3710,1.0,False,True,True,False,49235526,25396600
2,73,011150,CJ씨푸드,201908,20190819,0.0,2880,3710,3710,1.0,False,True,False,False,49235526,29503678
3,73,011150,CJ씨푸드,201908,20190820,-0.03638814016172509,2880,3710,3575,0.8373493975903614,False,True,False,False,49235526,9547602
4,73,011150,CJ씨푸드,201908,20190821,0.02237762237762242,2880,3710,3655,0.9337349397590361,False,True,True,False,49235526,8509809
5,73,011150,CJ씨푸드,201908,20190822,-0.0725034199726402,2880,3710,3390,0.6144578313253012,False,True,False,True,49235526,3458972
6,73,011150,CJ씨푸드,201908,20190823,-0.002949852507374673,2880,3710,3380,0.6024096385542169,False,True,True,False,49235526,5188456
7,73,011150,CJ씨푸드,201908,20190826,0.013313609467455523,2880,3710,3425,0.6566265060240963,False,True,False,False,49235526,7141238
8,73,011150,CJ씨푸드,201908,20190827,0.023357664233576658,2880,3710,3505,0.7530120481927711,True,True,True,True,49235526,3258209
9,73,011150,CJ씨푸드,201908,20190828,-0.031383737517831634,2880,3710,3395,0.6204819277108434,False,True,False,True,49235526,2033494
10,73,011150,CJ씨푸드,201908,20190829,-0.02945508100147276,2880,3710,3295,0.5,False,True,False,True,49235526,1343794
11,73,011150,CJ씨푸드,201908,20190830,0.09559939301972675,2880,3710,3610,0.8795180722891566,False,True,False,False,49235526,19345897
12,73,011150,CJ씨푸드,201908,20190902,0.008310249307479145,2880,3710,3640,0.9156626506024096,False,True,True,False,49235526,5082789
13,73,011150,CJ씨푸드,201908,20190903,-0.0013736263736263687,2880,3710,3635,0.9096385542168675,False,True,True,False,49235526,8062608
14,73,011150,CJ씨푸드,201908,20190904,0.004126547455295837,2880,3710,3650,0.927710843373494,False,True,True,False,49235526,5628840
15,73,011150,CJ씨푸드,201908,20190905,0.03013698630136985,2880,3710,3760,1.0602409638554218,False,False,False,True,49235526,4907069
16,73,011150,CJ씨푸드,201908,20190906,-0.08244680851063835,2880,3710,3450,0.6867469879518072,False,True,False,False,49235526,8514499
17,73,011150,CJ씨푸드,201908,20190909,-0.02753623188405796,2880,3710,3355,0.572289156626506,True,True,True,True,49235526,2630465
18,73,011150,CJ씨푸드,201908,20190910,-0.0044709388971684305,2880,3710,3340,0.5542168674698795,True,True,True,True,49235526,4558093
19,73,011150,CJ씨푸드,201908,20190911,0.0014970059880239361,2880,3710,3345,0.5602409638554217,True,True,True,True,49235526,3387823
20,73,011150,CJ씨푸드,201908,20190916,-0.022421524663677084,2880,3710,3270,0.46987951807228917,True,True,True,True,49235526,1141240
21,73,011150,CJ씨푸드,201908,20190917,0.07798165137614688,2880,3710,3525,0.7771084337349398,False,True,True,False,49235526,14168197
22,73,011150,CJ씨푸드,201908,20190918,-0.014184397163120588,2880,3710,3475,0.7168674698795181,False,True,False,False,49235526,6037138
23,73,011150,CJ씨푸드,201908,20190919,-0.030215827338129442,2880,3710,3370,0.5903614457831325,True,True,True,True,49235526,1641372
24,73,011150,CJ씨푸드,201908,20190920,0.016320474777448135,2880,3710,3425,0.6566265060240963,True,True,True,True,49235526,4043718
25,73,011150,CJ씨푸드,201908,20190923,-0.03211678832116793,2880,3710,3315,0.5240963855421686,True,True,True,True,49235526,1208331
26,73,011150,CJ씨푸드,201908,20190924,0.012066365007541435,2880,3710,3355,0.572289156626506,False,True,False,True,49235526,2913379
27,73,011150,CJ씨푸드,201908,20190925,0.05961251862891204,2880,3710,3555,0.8132530120481928,False,True,False,False,49235526,9656527
1,74,011280,태림포장,201905,20190508,0.16005873715124808,5320,7900,7900,1.0,False,True,False,False,18367786,27381419
2,74,011280,태림포장,201905,20190509,0.0,5320,7900,7900,1.0,False,True,False,False,18367786,11808068
3,74,011280,태림포장,201905,20190510,-0.069620253164557,5320,7900,7350,0.7868217054263565,False,True,False,False,18367786,5788648
4,74,011280,태림포장,201905,20190513,-0.03401360544217691,5320,7900,7100,0.689922480620155,False,True,True,False,18367786,4501568
5,74,011280,태림포장,201905,20190514,0.035211267605633756,5320,7900,7350,0.7868217054263565,False,True,False,False,18367786,4239613
6,74,011280,태림포장,201905,20190515,-0.03265306122448974,5320,7900,7110,0.6937984496124031,False,True,True,False,18367786,2865096
7,74,011280,태림포장,201905,20190516,-0.03375527426160341,5320,7900,6870,0.6007751937984496,False,True,True,False,18367786,2978376
8,74,011280,태림포장,201905,20190517,0.010189228529839944,5320,7900,6940,0.627906976744186,False,True,True,False,18367786,4462321
9,74,011280,태림포장,201905,20190520,0.030259365994236287,5320,7900,7150,0.7093023255813954,True,True,True,True,18367786,1625100
10,74,011280,태림포장,201905,20190521,0.008391608391608463,5320,7900,7210,0.7325581395348837,True,True,True,True,18367786,1634359
11,74,011280,태림포장,201905,20190522,-0.012482662968099856,5320,7900,7120,0.6976744186046512,True,True,True,True,18367786,1386756
12,74,011280,태림포장,201905,20190523,-0.0196629213483146,5320,7900,6980,0.6434108527131783,True,True,True,True,18367786,1810191
13,74,011280,태림포장,201905,20190524,0.018624641833810962,5320,7900,7110,0.6937984496124031,True,True,True,True,18367786,902928
14,74,011280,태림포장,201905,20190527,-0.012658227848101222,5320,7900,7020,0.6589147286821705,True,True,True,True,18367786,961284
15,74,011280,태림포장,201905,20190528,0.11538461538461542,5320,7900,7830,0.9728682170542635,False,True,False,False,18367786,18991924
16,74,011280,태림포장,201905,20190529,-0.02937420178799488,5320,7900,7600,0.8837209302325582,False,True,True,False,18367786,4763460
17,74,011280,태림포장,201905,20190530,-0.05394736842105263,5320,7900,7190,0.7248062015503876,False,True,False,False,18367786,11760887
18,74,011280,태림포장,201905,20190531,0.022253129346314404,5320,7900,7350,0.7868217054263565,False,True,True,False,18367786,2440678
19,74,011280,태림포장,201905,20190603,0.0748299319727892,5320,7900,7900,1.0,False,True,False,False,18367786,3337130
20,74,011280,태림포장,201905,20190604,-0.0012658227848101333,5320,7900,7890,0.9961240310077519,False,True,True,False,18367786,4362780
21,74,011280,태림포장,201905,20190605,0.08998732572877066,5320,7900,8600,1.2713178294573644,False,False,False,False,18367786,7255299
22,74,011280,태림포장,201905,20190607,-0.02674418604651163,5320,7900,8370,1.182170542635659,False,False,True,False,18367786,5217710
23,74,011280,태림포장,201905,20190610,0.03584229390680993,5320,7900,8670,1.2984496124031009,False,False,False,False,18367786,2787686
24,74,011280,태림포장,201905,20190611,0.0034602076124568004,5320,7900,8700,1.310077519379845,False,False,False,False,18367786,6963219
25,74,011280,태림포장,201905,20190612,-0.0022988505747126853,5320,7900,8680,1.302325581395349,False,False,True,False,18367786,3170498
26,74,011280,태림포장,201905,20190613,-0.0910138248847926,5320,7900,7890,0.9961240310077519,False,True,False,False,18367786,4019956
27,74,011280,태림포장,201905,20190614,-0.034220532319391594,5320,7900,7620,0.8914728682170543,False,True,False,False,18367786,2341472
28,74,011280,태림포장,201905,20190617,0.040682414698162805,5320,7900,7930,1.0116279069767442,False,False,False,False,18367786,7960034
29,74,011280,태림포장,201905,20190618,0.0025220680958386588,5320,7900,7950,1.0193798449612403,False,False,True,False,18367786,2109611
1,75,011280,태림포장,201905,20190509,0.0,7190,7900,7900,1.0,False,True,False,False,27381419,11808068
2,75,011280,태림포장,201905,20190510,-0.069620253164557,7190,7900,7350,0.22535211267605634,False,True,False,False,27381419,5788648
3,75,011280,태림포장,201905,20190513,-0.03401360544217691,7190,7900,7100,-0.1267605633802817,False,False,True,False,27381419,4501568
4,75,011280,태림포장,201905,20190514,0.035211267605633756,7190,7900,7350,0.22535211267605634,False,True,False,False,27381419,4239613
5,75,011280,태림포장,201905,20190515,-0.03265306122448974,7190,7900,7110,-0.11267605633802817,False,False,True,False,27381419,2865096
6,75,011280,태림포장,201905,20190516,-0.03375527426160341,7190,7900,6870,-0.4507042253521127,False,False,True,False,27381419,2978376
7,75,011280,태림포장,201905,20190517,0.010189228529839944,7190,7900,6940,-0.352112676056338,False,False,True,False,27381419,4462321
8,75,011280,태림포장,201905,20190520,0.030259365994236287,7190,7900,7150,-0.056338028169014086,False,False,True,True,27381419,1625100
9,75,011280,태림포장,201905,20190521,0.008391608391608463,7190,7900,7210,0.028169014084507043,True,True,True,True,27381419,1634359
10,75,011280,태림포장,201905,20190522,-0.012482662968099856,7190,7900,7120,-0.09859154929577464,False,False,True,True,27381419,1386756
11,75,011280,태림포장,201905,20190523,-0.0196629213483146,7190,7900,6980,-0.29577464788732394,False,False,True,True,27381419,1810191
12,75,011280,태림포장,201905,20190524,0.018624641833810962,7190,7900,7110,-0.11267605633802817,False,False,True,True,27381419,902928
13,75,011280,태림포장,201905,20190527,-0.012658227848101222,7190,7900,7020,-0.23943661971830985,False,False,True,True,27381419,961284
14,75,011280,태림포장,201905,20190528,0.11538461538461542,7190,7900,7830,0.9014084507042254,False,True,False,False,27381419,18991924
15,75,011280,태림포장,201905,20190529,-0.02937420178799488,7190,7900,7600,0.5774647887323944,False,True,True,False,27381419,4763460
16,75,011280,태림포장,201905,20190530,-0.05394736842105263,7190,7900,7190,0.0,False,True,False,False,27381419,11760887
17,75,011280,태림포장,201905,20190531,0.022253129346314404,7190,7900,7350,0.22535211267605634,True,True,True,True,27381419,2440678
18,75,011280,태림포장,201905,20190603,0.0748299319727892,7190,7900,7900,1.0,False,True,False,False,27381419,3337130
19,75,011280,태림포장,201905,20190604,-0.0012658227848101333,7190,7900,7890,0.9859154929577465,False,True,True,False,27381419,4362780
20,75,011280,태림포장,201905,20190605,0.08998732572877066,7190,7900,8600,1.9859154929577465,False,False,False,False,27381419,7255299
21,75,011280,태림포장,201905,20190607,-0.02674418604651163,7190,7900,8370,1.6619718309859155,False,False,True,False,27381419,5217710
22,75,011280,태림포장,201905,20190610,0.03584229390680993,7190,7900,8670,2.084507042253521,False,False,False,False,27381419,2787686
23,75,011280,태림포장,201905,20190611,0.0034602076124568004,7190,7900,8700,2.1267605633802815,False,False,False,False,27381419,6963219
24,75,011280,태림포장,201905,20190612,-0.0022988505747126853,7190,7900,8680,2.0985915492957745,False,False,True,False,27381419,3170498
25,75,011280,태림포장,201905,20190613,-0.0910138248847926,7190,7900,7890,0.9859154929577465,False,True,False,False,27381419,4019956
26,75,011280,태림포장,201905,20190614,-0.034220532319391594,7190,7900,7620,0.6056338028169014,False,True,False,True,27381419,2341472
27,75,011280,태림포장,201905,20190617,0.040682414698162805,7190,7900,7930,1.0422535211267605,False,False,False,False,27381419,7960034
28,75,011280,태림포장,201905,20190618,0.0025220680958386588,7190,7900,7950,1.0704225352112675,False,False,True,True,27381419,2109611
29,75,011280,태림포장,201905,20190619,-0.002515723270440251,7190,7900,7930,1.0422535211267605,False,False,True,True,27381419,1480125
1,76,011390,부산산업,201909,20190911,0.1469534050179211,120500,161500,160000,0.9634146341463414,False,True,True,False,249256,583549
2,76,011390,부산산업,201909,20190916,0.009374999999999911,120500,161500,161500,1.0,False,True,True,False,249256,196074
3,76,011390,부산산업,201909,20190917,-0.018575851393188847,120500,161500,158500,0.926829268292683,False,True,True,False,249256,36869
4,76,011390,부산산업,201909,20190918,0.03785488958990535,120500,161500,164500,1.0731707317073171,False,False,False,False,249256,56815
5,76,011390,부산산업,201909,20190919,0.0,120500,161500,164500,1.0731707317073171,False,False,True,False,249256,38854
6,76,011390,부산산업,201909,20190920,0.02735562310030404,120500,161500,169000,1.1829268292682926,False,False,True,False,249256,127818
7,76,011390,부산산업,201909,20190923,0.10946745562130178,120500,161500,187500,1.6341463414634145,False,False,True,False,249256,286419
8,76,011390,부산산업,201909,20190924,-0.053333333333333344,120500,161500,177500,1.3902439024390243,False,False,True,False,249256,188124
9,76,011390,부산산업,201909,20190925,-0.09295774647887323,120500,161500,161000,0.9878048780487805,False,True,False,False,249256,132281
10,76,011390,부산산업,201909,20190926,0.012422360248447228,120500,161500,163000,1.0365853658536586,False,False,True,False,249256,93444
11,76,011390,부산산업,201909,20190927,0.04601226993865026,120500,161500,170500,1.2195121951219512,False,False,False,False,249256,283866
1,77,012160,영흥철강,201902,20190213,-0.018181818181818188,1420,1650,1620,0.8695652173913043,False,True,True,False,23539671,4053559
2,77,012160,영흥철강,201902,20190214,-0.015432098765432056,1420,1650,1595,0.7608695652173914,False,True,False,False,23539671,23509992
3,77,012160,영흥철강,201902,20190215,0.012539184952978122,1420,1650,1615,0.8478260869565217,False,True,True,False,23539671,5046361
4,77,012160,영흥철강,201902,20190218,0.07120743034055721,1420,1650,1730,1.3478260869565217,False,False,False,False,23539671,17352858
5,77,012160,영흥철강,201902,20190219,-0.040462427745664775,1420,1650,1660,1.0434782608695652,False,False,False,False,23539671,2659275
6,77,012160,영흥철강,201902,20190220,-0.048192771084337394,1420,1650,1580,0.6956521739130435,False,True,False,False,23539671,3216143
7,77,012160,영흥철강,201902,20190221,-0.03164556962025311,1420,1650,1530,0.4782608695652174,True,True,True,True,23539671,2135424
8,77,012160,영흥철강,201902,20190222,-0.013071895424836555,1420,1650,1510,0.391304347826087,True,True,True,True,23539671,1777150
9,77,012160,영흥철강,201902,20190225,-0.026490066225165587,1420,1650,1470,0.21739130434782608,True,True,True,True,23539671,1180960
10,77,012160,영흥철강,201902,20190226,0.00340136054421758,1420,1650,1475,0.2391304347826087,False,True,True,False,23539671,2400448
11,77,012160,영흥철강,201902,20190227,0.006779661016949046,1420,1650,1485,0.2826086956521739,True,True,True,True,23539671,846073
12,77,012160,영흥철강,201902,20190228,-0.11447811447811451,1420,1650,1315,-0.45652173913043476,False,False,False,True,23539671,1641242
13,77,012160,영흥철강,201902,20190304,0.0076045627376426506,1420,1650,1325,-0.41304347826086957,False,False,False,True,23539671,1145428
14,77,012160,영흥철강,201902,20190305,0.0037735849056603765,1420,1650,1330,-0.391304347826087,False,False,True,True,23539671,638676
15,77,012160,영흥철강,201902,20190306,-0.011278195488721776,1420,1650,1315,-0.45652173913043476,False,False,True,True,23539671,524754
16,77,012160,영흥철강,201902,20190307,-0.04562737642585546,1420,1650,1255,-0.717391304347826,False,False,False,True,23539671,689026
17,77,012160,영흥철강,201902,20190308,0.015936254980079667,1420,1650,1275,-0.6304347826086957,False,False,False,True,23539671,656204
18,77,012160,영흥철강,201902,20190311,0.0,1420,1650,1275,-0.6304347826086957,False,False,True,True,23539671,472034
19,77,012160,영흥철강,201902,20190312,0.027450980392156765,1420,1650,1310,-0.4782608695652174,False,False,False,True,23539671,543517
20,77,012160,영흥철강,201902,20190313,-0.03435114503816794,1420,1650,1265,-0.6739130434782609,False,False,True,True,23539671,443613
21,77,012160,영흥철강,201902,20190314,0.01976284584980248,1420,1650,1290,-0.5652173913043478,False,False,True,True,23539671,304662
22,77,012160,영흥철강,201902,20190315,-0.027131782945736482,1420,1650,1255,-0.717391304347826,False,False,True,True,23539671,538256
