,date,open_,low,high,close,volume,range_position,shcode,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
5,20190304,3665,3600,4330,4305,15764212,0.9657534246575342,065950,0.0,0.7,0.0,1,0,4,1
7,20190327,4930,4885,5790,5400,35883195,0.569060773480663,065950,0.0,0.8500000000000001,0.7,0,0,5,0
8,20190124,4445,4400,5720,5510,7663081,0.8409090909090909,066130,0.0,0.8,0.0,0,0,0,5
6,20190306,5810,5710,7050,7050,6075284,1.0,066130,0.5,0.7,1.0,0,0,5,0
7,20190307,7040,7000,8350,7410,15096831,0.3037037037037037,066130,0.5,0.7,1.0,0,0,5,0
8,20190322,7890,7860,10100,10100,18034476,1.0,066130,0.5,0.8,1.0,0,0,5,0
7,20190911,6000,5880,6760,6300,5002512,0.4772727272727273,066130,0.7,0.3,0.0,0,0,0,5
6,20191021,7930,7710,8590,8030,4654150,0.36363636363636365,066130,0.5,1.0,0.3,1,0,3,2
8,20190418,5040,5000,6350,5600,4516333,0.4444444444444444,066310,0.3,1.0,0.8,0,0,5,0
6,20190423,3080,3045,3860,3750,18014694,0.8650306748466258,066360,0.44999999999999996,1.0,1.0,0,0,5,0
7,20190822,2100,2100,2710,2380,12531906,0.45901639344262296,066360,0.7,0.0,0.0,0,0,0,5
7,20190823,2470,2285,2935,2655,13663458,0.5692307692307692,066360,0.7,0.0,0.0,0,0,0,5
7,20190828,2540,2540,3105,2900,13650917,0.6371681415929203,066360,0.7,0.3,0.0,0,0,0,5
8,20190829,2950,2890,3610,3275,24578036,0.5347222222222222,066360,0.7,0.3,0.0,0,0,0,5
8,20191108,2825,2825,3430,3040,7196525,0.35537190082644626,066360,0.55,0.15,0.6,0,0,5,0
8,20191101,2140,2135,2675,2570,13617207,0.8055555555555556,066410,0.5,0.0,0.0,0,0,0,5
8,20190718,8790,8500,10600,10600,3526598,1.0,066430,0.0,0.0,0.3,0,1,0,5
7,20181219,3585,3585,4100,3670,8497840,0.1650485436893204,066590,0.5,0.0,0.0,0,0,0,5
8,20190118,4360,4320,5060,4830,13006851,0.6891891891891891,066590,0.3,0.7,0.0,0,0,0,5
6,20190128,4885,4860,6120,6120,22153116,1.0,066590,0.3,1.0,0.0,0,0,0,5
5,20190304,12600,12500,14700,14400,5284572,0.8636363636363636,066700,0.15,1.0,0.3,1,0,3,2
8,20190524,2240,2240,2990,2445,8473472,0.2733333333333333,066910,0.5,0.3,1.0,0,0,5,0
6,20190826,10300,10150,12600,11850,4699653,0.6938775510204082,067170,0.7,0.0,0.0,0,0,0,5
6,20190716,5100,5090,6400,5710,5494993,0.4732824427480916,067290,0.0,0.15,0.0,0,0,0,5
5,20191206,4445,4410,4510,4505,103304,0.95,067290,0.0,0.5,0.0,1,0,4,1
8,20190425,4835,4820,5590,4955,9213561,0.17532467532467533,067310,0.3,0.8500000000000001,1.0,0,0,5,0
6,20190429,4860,4860,5400,5290,5497999,0.7962962962962963,067310,0.3,0.8500000000000001,1.0,0,0,5,0
8,20190221,13800,13650,15600,15450,1918742,0.9230769230769231,067390,0.0,1.0,0.3,1,0,3,2
7,20190614,10250,10050,11450,11250,2797843,0.8571428571428571,067390,0.8500000000000001,0.0,0.5,0,0,0,5
5,20191008,9830,9030,9940,9510,2370623,0.5274725274725275,067390,0.15,0.7,0.0,0,0,0,5
6,20190701,5980,5820,7420,7150,29808450,0.83125,067630,0.0,0.0,0.15,0,0,0,5
6,20190930,9400,8580,9490,9490,8439597,1.0,067630,0.0,1.0,0.0,0,0,0,5
6,20191001,9400,9050,12000,10350,12417309,0.4406779661016949,067630,0.0,1.0,0.0,0,0,0,5
8,20190322,6830,6830,7990,7880,3960027,0.9051724137931034,067900,0.8500000000000001,0.8,1.0,0,0,5,0
8,20190412,7550,7530,8300,8290,3194362,0.987012987012987,067990,0.5,1.0,1.0,0,0,5,0
6,20190520,7700,7640,8600,8480,2960031,0.875,067990,0.7,0.7,1.0,0,0,5,0
8,20190523,8930,8910,9970,9720,4709239,0.7641509433962265,067990,0.7,0.7,1.0,0,0,5,0
6,20181210,3860,3860,4865,4480,5220818,0.6169154228855721,068050,0.0,1.0,0.0,0,0,0,5
5,20190311,2025,2025,2480,2330,24464396,0.6703296703296703,068330,0.0,0.8,0.0,1,0,3,2
6,20191105,1840,1825,2280,2130,36164763,0.6703296703296703,068330,0.0,1.0,0.0,1,0,2,3
6,20191001,35750,35150,41650,40250,1167348,0.7846153846153846,068760,0.0,0.7,0.0,0,0,0,5
7,20190502,5700,5690,6430,6300,4816682,0.8243243243243243,068790,0.5,0.8500000000000001,1.0,0,0,5,0
8,20181221,16900,16850,20000,19350,1587368,0.7936507936507936,069080,0.0,0.7,0.0,0,0,0,5
6,20181224,19500,19450,21250,20350,1943892,0.5,069080,0.0,0.8500000000000001,0.0,0,0,0,5
7,20190227,20000,19900,22150,22100,1556718,0.9777777777777777,069080,0.5,0.15,0.44999999999999996,0,0,5,0
6,20190306,6300,6240,8110,8110,2489521,1.0,069140,0.8500000000000001,0.7,1.0,0,0,5,0
8,20190322,7210,7210,8690,7940,2530249,0.49324324324324326,069140,0.8500000000000001,0.5,1.0,0,0,5,0
6,20190306,3365,3215,3795,3625,18745076,0.7068965517241379,071460,0.3,0.7,0.8500000000000001,0,0,5,0
8,20190322,3665,3590,4670,4520,22276906,0.8611111111111112,071460,0.3,0.8,1.0,0,0,5,0
6,20190520,3395,3235,3875,3700,9800375,0.7265625,071460,0.7,0.0,1.0,0,0,5,0
7,20190503,9570,9440,12100,10700,6203493,0.47368421052631576,071670,0.5,0.8500000000000001,1.0,0,0,5,0
6,20190129,20100,18650,21050,19350,2747371,0.2916666666666667,072020,0.3,0.3,0.0,0,0,0,5
8,20190531,20500,19900,21850,21450,1117530,0.7948717948717948,072020,0.3,0.5,1.0,0,0,5,0
4,20190917,23850,21250,23850,22500,4475057,0.4807692307692308,072020,0.5,0.5,0.0,0,0,0,5
7,20181227,5620,5600,7100,6270,4482074,0.44666666666666666,072470,0.0,0.7,0.0,0,0,0,5
6,20190902,11000,10350,12850,12300,1758198,0.78,072870,0.5,0.0,0.0,0,0,0,5
6,20190919,11400,11250,12500,12000,2325392,0.6,072870,0.5,0.5,0.0,0,0,0,5
6,20191022,11550,11400,13450,12300,2561165,0.43902439024390244,072870,0.3,1.0,0.3,1,0,4,1
8,20191025,12350,12300,14750,13300,6524198,0.40816326530612246,072870,0.3,1.0,0.3,1,0,4,1
6,20190409,6210,6210,7490,6830,4505353,0.484375,072950,0.44999999999999996,0.0,0.8500000000000001,0,1,3,2
8,20190118,12350,12200,15200,13250,2604813,0.35,072990,0.3,0.3,0.0,0,0,0,5
8,20190328,5710,5640,6450,6050,6689262,0.5061728395061729,073070,0.0,0.0,0.0,0,0,0,5
8,20190809,5980,5860,7090,6430,18894100,0.4634146341463415,073070,0.0,0.5,0.3,0,0,0,5
6,20190812,6590,6520,7330,7030,25454945,0.6296296296296297,073070,0.0,0.6499999999999999,0.5,0,0,0,5
7,20191002,1320,1320,2395,2200,427868596,0.8186046511627907,073070,0.0,0.15,0.0,0,1,4,1
6,20191118,1845,1840,2170,2080,69668079,0.7272727272727273,073070,0.0,0.0,0.0,0,0,0,5
6,20190520,7680,7680,9300,8600,2684363,0.5679012345679012,073110,0.8500000000000001,0.5,1.0,0,0,5,0
8,20190523,8480,8390,11000,10400,6040791,0.7701149425287356,073110,0.8500000000000001,0.5,1.0,0,0,5,0
7,20190607,3800,3740,4835,4835,8611513,1.0,073540,0.7,1.0,1.0,0,0,5,0
5,20190610,5150,4960,6000,5360,10069237,0.38461538461538464,073540,0.7,1.0,1.0,0,0,5,0
6,20190902,4520,4520,5870,5420,4288962,0.6666666666666666,073540,1.0,0.5,1.0,0,0,5,0
6,20190903,5480,5440,6800,6280,6197095,0.6176470588235294,073540,1.0,0.5,1.0,0,0,5,0
7,20190911,6200,6150,7980,7450,6636995,0.7103825136612022,073540,1.0,0.7,1.0,0,0,5,0
6,20190318,2020,2020,2210,2085,18329138,0.34210526315789475,073560,0.0,0.8,0.3,1,0,5,0
8,20190830,2030,2015,2330,2250,20206061,0.746031746031746,073560,1.0,0.0,0.3,0,0,0,5
6,20190902,2450,2360,2590,2435,25618243,0.32608695652173914,073560,0.7,0.3,0.15,0,0,0,5
4,20190917,2850,2610,2940,2840,31053482,0.696969696969697,073560,0.7,0.7,0.0,0,0,0,5
7,20190925,2715,2700,3260,2930,99463916,0.4107142857142857,073560,0.7,0.8500000000000001,0.0,1,0,1,4
8,20190405,1825,1820,2270,2090,11940100,0.6,074430,0.3,0.7,0.4,0,0,5,0
6,20190527,5200,5200,6220,5590,3710794,0.38235294117647056,075130,0.5,0.15,1.0,0,0,5,0
7,20190619,5470,5470,7080,7080,8187514,1.0,075130,0.7,0.5,1.0,0,0,5,0
5,20190208,2890,2855,3770,3260,14423739,0.4426229508196721,075970,0.5,1.0,1.0,1,0,5,0
3,20190212,3485,3435,4155,3855,14976943,0.5833333333333334,075970,0.5,1.0,1.0,0,0,5,0
6,20190515,4650,4650,6070,6070,6514162,1.0,077360,0.0,0.2,0.5,1,0,2,3
7,20190717,6370,6100,7300,6500,6541547,0.3333333333333333,077360,0.5,0.55,1.0,0,0,5,0
6,20181217,842,832,992,957,36998714,0.78125,078130,0.5,0.2,0.0,0,0,0,5
6,20181218,975,970,1185,1125,100363962,0.7209302325581395,078130,0.5,0.2,0.0,0,0,0,5
7,20190424,1060,1055,1330,1330,98713339,1.0,078130,0.8500000000000001,0.5,1.0,0,1,1,4
8,20190425,1420,1320,1500,1450,130846240,0.7222222222222222,078130,0.8500000000000001,0.5,1.0,0,1,1,4
6,20190429,1510,1490,1750,1710,160939384,0.8461538461538461,078130,0.8500000000000001,0.6499999999999999,1.0,1,1,1,4
6,20190723,4430,4345,5840,5840,113746210,1.0,078130,1.0,0.7,1.0,0,0,5,0
7,20190724,6200,6060,7440,6370,149158735,0.2246376811594203,078130,1.0,0.7,1.0,0,0,5,0
8,20190905,4885,4795,6250,5860,77250242,0.7319587628865979,078130,1.0,0.7,1.0,0,0,5,0
7,20191017,5080,5050,6310,6310,132517632,1.0,078130,1.0,0.55,1.0,0,0,5,0
6,20190319,7320,7230,8850,8130,2469800,0.5555555555555556,078140,0.0,1.0,0.5,0,0,5,0
8,20190322,7920,7870,9500,8970,6505182,0.6748466257668712,078140,0.0,1.0,0.5,0,0,5,0
6,20190326,8620,8620,10350,9640,6732416,0.5895953757225434,078140,0.0,1.0,0.7,0,0,5,0
6,20190527,2835,2835,3325,3170,7939465,0.6836734693877551,078150,1.0,0.15,0.5,0,1,0,5
8,20190905,3100,3075,3395,3325,7302414,0.78125,078150,0.3,0.3,0.0,0,0,0,5
8,20190228,77200,76700,84400,81000,370625,0.5584415584415584,078160,0.0,1.0,0.0,0,0,0,5
6,20191022,92000,89400,99600,99600,237092,1.0,078340,0.0,0.3,0.0,0,0,0,5
7,20190710,2215,2070,2215,2215,49491365,1.0,078590,0.0,0.0,0.0,0,0,0,5
5,20190820,767,755,983,891,85114601,0.5964912280701754,078590,0.0,0.3,0.0,0,0,0,5
5,20190923,813,813,1060,1060,48976900,1.0,078590,0.0,0.7,0.0,0,0,0,5
6,20190924,1155,1095,1315,1125,64767309,0.13636363636363635,078590,0.0,0.7,0.0,0,0,0,5
7,20191002,865,859,1060,952,49811557,0.4626865671641791,078590,0.0,0.8500000000000001,0.0,0,0,0,5
6,20191203,1205,1195,1555,1430,52527912,0.6527777777777778,078590,0.5,0.7,0.7,0,0,5,0
8,20190711,18300,17850,20300,20300,1263196,1.0,078600,0.15,0.8500000000000001,0.0,0,0,0,5
6,20191104,2610,2415,2610,2610,15225078,1.0,078860,0.8500000000000001,0.3,1.0,0,0,5,0
7,20190130,3925,3865,4600,4170,5356690,0.41496598639455784,079650,0.0,0.8,0.0,1,0,1,4
7,20190710,3200,3010,3515,3300,7328533,0.5742574257425742,079810,0.55,0.6499999999999999,0.8,0,0,0,5
7,20190516,9160,9120,10750,10300,1967302,0.7239263803680982,079940,0.5,0.8,1.0,0,0,5,0
7,20190925,3180,3140,3985,3330,8174972,0.22485207100591717,079950,0.5,0.5,0.0,0,0,0,5
8,20191115,16150,14500,17000,15450,3387424,0.38,079960,1.0,0.7,0.8,1,1,3,2
6,20190319,3205,3205,3980,3785,5447294,0.7483870967741936,079970,0.0,0.15,0.0,0,0,0,5
7,20190717,2600,2580,3250,3000,6725812,0.6268656716417911,080000,0.35,0.7,0.0,0,0,0,5
6,20190422,3965,3965,4560,4275,7939289,0.5210084033613446,080220,0.0,0.7,0.0,1,0,2,3
7,20190502,4475,4450,4920,4720,10329002,0.574468085106383,080220,0.3,0.8500000000000001,0.0,1,0,3,2
8,20190117,9100,8700,11100,10100,3947187,0.5833333333333334,080470,0.3,0.8500000000000001,1.0,0,0,0,5
6,20190909,7750,7630,9250,8140,2589310,0.3148148148148148,080470,0.3,0.3,0.0,0,0,0,5
7,20190605,6120,6060,7670,6550,16545320,0.30434782608695654,080520,0.4,0.15,0.15,1,1,3,2
6,20181226,2600,2600,3090,2820,22681566,0.4489795918367347,081150,0.8,0.7,1.0,0,0,0,5
7,20190111,3100,3080,3825,3465,23763888,0.5167785234899329,081150,0.8,1.0,1.0,0,0,0,5
7,20190403,2715,2710,3230,2930,10371680,0.4230769230769231,081150,0.8,0.0,0.3,0,1,2,3
6,20190521,2875,2725,3060,2730,19135289,0.014925373134328358,081150,0.5,0.3,0.15,0,0,0,5
7,20190522,2865,2855,3450,3150,36950899,0.4957983193277311,081150,0.5,0.3,0.15,0,0,0,5
6,20190521,7040,6940,7570,7520,2933368,0.9206349206349206,082210,0.7,0.7,1.0,0,0,5,0
6,20191118,6780,6700,7460,7310,4203561,0.8026315789473685,082210,0.15,0.6499999999999999,0.0,1,0,1,4
5,20191015,13200,12950,16000,15100,1768804,0.7049180327868853,082270,0.3,0.8,0.0,0,0,0,5
7,20191023,18450,17300,21900,18400,2327927,0.2391304347826087,082270,0.3,0.8,0.3,0,0,0,5
8,20191031,23050,22650,28100,26050,4480791,0.6238532110091743,082270,0.3,0.8500000000000001,0.5,1,0,1,4
8,20191205,25800,18250,32000,31550,18364368,0.9672727272727273,082270,0.5,1.0,1.0,0,0,5,0
8,20191206,32800,32000,41000,41000,15685253,1.0,082270,0.5,1.0,1.0,0,0,5,0
8,20190405,1880,1620,1935,1690,19710771,0.2222222222222222,082800,0.0,0.15,0.0,1,1,1,4
6,20190408,1655,1605,2075,1890,13855243,0.6063829787234043,082800,0.0,0.44999999999999996,0.0,1,1,1,4
7,20191120,3275,2700,3525,3300,92610443,0.7272727272727273,082800,0.35,0.7,0.3,0,0,0,5
5,20190214,8750,8710,10600,9380,2247666,0.3544973544973545,083310,0.0,0.8500000000000001,0.0,0,0,0,5
7,20190417,9660,9660,11500,10300,1988793,0.34782608695652173,083310,0.3,0.6499999999999999,1.0,0,0,5,0
6,20190326,9340,9240,11200,10800,3388589,0.7959183673469388,083550,0.0,0.8500000000000001,0.3,1,0,2,3
6,20181224,1180,1175,1520,1415,33262991,0.6956521739130435,083640,0.3,0.0,0.0,0,0,0,5
7,20190327,1195,1185,1290,1245,19352856,0.5714285714285714,083640,0.0,0.0,0.0,0,0,0,5
8,20190523,2770,2495,3120,3120,77274741,1.0,083640,0.0,0.6,0.2,0,0,0,5
6,20190527,3380,3255,4090,3780,87980630,0.6287425149700598,083640,0.0,0.6499999999999999,0.5,1,0,1,4
6,20190722,2160,2130,2535,2240,37441205,0.2716049382716049,083640,0.5,0.15,1.0,0,0,5,0
5,20190820,1525,1520,1820,1710,30071298,0.6333333333333333,083640,0.7,0.0,1.0,0,1,3,2
5,20191014,1700,1685,2050,1915,57359213,0.6301369863013698,083640,1.0,0.6,0.7,0,0,0,5
7,20190227,3525,3525,4630,4630,4774170,1.0,083650,0.3,1.0,0.8500000000000001,0,0,5,0
7,20190828,11400,11400,13750,13100,2522639,0.723404255319149,083790,0.0,0.0,0.0,0,0,0,5
7,20190410,6860,6860,8500,7570,5252889,0.4329268292682927,084650,0.3,1.0,0.8500000000000001,0,0,5,0
5,20191007,4220,4220,5330,4830,4955536,0.5495495495495496,084650,0.15,0.0,0.0,0,0,0,5
5,20191015,4580,4575,5700,4890,4560824,0.28,084650,0.15,0.3,0.0,0,0,0,5
7,20191023,5120,5110,6230,5730,6664800,0.5535714285714286,084650,0.15,0.5,0.0,0,0,0,5
7,20191127,8520,8520,10200,9770,4349562,0.7440476190476191,085370,0.0,0.35,0.0,1,1,4,1
7,20190220,20400,20150,23750,22950,5646466,0.7777777777777778,085660,0.8500000000000001,1.0,0.15,1,0,1,4
7,20191113,15650,15450,17450,16550,2577171,0.55,085660,0.0,1.0,0.0,1,0,2,3
8,20190726,2045,2045,2575,2270,11047970,0.42452830188679247,085670,0.35,0.15,0.0,0,0,0,5
6,20191028,2095,2070,2465,2345,12638478,0.6962025316455697,085670,0.0,0.6,0.0,0,0,0,5
8,20190620,2330,2300,2920,2635,11722465,0.5403225806451613,085810,0.2,0.0,0.0,0,1,0,5
6,20191016,2450,2145,2580,2160,11375005,0.034482758620689655,085810,0.0,0.44999999999999996,0.0,0,0,0,5
7,20190313,9120,9050,10650,10500,2212356,0.90625,086040,0.0,1.0,0.0,1,0,2,3
7,20190717,6260,6260,7760,6860,3722366,0.4,086040,0.15,0.0,0.0,0,0,0,5
5,20190820,5440,5440,6680,6060,3564117,0.5,086040,0.15,0.2,0.0,0,0,0,5
6,20191011,6170,6170,7580,6750,10620878,0.41134751773049644,086040,0.0,0.35,0.0,0,0,0,5
8,20190531,4380,4290,5550,5060,4799993,0.6111111111111112,086060,0.5,0.5,1.0,0,0,5,0
6,20190604,5420,5240,6660,6660,12023708,1.0,086060,0.7,0.3,1.0,0,0,5,0
5,20190918,6750,6490,7350,6490,4579728,0.0,086060,0.5,0.3,0.0,0,0,0,5
6,20190920,5310,5220,7010,6820,9106365,0.8938547486033519,086060,0.5,0.3,0.0,0,0,0,5
6,20190924,7770,7190,7770,7770,9628772,1.0,086060,0.5,0.5,0.3,0,0,0,5
8,20191101,6080,6070,7690,7690,17227077,1.0,086060,0.6499999999999999,0.7,0.7,1,0,5,0
6,20190515,5330,5320,6380,6090,4099491,0.7264150943396226,086250,0.3,0.8,0.0,1,0,1,4
6,20190617,5610,5100,7150,6770,6766369,0.8146341463414634,086250,0.44999999999999996,1.0,1.0,0,0,5,0
7,20191204,1980,1960,2570,2400,13193251,0.7213114754098361,086250,0.0,0.0,0.0,0,0,0,5
8,20190425,15950,15750,17500,17150,1822272,0.8,086390,0.3,1.0,1.0,0,0,5,0
6,20190702,7250,7160,8450,8450,3376317,1.0,086670,0.3,0.0,0.0,0,0,0,5
7,20190703,9070,8800,10200,9450,7685635,0.4642857142857143,086670,0.3,0.0,0.0,0,0,0,5
5,20190820,8870,8280,9920,8550,6875453,0.16463414634146342,086670,0.15,0.5,0.0,0,1,4,1
6,20190312,51100,50500,61000,60000,499572,0.9047619047619048,086820,0.2,1.0,0.7,1,0,5,0
6,20191016,33500,33000,41500,38800,2579875,0.6823529411764706,086820,0.15,1.0,0.0,0,0,0,5
8,20190926,368300,362700,405100,381900,159784,0.4528301886792453,086900,0.0,0.5,0.0,0,0,0,5
7,20190417,3370,3340,3980,3795,7599807,0.7109375,086980,0.3,1.0,0.15,1,0,2,3
8,20190801,3780,3720,4450,4050,12667201,0.4520547945205479,086980,0.8500000000000001,1.0,1.0,1,0,4,1
8,20190328,5250,5250,6690,6250,11230900,0.6944444444444444,087260,0.0,0.0,0.6499999999999999,0,0,5,0
6,20190924,5580,5500,6750,6330,7961188,0.664,087260,0.5,0.7,0.0,0,0,0,5
8,20190718,6850,6810,8800,7650,4561213,0.4221105527638191,087730,0.0,0.0,0.0,0,0,0,5
4,20190917,4415,4205,4820,4775,4624368,0.926829268292683,088910,0.5,0.7,0.0,0,0,0,5
7,20190925,4360,4320,5150,4775,7865511,0.5481927710843374,088910,0.5,0.8500000000000001,0.3,0,0,0,5
8,20191115,14550,14550,18200,17350,4001920,0.7671232876712328,089010,1.0,1.0,1.0,0,0,5,0
6,20190416,2695,2690,3085,2855,8092774,0.4177215189873418,089150,0.3,0.5,1.0,0,0,5,0
8,20190405,6250,6180,7790,7250,6516862,0.6645962732919255,089970,0.3,1.0,1.0,0,0,5,0
6,20190408,7280,7140,8140,7710,3854064,0.57,089970,0.3,1.0,1.0,0,0,5,0
8,20190315,17700,17500,20000,20000,1410967,1.0,089980,0.2,0.3,1.0,0,0,5,0
7,20190613,16500,16450,18350,17900,1178566,0.7631578947368421,089980,0.8500000000000001,0.0,1.0,0,1,1,4
7,20190308,2590,2590,3350,2870,7782757,0.3684210526315789,090150,0.0,0.7,0.3,1,0,5,0
6,20190325,29400,28600,33700,31450,2332270,0.5588235294117647,090360,0.0,0.6499999999999999,0.5,1,0,1,4
5,20190214,1870,1860,2305,2135,30050072,0.6179775280898876,090410,0.3,1.0,0.8500000000000001,0,0,5,0
7,20190130,16700,16550,17600,17400,2307047,0.8095238095238095,090460,0.15,0.15,0.0,0,0,0,5
8,20190322,19850,19800,21700,21700,3265174,1.0,090460,0.3,1.0,0.8,1,0,5,0
6,20190129,8300,8280,9980,8840,2603276,0.32941176470588235,090470,0.0,0.5,0.0,0,0,0,5
4,20190213,9340,9270,11950,11650,2864979,0.8880597014925373,090470,0.3,0.8500000000000001,0.5,1,0,2,3
7,20190227,1280,1245,1460,1380,52098807,0.627906976744186,090710,0.0,1.0,0.0,1,0,3,2
6,20190325,1140,1140,1415,1310,56099763,0.6181818181818182,090710,0.0,0.5,0.6499999999999999,0,0,5,0
8,20190524,1020,1015,1225,1115,41071506,0.47619047619047616,090710,0.5,0.5,1.0,0,0,5,0
8,20190620,1205,1180,1325,1270,47313016,0.6206896551724138,090710,0.7,0.0,0.3,0,1,1,4
6,20191111,939,919,1130,1080,26558502,0.7630331753554502,090710,0.0,0.6,0.0,0,0,0,5
7,20191113,1125,1115,1450,1385,71207948,0.8059701492537313,090710,0.0,0.6,0.0,0,0,0,5
7,20190823,5180,5130,6460,5880,5489105,0.5639097744360902,091340,0.8500000000000001,0.5,1.0,0,0,5,0
6,20190903,5750,5750,7420,7420,8724446,1.0,091340,1.0,0.8500000000000001,1.0,0,0,5,0
7,20190904,7800,7570,8460,7970,7864466,0.449438202247191,091340,1.0,0.8500000000000001,1.0,0,0,5,0
6,20190521,2910,2880,3580,3035,6733497,0.22142857142857142,091440,0.2,0.35,0.7,0,0,0,5
8,20191108,10450,10300,12250,11300,2045780,0.5128205128205128,091590,0.0,0.15,0.0,1,1,1,4
6,20191111,11400,11350,14100,13100,5726703,0.6363636363636364,091590,0.0,0.3,0.3,1,1,1,4
8,20191206,12050,12050,13200,13100,4718283,0.9130434782608695,091700,0.15,0.15,0.0,0,0,0,5
8,20191101,2525,2510,3115,2650,16467132,0.23140495867768596,091970,0.0,0.0,0.0,0,0,0,5
7,20190911,5440,5400,6790,6790,4566959,1.0,092870,0.15,0.0,0.0,0,0,0,5
7,20181227,2930,2880,3695,3440,10048258,0.6871165644171779,093380,0.0,0.3,0.3,0,0,0,5
5,20190104,3665,3560,4420,4420,12298798,1.0,093380,0.0,0.5,0.2,0,0,0,5
4,20190213,4230,4220,5170,5170,10717373,1.0,093380,0.3,0.7,1.0,0,0,5,0
6,20190520,4140,4075,4905,4585,13929698,0.6144578313253012,093380,0.8500000000000001,0.15,1.0,0,1,3,2
8,20190905,3140,3140,3980,3645,9304292,0.6011904761904762,093380,0.5,0.0,0.0,0,0,0,5
8,20190419,4895,4895,6120,5550,7284341,0.5346938775510204,093520,0.5,0.8,1.0,0,0,5,0
5,20190305,490,488,650,626,45690632,0.8518518518518519,094190,0.35,0.0,0.4,0,0,0,5
7,20190308,854,852,1005,951,48903504,0.6470588235294118,094190,0.35,0.0,0.4,0,0,0,5
7,20190403,8070,8070,10250,10250,7801325,1.0,094360,0.3,0.6,1.0,0,0,5,0
8,20190411,10200,10150,12100,10650,6317008,0.2564102564102564,094360,0.3,0.6499999999999999,1.0,0,0,5,0
7,20181205,5700,5600,6980,6630,5201786,0.7463768115942029,094820,0.15,0.3,0.0,0,0,0,5
8,20190222,649,625,795,777,33833751,0.8941176470588236,094860,0.0,0.7,0.0,0,0,0,5
6,20190416,15700,15700,18250,16550,1488493,0.3333333333333333,094940,0.3,0.0,0.0,0,0,0,5
6,20190827,11800,11000,13300,11450,2607454,0.1956521739130435,094940,0.0,0.0,0.0,0,0,0,5
7,20190828,11500,11350,13850,13300,2620233,0.78,094940,0.0,0.0,0.0,0,0,0,5
8,20190830,13600,13550,16950,15750,4101881,0.6470588235294118,094940,0.0,0.0,0.0,0,0,0,5
6,20190910,17650,16250,20150,20000,5079672,0.9615384615384616,094940,0.3,0.5,0.2,0,0,0,5
7,20191106,15750,15600,18100,17000,2371680,0.56,094940,0.7,0.15,1.0,0,0,5,0
6,20190821,2910,2910,3490,3120,7626731,0.3620689655172414,094970,0.3,0.0,0.0,0,0,0,5
7,20181212,3885,3800,4245,3945,7728561,0.3258426966292135,095190,0.0,0.0,0.0,0,0,0,5
7,20181219,4640,4635,5440,4840,20414987,0.2546583850931677,095190,0.0,0.3,0.0,0,0,0,5
4,20190102,6450,6240,7630,7430,26965341,0.8561151079136691,095190,0.3,0.7,0.5,1,0,1,4
6,20190617,6530,6450,7420,7020,6765927,0.5876288659793815,095190,1.0,0.0,0.15,0,0,0,5
7,20190703,8040,8010,10250,9500,2814253,0.6651785714285714,095340,0.35,0.3,0.0,0,1,0,5
4,20190213,13950,13950,17650,17650,4908092,1.0,095610,0.0,0.8500000000000001,0.0,0,0,0,5
8,20190314,16600,16550,20750,19000,7908133,0.5833333333333334,095610,0.0,1.0,0.55,1,0,4,1
8,20190718,16100,15950,18900,17850,3329300,0.6440677966101694,095610,0.8500000000000001,0.7,0.5,0,0,0,5
5,20190207,73000,72700,85500,82000,851116,0.7265625,095700,0.0,0.0,0.0,0,0,0,5
8,20190620,76100,67500,79600,69900,1433960,0.19834710743801653,095700,0.2,0.0,0.0,0,0,0,5
8,20190620,191,187,249,249,94540053,1.0,096040,0.0,0.3,0.0,0,0,0,5
6,20190624,228,224,269,245,110796055,0.4666666666666667,096040,0.0,0.5,0.3,1,0,1,4
8,20190621,780,720,941,828,59425001,0.48868778280542985,096350,1.0,0.0,0.15,0,0,0,5
6,20190625,712,653,911,911,74769173,1.0,096350,1.0,0.0,0.0,0,0,0,5
8,20191115,24000,23650,27800,26850,1786229,0.7710843373493976,096530,0.3,0.8,0.0,0,0,0,5
6,20190312,6310,6270,7380,6710,4917373,0.3963963963963964,096610,0.5,0.35,0.8500000000000001,0,0,5,0
8,20190425,7060,6920,9080,7990,6805617,0.49537037037037035,096610,0.6,0.8500000000000001,1.0,0,0,5,0
8,20190705,7500,7150,8770,7150,5933707,0.0,096610,0.8500000000000001,0.3,1.0,0,1,2,3
8,20190118,1920,1915,2090,1950,13766435,0.2,096630,0.0,0.8,0.0,0,0,0,5
7,20190227,2125,2090,2470,2295,47715406,0.5394736842105263,096630,0.0,1.0,0.3,1,0,5,0
6,20191016,1500,1490,1830,1645,28982391,0.45588235294117646,096630,0.15,0.7,0.0,0,0,0,5
7,20191113,1700,1675,1985,1930,21953645,0.8225806451612904,096630,0.0,0.8500000000000001,0.0,1,0,2,3
6,20190521,3785,3330,3785,3500,19916417,0.37362637362637363,096690,0.2,0.44999999999999996,0.7,0,0,5,0
6,20190114,12200,11600,13550,12400,3927173,0.41025641025641024,097870,0.0,0.3,0.0,0,0,0,5
8,20190704,4110,3730,4600,3810,9024651,0.09195402298850575,098120,0.55,0.5,0.5,0,1,1,4
