,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,shcode2,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2
2157,215790,20190626,,,373.0,5G(5세대 이동통신),이노인스트루먼트,201906,20190314,216050,0,20180701,20190626,20180630,20190531,20181130,20190621,20190616
2158,216050,20190314,,,59.0,광고,인크로스,201903,20190411,216050,1,20180401,20190314,20180331,20190228,20180817,20190308,20190304
2159,216050,20190411,,,59.0,광고,인크로스,201904,20191024,217330,0,20180501,20190411,20180430,20190331,20180914,20190405,20190401
2160,217330,20191024,,,,,싸이토젠,201910,20190415,217480,0,20181101,20191024,20181031,20190930,20190329,20191018,20191014
2161,217480,20190415,,,285.0,마스크,에스디생명공학,201904,20191011,217480,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
2162,217480,20191011,,,285.0,마스크,에스디생명공학,201910,20190111,217500,0,20181101,20191011,20181031,20190930,20190315,20191004,20191001
2163,217500,20190111,,,12.0,반도체 장비,러셀,201901,20190115,217500,1,20180201,20190111,20180131,20181231,20180615,20190104,20190101
2164,217500,20190115,,,12.0,반도체 장비,러셀,201901,20190214,217500,1,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2165,217500,20190214,,,12.0,반도체 장비,러셀,201902,20190219,217500,1,20180301,20190214,20180228,20190131,20180720,20190208,20190204
2166,217500,20190219,,,12.0,반도체 장비,러셀,201902,20190703,217500,0,20180301,20190219,20180228,20190131,20180727,20190215,20190209
2167,217500,20190703,,,12.0,반도체 장비,러셀,201907,20190717,217600,0,20180801,20190703,20180731,20190630,20181207,20190628,20190623
2168,217600,20190717,,,377.0,치매 관련주,켐온,201907,20181217,217730,0,20180801,20190717,20180731,20190630,20181221,20190712,20190707
2169,217730,20181217,,,124.0,제대혈,강스템바이오텍,201812,20190321,217820,0,20180101,20181217,20171231,20181130,20180525,20181214,20181207
2170,217820,20190321,,,64.0,2차전지,엔에스,201903,20190319,218150,0,20180401,20190321,20180331,20190228,20180824,20190315,20190311
2171,218150,20190319,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201903,20190419,218150,0,20180401,20190319,20180331,20190228,20180824,20190315,20190309
2172,218150,20190419,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201904,20190826,218150,0,20180501,20190419,20180430,20190331,20180921,20190412,20190409
2173,218150,20190826,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201908,20190829,218150,1,20180901,20190826,20180831,20190731,20190201,20190823,20190816
2174,218150,20190829,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201908,20190917,218150,1,20180901,20190829,20180831,20190731,20190201,20190823,20190819
2175,218150,20190917,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201909,20190927,218150,1,20181001,20190917,20180930,20190831,20190222,20190913,20190907
2176,218150,20190927,315.0,음식료 담배,417.0,아프리카 돼지열병(ASF),미래생명자원,201909,20190708,219130,0,20181001,20190927,20180930,20190831,20190301,20190920,20190917
2177,219130,20190708,,,287.0,PCB(FPCB 등),타이거일렉,201907,20190717,219130,1,20180801,20190708,20180731,20190630,20181214,20190705,20190628
2178,219130,20190717,,,287.0,PCB(FPCB 등),타이거일렉,201907,20190624,219420,0,20180801,20190717,20180731,20190630,20181221,20190712,20190707
2179,219420,20190624,,,392.0,스마트팩토리(스마트공장),링크제니시스,201906,20190628,219420,1,20180701,20190624,20180630,20190531,20181130,20190621,20190614
2180,219420,20190628,,,392.0,스마트팩토리(스마트공장),링크제니시스,201906,20191108,219550,0,20180701,20190628,20180630,20190531,20181130,20190621,20190618
2181,219550,20191108,,,110.0,화장품,MP한강,201911,20190312,219750,0,20181201,20191108,20181130,20191031,20190412,20191101,20191029
2182,219750,20190312,,,175.0,의료기기,지티지웰니스,201903,20190319,219750,1,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2183,219750,20190319,,,175.0,의료기기,지티지웰니스,201903,20190415,220180,0,20180401,20190319,20180331,20190228,20180824,20190315,20190309
2184,220180,20190415,,,334.0,사물인터넷,핸디소프트,201904,20190424,220260,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
2185,220260,20190424,,,422.0,日 수출 규제 관련주(국산화 등),켐트로스,201904,20190703,220260,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414
2186,220260,20190703,,,422.0,日 수출 규제 관련주(국산화 등),켐트로스,201907,20190708,220260,1,20180801,20190703,20180731,20190630,20181207,20190628,20190623
2187,220260,20190708,,,422.0,日 수출 규제 관련주(국산화 등),켐트로스,201907,20191001,220260,0,20180801,20190708,20180731,20190630,20181214,20190705,20190628
2188,220260,20191001,,,422.0,日 수출 규제 관련주(국산화 등),켐트로스,201910,20191004,220260,1,20181001,20191001,20181031,20190930,20190308,20190927,20190921
2189,220260,20191004,,,422.0,日 수출 규제 관련주(국산화 등),켐트로스,201910,20190628,222080,0,20181101,20191004,20181031,20190930,20190308,20190927,20190924
2190,222080,20190628,,,329.0,전력저장장치(ESS),씨아이에스,201906,20190207,222420,0,20180701,20190628,20180630,20190531,20181130,20190621,20190618
2191,222420,20190207,321.0,비   금  속,399.0,북한 광물자원개발,쎄노텍,201902,20190529,222420,0,20180301,20190207,20180228,20190131,20180713,20190201,20190128
2192,222420,20190529,321.0,비   금  속,399.0,북한 광물자원개발,쎄노텍,201905,20190930,222420,0,20180601,20190529,20180531,20190430,20181102,20190524,20190519
2193,222420,20190930,321.0,비   금  속,399.0,북한 광물자원개발,쎄노텍,201909,20190213,222810,0,20181001,20190930,20180930,20190831,20190308,20190927,20190920
2194,222810,20190213,,,55.0,보안주(정보),한류AI센터,201902,20190214,222810,1,20180301,20190213,20180228,20190131,20180720,20190208,20190203
2195,222810,20190214,,,55.0,보안주(정보),한류AI센터,201902,20190401,222810,0,20180301,20190214,20180228,20190131,20180720,20190208,20190204
2196,222810,20190401,,,55.0,보안주(정보),한류AI센터,201904,20190403,222810,1,20180401,20190401,20180430,20190331,20180907,20190329,20190322
2197,222810,20190403,,,55.0,보안주(정보),한류AI센터,201904,20191108,222810,0,20180501,20190403,20180430,20190331,20180907,20190329,20190324
2198,222810,20191108,,,55.0,보안주(정보),한류AI센터,201911,20191111,222810,1,20181201,20191108,20181130,20191031,20190412,20191101,20191029
2199,222810,20191111,,,55.0,보안주(정보),한류AI센터,201911,20191202,222980,0,20181201,20191111,20181130,20191031,20190419,20191108,20191101
2200,222980,20191202,315.0,음식료 담배,113.0,음식료업종,한국맥널티,201912,20191203,222980,1,20190101,20191202,20181231,20191130,20190510,20191129,20191122
2201,222980,20191203,315.0,음식료 담배,113.0,음식료업종,한국맥널티,201912,20190226,224060,0,20190101,20191203,20181231,20191130,20190510,20191129,20191123
2202,224060,20190226,,,389.0,면역항암제,코디엠,201902,20181213,225430,0,20180301,20190226,20180228,20190131,20180803,20190222,20190216
2203,225430,20181213,,,,,케이엠제약,201812,20190122,225430,0,20180101,20181213,20171231,20181130,20180518,20181207,20181203
2204,225430,20190122,,,,,케이엠제약,201901,20190327,225430,0,20180201,20190122,20180131,20181231,20180629,20190118,20190112
2205,225430,20190327,,,,,케이엠제약,201903,20190502,225430,0,20180401,20190327,20180331,20190228,20180831,20190322,20190317
2206,225430,20190502,,,,,케이엠제약,201905,20190918,225430,0,20180601,20190502,20180531,20190430,20181005,20190426,20190422
2207,225430,20190918,,,,,케이엠제약,201909,20191028,225430,0,20181001,20190918,20180930,20190831,20190222,20190913,20190908
2208,225430,20191028,,,,,케이엠제약,201910,20191126,225430,1,20181101,20191028,20181031,20190930,20190405,20191025,20191018
2209,225430,20191126,,,,,케이엠제약,201911,20191127,225430,1,20181201,20191126,20181130,20191031,20190503,20191122,20191116
2210,225430,20191127,,,,,케이엠제약,201911,20190130,225530,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
2211,225530,20190130,321.0,비   금  속,402.0,아스콘(아스팔트 콘크리트),보광산업,201901,20190131,225530,1,20180201,20190130,20180131,20181231,20180706,20190125,20190120
2212,225530,20190131,321.0,비   금  속,402.0,아스콘(아스팔트 콘크리트),보광산업,201901,20191018,225530,0,20180201,20190131,20180131,20181231,20180706,20190125,20190121
2213,225530,20191018,321.0,비   금  속,402.0,아스콘(아스팔트 콘크리트),보광산업,201910,20190107,225570,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008
2214,225570,20190107,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201901,20190115,225570,1,20180201,20190107,20180131,20181231,20180615,20190104,20181228
2215,225570,20190115,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201901,20190118,225570,1,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2216,225570,20190118,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201901,20190404,225570,0,20180201,20190118,20180131,20181231,20180622,20190111,20190108
2217,225570,20190404,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201904,20190424,225570,1,20180501,20190404,20180430,20190331,20180907,20190329,20190325
2218,225570,20190424,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201904,20190513,225570,1,20180501,20190424,20180430,20190331,20180928,20190419,20190414
2219,225570,20190513,331.0,디   지  털,265.0,모바일게임(스마트폰),넷게임즈,201905,20181210,226340,0,20180601,20190513,20180531,20190430,20181019,20190510,20190503
2220,226340,20181210,,,110.0,화장품,본느,201812,20190114,226340,0,20180101,20181210,20171231,20181130,20180518,20181207,20181130
2221,226340,20190114,,,110.0,화장품,본느,201901,20190115,226340,1,20180201,20190114,20180131,20181231,20180622,20190111,20190104
2222,226340,20190115,,,110.0,화장품,본느,201901,20190531,226340,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2223,226340,20190531,,,110.0,화장품,본느,201905,20191031,226340,0,20180601,20190531,20180531,20190430,20181102,20190524,20190521
2224,226340,20191031,,,110.0,화장품,본느,201910,20190311,226350,0,20181101,20191031,20181031,20190930,20190405,20191025,20191021
2225,226350,20190311,,,,,아이엠텍,201903,20190312,226350,1,20180401,20190311,20180331,20190228,20180817,20190308,20190301
2226,226350,20190312,,,,,아이엠텍,201903,20181228,226360,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2227,226360,20181228,307.0,건       설,335.0,재난/안전(지진 등),이엑스티,201812,20190116,226360,1,20180101,20181228,20171231,20181130,20180601,20181221,20181218
2228,226360,20190116,307.0,건       설,335.0,재난/안전(지진 등),이엑스티,201901,20190130,226360,1,20180201,20190116,20180131,20181231,20180622,20190111,20190106
2229,226360,20190130,307.0,건       설,335.0,재난/안전(지진 등),이엑스티,201901,20190920,226360,0,20180201,20190130,20180131,20181231,20180706,20190125,20190120
2230,226360,20190920,307.0,건       설,335.0,재난/안전(지진 등),이엑스티,201909,20190424,226440,0,20181001,20190920,20180930,20190831,20190222,20190913,20190910
2231,226440,20190424,,,9.0,OLED(유기 발광 다이오드),한송네오텍,201904,20190312,226950,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414
2232,226950,20190312,,,,,올릭스,201903,20190829,226950,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2233,226950,20190829,,,,,올릭스,201908,20190308,227100,0,20180901,20190829,20180831,20190731,20190201,20190823,20190819
2234,227100,20190308,324.0,전 기/전 자,279.0,스마트폰,디자인,201903,20190621,227610,0,20180401,20190308,20180331,20190228,20180810,20190301,20190226
2235,227610,20190621,,,110.0,화장품,아우딘퓨쳐스,201906,20190701,228340,0,20180701,20190621,20180630,20190531,20181123,20190614,20190611
2236,228340,20190701,321.0,비   금  속,335.0,재난/안전(지진 등),동양파일,201907,20190430,228760,0,20180701,20190701,20180731,20190630,20181207,20190628,20190621
2237,228760,20190430,,,414.0,2019 상반기 신규상장,지노믹트리,201904,20190405,230240,0,20180501,20190430,20180430,20190331,20181005,20190426,20190420
2238,230240,20190405,324.0,전 기/전 자,373.0,5G(5세대 이동통신),에치에프알,201904,20190111,232140,0,20180501,20190405,20180430,20190331,20180907,20190329,20190326
2239,232140,20190111,,,12.0,반도체 장비,와이아이케이,201901,20190115,232140,1,20180201,20190111,20180131,20181231,20180615,20190104,20190101
2240,232140,20190115,,,12.0,반도체 장비,와이아이케이,201901,20191115,232140,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2241,232140,20191115,,,12.0,반도체 장비,와이아이케이,201911,20190118,234100,0,20181201,20191115,20181130,20191031,20190419,20191108,20191105
2242,234100,20190118,,,386.0,수소차,세원,201901,20190123,234100,1,20180201,20190118,20180131,20181231,20180622,20190111,20190108
2243,234100,20190123,,,386.0,수소차,세원,201901,20191127,234100,0,20180201,20190123,20180131,20181231,20180629,20190118,20190113
2244,234100,20191127,,,386.0,수소차,세원,201911,20190312,234300,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
2245,234300,20190312,,,250.0,철도,에스트래픽,201903,20190422,236200,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2246,236200,20190422,,,234.0,보안주(물리),슈프리마,201904,20191031,236200,0,20180501,20190422,20180430,20190331,20180928,20190419,20190412
2247,236200,20191031,,,234.0,보안주(물리),슈프리마,201910,20190215,237880,0,20181101,20191031,20181031,20190930,20190405,20191025,20191021
2248,237880,20190215,,,110.0,화장품,클리오,201902,20190523,238090,0,20180301,20190215,20180228,20190131,20180720,20190208,20190205
2249,238090,20190523,321.0,비   금  속,393.0,갤럭시 부품주,앤디포스,201905,20191025,238090,0,20180601,20190523,20180531,20190430,20181026,20190517,20190513
2250,238090,20191025,321.0,비   금  속,393.0,갤럭시 부품주,앤디포스,201910,20191126,238120,0,20181101,20191025,20181031,20190930,20190329,20191018,20191015
2251,238120,20191126,,,,,로고스바이오,201911,20190315,238200,0,20181201,20191126,20181130,20191031,20190503,20191122,20191116
2252,238200,20190315,315.0,음식료 담배,113.0,음식료업종,비피도,201903,20190318,238200,1,20180401,20190315,20180331,20190228,20180817,20190308,20190305
2253,238200,20190318,315.0,음식료 담배,113.0,음식료업종,비피도,201903,20191107,238200,0,20180401,20190318,20180331,20190228,20180824,20190315,20190308
2254,238200,20191107,315.0,음식료 담배,113.0,음식료업종,비피도,201911,20191111,238200,1,20181201,20191107,20181130,20191031,20190412,20191101,20191028
2255,238200,20191111,315.0,음식료 담배,113.0,음식료업종,비피도,201911,20190215,238490,0,20181201,20191111,20181130,20191031,20190419,20191108,20191101
2256,238490,20190215,,,9.0,OLED(유기 발광 다이오드),힘스,201902,20190904,238490,0,20180301,20190215,20180228,20190131,20180720,20190208,20190205
2257,238490,20190904,,,9.0,OLED(유기 발광 다이오드),힘스,201909,20190311,239340,0,20181001,20190904,20180930,20190831,20190208,20190830,20190825
2258,239340,20190311,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201903,20190312,239340,1,20180401,20190311,20180331,20190228,20180817,20190308,20190301
2259,239340,20190312,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201903,20190524,239340,0,20180401,20190312,20180331,20190228,20180817,20190308,20190302
2260,239340,20190524,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201905,20190607,239340,1,20180601,20190524,20180531,20190430,20181026,20190517,20190514
2261,239340,20190607,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201906,20190613,239340,1,20180701,20190607,20180630,20190531,20181109,20190531,20190528
2262,239340,20190613,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201906,20190614,239340,1,20180701,20190613,20180630,20190531,20181116,20190607,20190603
2263,239340,20190614,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201906,20191010,239340,0,20180701,20190614,20180630,20190531,20181116,20190607,20190604
2264,239340,20191010,,,99.0,지능형로봇/인공지능(AI),줌인터넷,201910,20190222,239610,0,20181101,20191010,20181031,20190930,20190315,20191004,20190930
2265,239610,20190222,315.0,음식료 담배,113.0,음식료업종,에이치엘사이언스,201902,20190703,241790,0,20180301,20190222,20180228,20190131,20180727,20190215,20190212
2266,241790,20190703,,,14.0,반도체 재료/부품,오션브릿지,201907,20190315,241820,0,20180801,20190703,20180731,20190630,20181207,20190628,20190623
2267,241820,20190315,,,377.0,치매 관련주,피씨엘,201903,20190909,241840,0,20180401,20190315,20180331,20190228,20180817,20190308,20190305
2268,241840,20190909,338.0,오락/문화,420.0,2019 하반기 신규상장,에이스토리,201909,20190418,242040,0,20181001,20190909,20180930,20190831,20190215,20190906,20190830
2269,242040,20190418,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201904,20190419,242040,1,20180501,20190418,20180430,20190331,20180921,20190412,20190408
2270,242040,20190419,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201904,20190507,242040,1,20180501,20190419,20180430,20190331,20180921,20190412,20190409
2271,242040,20190507,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201905,20190509,242040,1,20180601,20190507,20180531,20190430,20181012,20190503,20190427
2272,242040,20190509,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201905,20190610,242040,0,20180601,20190509,20180531,20190430,20181012,20190503,20190429
2273,242040,20190610,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201906,20190903,242040,0,20180701,20190610,20180630,20190531,20181116,20190607,20190531
2274,242040,20190903,318.0,출 판 매 체,373.0,5G(5세대 이동통신),나무기술,201909,20191008,244460,0,20181001,20190903,20180930,20190831,20190208,20190830,20190824
2275,244460,20191008,,,420.0,2019 하반기 신규상장,올리패스,201910,20190107,245620,0,20181101,20191008,20181031,20190930,20190315,20191004,20190928
2276,245620,20190107,,,376.0,유전자 치료제/분석,EDGC,201901,20190507,245620,0,20180201,20190107,20180131,20181231,20180615,20190104,20181228
2277,245620,20190507,,,376.0,유전자 치료제/분석,EDGC,201905,20190513,245620,1,20180601,20190507,20180531,20190430,20181012,20190503,20190427
2278,245620,20190513,,,376.0,유전자 치료제/분석,EDGC,201905,20191107,246690,0,20180601,20190513,20180531,20190430,20181019,20190510,20190503
2279,246690,20191107,311.0,금       융,375.0,4차산업 수혜주,TS인베스트먼트,201911,20190222,246710,0,20181201,20191107,20181130,20191031,20190412,20191101,20191028
2280,246710,20190222,,,326.0,3D 프린터,티앤알바이오팹,201902,20190228,246710,1,20180301,20190222,20180228,20190131,20180727,20190215,20190212
2281,246710,20190228,,,326.0,3D 프린터,티앤알바이오팹,201902,20190313,246710,1,20180301,20190228,20180228,20190131,20180803,20190222,20190218
2282,246710,20190313,,,326.0,3D 프린터,티앤알바이오팹,201903,20190318,246710,1,20180401,20190313,20180331,20190228,20180817,20190308,20190303
2283,246710,20190318,,,326.0,3D 프린터,티앤알바이오팹,201903,20190408,246710,1,20180401,20190318,20180331,20190228,20180824,20190315,20190308
2284,246710,20190408,,,326.0,3D 프린터,티앤알바이오팹,201904,20190410,246710,1,20180501,20190408,20180430,20190331,20180914,20190405,20190329
2285,246710,20190410,,,326.0,3D 프린터,티앤알바이오팹,201904,20191010,246710,0,20180501,20190410,20180430,20190331,20180914,20190405,20190331
2286,246710,20191010,,,326.0,3D 프린터,티앤알바이오팹,201910,20191030,246720,0,20181101,20191010,20181031,20190930,20190315,20191004,20190930
2287,246720,20191030,,,175.0,의료기기,아스타,201910,20191023,246960,0,20181101,20191030,20181031,20190930,20190405,20191025,20191020
2288,246960,20191023,,,414.0,2019 상반기 신규상장,이노테라피,201910,20190729,250000,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013
2289,250000,20190729,,,421.0,日 불매운동 관련주,보라티알,201907,20190731,250000,1,20180801,20190729,20180731,20190630,20190104,20190726,20190719
2290,250000,20190731,,,421.0,日 불매운동 관련주,보라티알,201907,20191113,250000,0,20180801,20190731,20180731,20190630,20190104,20190726,20190721
2291,250000,20191113,,,421.0,日 불매운동 관련주,보라티알,201911,20191114,250000,1,20181201,20191113,20181130,20191031,20190419,20191108,20191103
2292,250000,20191114,,,421.0,日 불매운동 관련주,보라티알,201911,20190401,250060,0,20181201,20191114,20181130,20191031,20190419,20191108,20191104
2293,250060,20190401,,,375.0,4차산업 수혜주,모비스,201904,20190402,250060,1,20180401,20190401,20180430,20190331,20180907,20190329,20190322
2294,250060,20190402,,,375.0,4차산업 수혜주,모비스,201904,20190613,250060,0,20180501,20190402,20180430,20190331,20180907,20190329,20190323
2295,250060,20190613,,,375.0,4차산업 수혜주,모비스,201906,20190716,250060,0,20180701,20190613,20180630,20190531,20181116,20190607,20190603
2296,250060,20190716,,,375.0,4차산업 수혜주,모비스,201907,20190820,250060,0,20180801,20190716,20180731,20190630,20181221,20190712,20190706
2297,250060,20190820,,,375.0,4차산업 수혜주,모비스,201908,20190617,250930,0,20180901,20190820,20180831,20190731,20190125,20190816,20190810
2298,250930,20190617,,,9.0,OLED(유기 발광 다이오드),예선테크,201906,20191106,251970,0,20180701,20190617,20180630,20190531,20181123,20190614,20190607
2299,251970,20191106,,,420.0,2019 하반기 신규상장,펌텍코리아,201911,20190115,252500,0,20181201,20191106,20181130,20191031,20190412,20191101,20191027
2300,252500,20190115,,,110.0,화장품,세화피앤씨,201901,20190415,252500,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105
2301,252500,20190415,,,110.0,화장품,세화피앤씨,201904,20190529,252500,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
2302,252500,20190529,,,110.0,화장품,세화피앤씨,201905,20190603,252500,1,20180601,20190529,20180531,20190430,20181102,20190524,20190519
2303,252500,20190603,,,110.0,화장품,세화피앤씨,201906,20190812,252500,0,20180701,20190603,20180630,20190531,20181109,20190531,20190524
2304,252500,20190812,,,110.0,화장품,세화피앤씨,201908,20191029,253450,0,20180901,20190812,20180831,20190731,20190118,20190809,20190802
2305,253450,20191029,338.0,오락/문화,128.0,엔터테인먼트,스튜디오드래곤,201910,20190425,253590,0,20181101,20191029,20181031,20190930,20190405,20191025,20191019
2306,253590,20190425,311.0,금       융,216.0,SSD,네오셈,201904,20190429,253590,1,20180501,20190425,20180430,20190331,20180928,20190419,20190415
2307,253590,20190429,311.0,금       융,216.0,SSD,네오셈,201904,20190927,253840,0,20180501,20190429,20180430,20190331,20181005,20190426,20190419
2308,253840,20190927,,,414.0,2019 상반기 신규상장,수젠텍,201909,20191206,253840,0,20181001,20190927,20180930,20190831,20190301,20190920,20190917
2309,253840,20191206,,,414.0,2019 상반기 신규상장,수젠텍,201912,20190710,254120,0,20190101,20191206,20181231,20191130,20190510,20191129,20191126
2310,254120,20190710,,,287.0,PCB(FPCB 등),자비스,201907,20190412,256630,0,20180801,20190710,20180731,20190630,20181214,20190705,20190630
2311,256630,20190412,,,33.0,LED,포인트엔지니어링,201904,20190614,256630,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402
2312,256630,20190614,,,33.0,LED,포인트엔지니어링,201906,20190619,256630,1,20180701,20190614,20180630,20190531,20181116,20190607,20190604
2313,256630,20190619,,,33.0,LED,포인트엔지니어링,201906,20190718,256630,1,20180701,20190619,20180630,20190531,20181123,20190614,20190609
2314,256630,20190718,,,33.0,LED,포인트엔지니어링,201907,20190821,256840,0,20180801,20190718,20180731,20190630,20181221,20190712,20190708
2315,256840,20190821,311.0,금       융,284.0,기업인수목적회사(SPAC),한국비엔씨,201908,20190123,257370,0,20180901,20190821,20180831,20190731,20190125,20190816,20190811
2316,257370,20190123,,,64.0,2차전지,명성티엔에스,201901,20190726,257370,0,20180201,20190123,20180131,20181231,20180629,20190118,20190113
2317,257370,20190726,,,64.0,2차전지,명성티엔에스,201907,20190702,258610,0,20180801,20190726,20180731,20190630,20181228,20190719,20190716
2318,258610,20190702,,,381.0,LNG(액화천연가스),이더블유케이,201907,20190703,258610,1,20180801,20190702,20180731,20190630,20181207,20190628,20190622
2319,258610,20190703,,,381.0,LNG(액화천연가스),이더블유케이,201907,20190927,260660,0,20180801,20190703,20180731,20190630,20181207,20190628,20190623
2320,260660,20190927,,,427.0,구충제(펜벤다졸 등),알리코제약,201909,20191001,260660,1,20181001,20190927,20180930,20190831,20190301,20190920,20190917
2321,260660,20191001,,,427.0,구충제(펜벤다졸 등),알리코제약,201910,20190513,263540,0,20181001,20191001,20181031,20190930,20190308,20190927,20190921
2322,263540,20190513,,,379.0,항공기부품,샘코,201905,20190520,263540,1,20180601,20190513,20180531,20190430,20181019,20190510,20190503
2323,263540,20190520,,,379.0,항공기부품,샘코,201905,20190528,263540,1,20180601,20190520,20180531,20190430,20181026,20190517,20190510
2324,263540,20190528,,,379.0,항공기부품,샘코,201905,20191016,263540,0,20180601,20190528,20180531,20190430,20181102,20190524,20190518
2325,263540,20191016,,,379.0,항공기부품,샘코,201910,20191018,263540,1,20181101,20191016,20181031,20190930,20190322,20191011,20191006
2326,263540,20191018,,,379.0,항공기부품,샘코,201910,20190722,263600,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008
2327,263600,20190722,,,388.0,아이폰 관련주,덕우전자,201907,20181204,263690,0,20180801,20190722,20180731,20190630,20181228,20190719,20190712
2328,263690,20181204,,,175.0,의료기기,디알젬,201812,20190305,263690,0,20180101,20181204,20171231,20181130,20180511,20181130,20181124
2329,263690,20190305,,,175.0,의료기기,디알젬,201903,20190311,263690,1,20180401,20190305,20180331,20190228,20180810,20190301,20190223
2330,263690,20190311,,,175.0,의료기기,디알젬,201903,20190313,263690,1,20180401,20190311,20180331,20190228,20180817,20190308,20190301
2331,263690,20190313,,,175.0,의료기기,디알젬,201903,20190410,263690,1,20180401,20190313,20180331,20190228,20180817,20190308,20190303
2332,263690,20190410,,,175.0,의료기기,디알젬,201904,20190830,263690,0,20180501,20190410,20180430,20190331,20180914,20190405,20190331
2333,263690,20190830,,,175.0,의료기기,디알젬,201908,20190318,263700,0,20180901,20190830,20180831,20190731,20190201,20190823,20190820
2334,263700,20190318,,,149.0,U-HEALTHCARE,케어랩스,201903,20191114,263700,0,20180401,20190318,20180331,20190228,20180824,20190315,20190308
2335,263700,20191114,,,149.0,U-HEALTHCARE,케어랩스,201911,20191127,263700,1,20181201,20191114,20181130,20191031,20190419,20191108,20191104
2336,263700,20191127,,,149.0,U-HEALTHCARE,케어랩스,201911,20181204,263800,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117
2337,263800,20181204,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201812,20190424,263800,0,20180101,20181204,20171231,20181130,20180511,20181130,20181124
2338,263800,20190424,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201904,20190613,263800,0,20180501,20190424,20180430,20190331,20180928,20190419,20190414
2339,263800,20190613,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201906,20190906,263800,0,20180701,20190613,20180630,20190531,20181116,20190607,20190603
2340,263800,20190906,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201909,20191209,263800,0,20181001,20190906,20180930,20190831,20190208,20190830,20190827
2341,263800,20191209,335.0,정 보 기 기,99.0,지능형로봇/인공지능(AI),데이타솔루션,201912,20191202,263810,0,20190101,20191209,20181231,20191130,20190517,20191206,20191129
2342,263810,20191202,,,18.0,전자파,상신전자,201912,20191204,263810,1,20190101,20191202,20181231,20191130,20190510,20191129,20191122
2343,263810,20191204,,,18.0,전자파,상신전자,201912,20190515,264450,0,20190101,20191204,20181231,20191130,20190510,20191129,20191124
2344,264450,20190515,,,373.0,5G(5세대 이동통신),유비쿼스,201905,20190820,264660,0,20180601,20190515,20180531,20190430,20181019,20190510,20190505
2345,264660,20190820,,,12.0,반도체 장비,씨앤지하이테크,201908,20190128,265520,0,20180901,20190820,20180831,20190731,20190125,20190816,20190810
2346,265520,20190128,,,382.0,플렉서블 디스플레이,AP시스템,201901,20190819,265520,0,20180201,20190128,20180131,20181231,20180706,20190125,20190118
