,index,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default,volume_target,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy
25,45,006980,우성사료,201903,20190423,0.29876160990712064,2580,3300,4195,2.2430555555555554,False,False,False,False,16303580,39881496,114.27,1.16,129.07,-89143,-210656,335471
26,45,006980,우성사료,201903,20190424,-0.014302741358760418,2580,3300,4135,2.1597222222222223,False,False,True,False,16303580,21094927,76.84,1.08,68.27,-107659,-2879,114028
27,45,006980,우성사료,201903,20190425,-0.035066505441354257,2580,3300,3990,1.9583333333333333,False,False,True,False,16303580,8232144,69.96,0.97,26.64,-34615,-1781,33635
28,45,006980,우성사료,201903,20190426,-0.05639097744360899,2580,3300,3765,1.6458333333333333,False,False,False,False,16303580,5925473,51.29,0.87,19.18,-30956,-878,37437
29,45,006980,우성사료,201903,20190429,-0.010624169986719778,2580,3300,3725,1.5902777777777777,False,False,True,False,16303580,8631773,89.56,0.62,27.93,-76723,8738,65099
30,45,006980,우성사료,201903,20190430,-0.018791946308724827,2580,3300,3655,1.4930555555555556,False,False,False,False,16303580,6864897,63.5,0.46,22.22,-54097,-10766,37047
1,46,006980,우성사료,201904,20190424,-0.014302741358760418,3380,4195,4135,0.9263803680981595,False,True,True,False,39881496,21094927,76.84,1.08,68.27,-107659,-2879,114028
2,46,006980,우성사료,201904,20190425,-0.035066505441354257,3380,4195,3990,0.7484662576687117,False,True,True,False,39881496,8232144,69.96,0.97,26.64,-34615,-1781,33635
3,46,006980,우성사료,201904,20190426,-0.05639097744360899,3380,4195,3765,0.4723926380368098,False,True,False,False,39881496,5925473,51.29,0.87,19.18,-30956,-878,37437
4,46,006980,우성사료,201904,20190429,-0.010624169986719778,3380,4195,3725,0.4233128834355828,False,True,True,False,39881496,8631773,89.56,0.62,27.93,-76723,8738,65099
5,46,006980,우성사료,201904,20190430,-0.018791946308724827,3380,4195,3655,0.3374233128834356,False,True,False,False,39881496,6864897,63.5,0.46,22.22,-54097,-10766,37047
6,46,006980,우성사료,201904,20190502,0.020519835841313228,3380,4195,3730,0.4294478527607362,True,True,True,True,39881496,2565156,86.66,0.7,8.3,72664,2260,-79346
7,46,006980,우성사료,201904,20190503,-0.017426273458445052,3380,4195,3665,0.3496932515337423,True,True,True,True,39881496,2305971,59.98,0.39,7.46,-104157,-846,106478
8,46,006980,우성사료,201904,20190507,0.12278308321964526,3380,4195,4115,0.901840490797546,False,True,False,False,39881496,26708430,106.38,0.57,86.44,34246,-2224,2705
9,46,006980,우성사료,201904,20190508,-0.049817739975698716,3380,4195,3910,0.6503067484662577,False,True,True,False,39881496,18467444,74.91,0.6,59.77,10995,338,-14451
10,46,006980,우성사료,201904,20190509,0.019181585677749302,3380,4195,3985,0.7423312883435583,False,True,True,False,39881496,14361227,90.53,0.38,46.48,-63145,199,65482
11,46,006980,우성사료,201904,20190510,-0.0941028858218319,3380,4195,3610,0.2822085889570552,False,True,False,False,39881496,5956330,63.03,0.81,19.28,104420,1074,-104896
12,46,006980,우성사료,201904,20190513,0.013850415512465464,3380,4195,3660,0.34355828220858897,False,True,False,False,39881496,6865609,71.41,0.63,22.22,-59485,-2434,52836
13,46,006980,우성사료,201904,20190514,-0.016393442622950838,3380,4195,3600,0.26993865030674846,True,True,True,True,39881496,3334672,67.07,0.67,10.79,9297,3391,-11443
14,46,006980,우성사료,201904,20190515,-0.033333333333333326,3380,4195,3480,0.12269938650306748,False,True,False,True,39881496,2469131,55.29,0.6,7.99,-28410,553,27803
15,46,006980,우성사료,201904,20190516,-0.04022988505747127,3380,4195,3340,-0.049079754601226995,False,False,False,True,39881496,2415803,54.27,0.83,7.82,72699,711,-70879
16,46,006980,우성사료,201904,20190517,0.007485029940119681,3380,4195,3365,-0.018404907975460124,False,False,True,True,39881496,2702555,89.32,0.69,8.75,-38703,81,31642
17,46,006980,우성사료,201904,20190520,-0.06240713224368499,3380,4195,3155,-0.27607361963190186,False,False,False,True,39881496,1547652,39.84,0.86,5.01,36069,428,-38342
18,46,006980,우성사료,201904,20190521,0.004754358161648264,3380,4195,3170,-0.25766871165644173,False,False,True,True,39881496,1285226,85.03,0.96,4.16,20415,-278,-44800
19,46,006980,우성사료,201904,20190522,0.03312302839116721,3380,4195,3275,-0.12883435582822086,False,False,True,False,39881496,4214313,100.14,0.76,13.64,-60162,-1001,61031
20,46,006980,우성사료,201904,20190523,0.03053435114503822,3380,4195,3375,-0.006134969325153374,False,False,False,True,39881496,2350320,109.44,0.76,7.61,1319,328,-11512
21,46,006980,우성사료,201904,20190524,-0.01925925925925931,3380,4195,3310,-0.08588957055214724,False,False,True,True,39881496,3129409,79.86,0.53,10.13,-61863,-276,79958
22,46,006980,우성사료,201904,20190527,0.02114803625377637,3380,4195,3380,0.0,False,True,False,False,39881496,4881370,62.02,0.48,15.8,-15715,884,-1311
23,46,006980,우성사료,201904,20190528,-0.00295857988165682,3380,4195,3370,-0.012269938650306749,False,False,True,True,39881496,1244046,69.39,0.64,4.03,49594,-1075,-50763
24,46,006980,우성사료,201904,20190529,0.017804154302670572,3380,4195,3430,0.06134969325153374,False,True,False,False,39881496,5776586,92.76,0.52,18.69,-37376,84,-134017
25,46,006980,우성사료,201904,20190530,0.07871720116618075,3380,4195,3700,0.39263803680981596,False,True,False,False,39881496,13360725,73.04,0.58,43.24,16315,292,175996
26,46,006980,우성사료,201904,20190531,0.060810810810810745,3380,4195,3925,0.6687116564417178,False,True,True,False,39881496,21964670,84.93,0.52,71.08,-20503,612,34606
27,46,006980,우성사료,201904,20190603,0.031847133757961776,3380,4195,4050,0.8220858895705522,False,True,True,False,39881496,8629523,89.09,0.63,27.93,-11787,-454,3413
28,46,006980,우성사료,201904,20190604,-0.043209876543209846,3380,4195,3875,0.6073619631901841,False,True,False,False,39881496,4258464,60.16,0.36,13.78,-83508,-211,78467
1,47,006980,우성사료,201909,20190918,0.03356481481481488,4000,4465,4465,1.0,False,True,True,False,19832285,25004516,78.45,3.83,80.92,-303245,-261436,541369
2,47,006980,우성사료,201909,20190919,-0.1063829787234043,4000,4465,3990,-0.021505376344086023,False,False,False,False,19832285,7112545,63.44,4.3,23.02,145717,17233,-167795
3,47,006980,우성사료,201909,20190920,0.013784461152882121,4000,4465,4045,0.0967741935483871,False,True,False,False,19832285,10127405,96.79,3.78,32.77,-154866,654,154726
4,47,006980,우성사료,201909,20190923,-0.07787391841779978,4000,4465,3730,-0.5806451612903226,False,False,True,False,19832285,2920266,54.5,4.15,9.45,117918,-1289,-117687
5,47,006980,우성사료,201909,20190924,0.02144772117962468,4000,4465,3810,-0.40860215053763443,False,False,False,False,19832285,5242040,61.03,3.5,16.96,-200246,-8436,208825
6,47,006980,우성사료,201909,20190925,0.06561679790026242,4000,4465,4060,0.12903225806451613,False,True,False,False,19832285,23730624,110.93,2.85,76.8,-202732,463,201936
7,47,006980,우성사료,201909,20190926,-0.044334975369458074,4000,4465,3880,-0.25806451612903225,False,False,True,False,19832285,6258199,67.04,2.36,20.25,-154103,476,153627
8,47,006980,우성사료,201909,20190927,-0.005154639175257714,4000,4465,3860,-0.3010752688172043,False,False,True,False,19832285,7695766,82.72,1.77,24.91,-183312,-27816,203840
1,48,007110,일신석재,201906,20190620,0.004784688995215225,2750,3150,3150,1.0,False,True,True,False,46306133,11651262,88.57,0.38,15.04,-74878,8051,48917
2,48,007110,일신석재,201906,20190621,-0.026984126984127,2750,3150,3065,0.7875,False,True,True,False,46306133,7639254,65.64,0.21,9.86,-47836,-781,55662
3,48,007110,일신석재,201906,20190624,0.11092985318107673,2750,3150,3405,1.6375,False,False,False,False,46306133,36230249,90.57,0.16,46.77,-40080,-5247,-13427
4,48,007110,일신석재,201906,20190625,0.007342143906020615,2750,3150,3430,1.7,False,False,True,False,46306133,10319215,71.98,0.19,13.32,-37198,34581,-5421
5,48,007110,일신석재,201906,20190626,-0.039358600583090375,2750,3150,3295,1.3625,False,False,True,False,46306133,6691443,62.09,0.17,8.64,-87840,6015,93765
6,48,007110,일신석재,201906,20190627,-0.06221547799696514,2750,3150,3090,0.85,False,True,False,False,46306133,10262802,57.63,0.4,13.25,158124,88477,-199123
7,48,007110,일신석재,201906,20190628,0.03883495145631066,2750,3150,3210,1.15,False,False,False,False,46306133,9999293,109.79,0.56,12.91,126379,-78557,-22722
8,48,007110,일신석재,201906,20190701,0.032710280373831724,2750,3150,3315,1.4125,False,False,False,False,46306133,21658848,73.41,0.28,27.96,-237131,-31798,436852
9,48,007110,일신석재,201906,20190702,-0.037707390648567096,2750,3150,3190,1.1,False,False,False,False,46306133,5169785,51.62,0.26,6.67,-17780,723,10738
10,48,007110,일신석재,201906,20190703,-0.057993730407523536,2750,3150,3005,0.6375,False,True,False,False,46306133,4867051,47.54,0.27,6.28,-1479,8,-9019
11,48,007110,일신석재,201906,20190704,0.02329450915141429,2750,3150,3075,0.8125,False,True,True,False,46306133,6291575,97.87,0.29,8.12,17806,-179,1067
12,48,007110,일신석재,201906,20190705,0.08943089430894302,2750,3150,3350,1.5,False,False,False,False,46306133,18088028,110.22,0.39,23.35,72834,-64,-65141
13,48,007110,일신석재,201906,20190708,-0.06865671641791049,2750,3150,3120,0.925,False,True,False,False,46306133,4865407,45.39,0.22,6.28,-134426,-78,128280
14,48,007110,일신석재,201906,20190709,-0.028846153846153855,2750,3150,3030,0.7,True,True,True,True,46306133,3815277,65.0,0.26,4.93,19868,133,-44603
15,48,007110,일신석재,201906,20190710,-0.0033003300330033403,2750,3150,3020,0.675,True,True,True,True,46306133,2326419,64.04,0.21,3.0,3504,-2624,-2294
16,48,007110,일신석재,201906,20190711,0.11589403973509937,2750,3150,3370,1.55,False,False,False,False,46306133,8291210,141.34,0.2,10.7,-4241,-178,10302
17,48,007110,일신석재,201906,20190712,-0.0029673590504450953,2750,3150,3360,1.525,False,False,False,False,46306133,9031015,95.09,0.22,11.66,-13422,-55,24766
18,48,007110,일신석재,201906,20190715,-0.019345238095238138,2750,3150,3295,1.3625,False,False,True,True,46306133,4322379,66.9,0.14,5.58,-28057,352,37161
19,48,007110,일신석재,201906,20190716,0.039453717754172946,2750,3150,3425,1.6875,False,False,False,False,46306133,5130845,109.12,0.23,6.62,70289,-301,-71564
20,48,007110,일신석재,201906,20190717,-0.05985401459854012,2750,3150,3220,1.175,False,False,True,False,46306133,4816185,54.98,0.31,6.22,83377,1160,-84696
21,48,007110,일신석재,201906,20190718,-0.0357142857142857,2750,3150,3105,0.8875,True,True,True,True,46306133,4104970,73.52,0.46,5.3,89722,1159,-121399
22,48,007110,일신석재,201906,20190719,0.03059581320450877,2750,3150,3200,1.125,False,False,True,True,46306133,3066369,79.17,0.4,3.96,-54180,543,51175
23,48,007110,일신석재,201906,20190722,-0.017187500000000022,2750,3150,3145,0.9875,True,True,True,True,46306133,1447370,75.7,0.42,1.87,21383,-1,-21424
24,48,007110,일신석재,201906,20190723,-0.031796502384737635,2750,3150,3045,0.7375,False,True,False,True,46306133,2485502,47.65,0.46,3.21,30200,-3689,-17800
25,48,007110,일신석재,201906,20190724,-0.0525451559934319,2750,3150,2885,0.3375,False,True,False,True,46306133,3542481,47.26,0.75,4.57,211688,37181,-244628
26,48,007110,일신석재,201906,20190725,0.020797227036395194,2750,3150,2945,0.4875,False,True,False,True,46306133,3980558,105.59,1.35,5.14,465527,30727,-483369
27,48,007110,일신석재,201906,20190726,-0.02037351443123936,2750,3150,2885,0.3375,True,True,True,True,46306133,1793243,58.37,1.19,2.32,-147510,4224,110632
28,48,007110,일신석재,201906,20190729,-0.06759098786828421,2750,3150,2690,-0.15,False,False,True,True,46306133,2432009,60.52,1.5,3.14,240526,21,-247096
29,48,007110,일신석재,201906,20190730,0.024163568773234223,2750,3150,2755,0.0125,True,True,True,True,46306133,2879679,118.35,1.82,3.72,244359,20,-252219
30,48,007110,일신석재,201906,20190731,0.0362976406533575,2750,3150,2855,0.2625,False,True,False,True,46306133,4311574,107.24,1.53,5.57,-217117,-3166,219183
1,49,007110,일신석재,201909,20190911,0.01646706586826352,3040,3565,3395,0.6761904761904762,False,True,True,False,48583459,14057548,78.98,0.42,18.15,50942,-894,-136157
2,49,007110,일신석재,201909,20190916,0.050073637702503726,3040,3565,3565,1.0,False,True,True,False,48583459,17633498,97.94,0.42,22.77,70515,20348,-51184
3,49,007110,일신석재,201909,20190917,-0.02244039270687237,3040,3565,3485,0.8476190476190476,True,True,True,True,48583459,4708286,67.93,0.7,6.08,222047,9990,-176178
4,49,007110,일신석재,201909,20190918,0.07030129124820661,3040,3565,3730,1.3142857142857143,False,False,False,False,48583459,28969536,98.54,0.55,37.4,-83899,-17418,127493
5,49,007110,일신석재,201909,20190919,0.020107238605898026,3040,3565,3805,1.457142857142857,False,False,True,False,48583459,10076082,87.95,0.59,13.01,28941,1276,-34611
6,49,007110,일신석재,201909,20190920,0.014454664914586024,3040,3565,3860,1.561904761904762,False,False,True,False,48583459,7649197,85.47,0.51,9.88,-32953,-220,6449
7,49,007110,일신석재,201909,20190923,0.0090673575129534,3040,3565,3895,1.6285714285714286,False,False,True,False,48583459,9874005,72.8,0.27,12.75,-180877,-17180,194986
8,49,007110,일신석재,201909,20190924,-0.016688061617458283,3040,3565,3830,1.5047619047619047,False,False,True,False,48583459,8427780,82.52,0.57,10.88,296149,27351,-381780
9,49,007110,일신석재,201909,20190925,-0.03394255874673624,3040,3565,3700,1.2571428571428571,False,False,False,False,48583459,6998294,61.96,1.32,9.04,574030,27164,-638597
10,49,007110,일신석재,201909,20190926,0.012162162162162149,3040,3565,3745,1.3428571428571427,False,False,True,False,48583459,5478065,69.55,1.48,7.07,119490,15015,-36833
11,49,007110,일신석재,201909,20190927,0.0,3040,3565,3745,1.3428571428571427,False,False,True,True,48583459,4006780,82.47,1.86,5.17,292048,-49479,-255547
1,50,007210,벽산,201909,20190911,0.02127659574468077,1845,2240,2160,0.7974683544303798,False,True,False,False,31271319,7499410,98.12,6.09,10.94,-195789,-601,206106
2,50,007210,벽산,201909,20190916,0.03703703703703698,1845,2240,2240,1.0,False,True,True,False,31271319,7899480,97.34,5.88,11.52,-152245,-49,261936
3,50,007210,벽산,201909,20190917,-0.03125,1845,2240,2170,0.8227848101265823,True,True,True,True,31271319,1919136,48.66,5.92,2.8,12614,-102,217171
4,50,007210,벽산,201909,20190918,0.004608294930875667,1845,2240,2180,0.8481012658227848,True,True,True,True,31271319,1480254,78.47,5.91,2.16,-37857,-2078,36173
5,50,007210,벽산,201909,20190919,-0.01834862385321101,1845,2240,2140,0.7468354430379747,False,True,False,False,31271319,4814413,76.48,5.67,7.02,-168586,-9209,178729
6,50,007210,벽산,201909,20190920,0.0,1845,2240,2140,0.7468354430379747,True,True,True,True,31271319,885784,45.08,5.69,1.29,-23119,-406,23025
7,50,007210,벽산,201909,20190923,0.016355140186915973,1845,2240,2175,0.8354430379746836,True,True,True,True,31271319,1727647,91.13,5.62,2.52,-42620,24616,17705
8,50,007210,벽산,201909,20190924,-0.006896551724137945,1845,2240,2160,0.7974683544303798,True,True,True,True,31271319,581159,60.53,5.51,0.85,-88310,1137,87173
9,50,007210,벽산,201909,20190925,-0.03240740740740744,1845,2240,2090,0.620253164556962,False,True,False,True,31271319,754100,34.31,5.49,1.1,-1883,-260,849
10,50,007210,벽산,201909,20190926,-0.0023923444976076125,1845,2240,2085,0.6075949367088608,True,True,True,True,31271319,553350,29.36,5.5,0.81,2827,-612,-2216
11,50,007210,벽산,201909,20190927,0.00959232613908867,1845,2240,2105,0.6582278481012658,True,True,True,True,31271319,241300,99.95,5.49,0.35,-5745,-526,6607
1,52,007540,샘표,201905,20190510,0.0176678445229681,46500,59400,57600,0.8604651162790697,False,True,False,False,1529616,2818879,87.57,6.23,98.02,-18727,11545,9052
2,52,007540,샘표,201905,20190513,0.03125,46500,59400,59400,1.0,False,True,True,False,1529616,1092792,86.15,5.61,38.0,-25429,-9434,34362
3,52,007540,샘표,201905,20190514,-0.07744107744107742,46500,59400,54800,0.6434108527131783,False,True,False,True,1529616,130529,0.0,5.66,4.54,1526,435,-1854
4,52,007540,샘표,201905,20190515,-0.005474452554744547,46500,59400,54500,0.6201550387596899,True,True,True,True,1529616,123012,0.0,5.74,4.28,2128,-9311,7071
5,52,007540,샘표,201905,20190516,0.0862385321100918,46500,59400,59200,0.9844961240310077,False,True,False,False,1529616,164902,0.0,5.5,5.73,-6676,34946,-27865
6,52,007540,샘표,201905,20190517,-0.07094594594594594,46500,59400,55000,0.6589147286821705,False,True,False,False,1529616,629898,73.92,4.52,21.9,-28280,-58292,86001
7,52,007540,샘표,201905,20190520,-0.08181818181818179,46500,59400,50500,0.31007751937984496,False,True,False,False,1529616,336367,57.48,4.59,11.7,1899,61,-2189
8,52,007540,샘표,201905,20190521,-0.03366336633663369,46500,59400,48800,0.17829457364341086,False,True,False,False,1529616,165659,53.55,4.71,5.76,4713,33,-5074
9,52,007540,샘표,201905,20190522,-0.016393442622950838,46500,59400,48000,0.11627906976744186,True,True,True,True,1529616,133927,73.91,5.09,4.66,8929,4809,-13711
10,52,007540,샘표,201905,20190523,0.016666666666666607,46500,59400,48800,0.17829457364341086,False,True,True,False,1529616,217062,84.01,4.8,7.55,-8238,-4250,12456
11,52,007540,샘표,201905,20190524,-0.0901639344262295,46500,59400,44400,-0.16279069767441862,False,False,False,False,1529616,179391,40.19,4.58,6.24,-3483,162,3177
12,52,007540,샘표,201905,20190527,-0.036036036036036,46500,59400,42800,-0.2868217054263566,False,False,True,True,1529616,82245,55.42,5.15,2.86,15484,-1114,-14891
13,52,007540,샘표,201905,20190528,0.014018691588784993,46500,59400,43400,-0.24031007751937986,False,False,True,True,1529616,73029,105.73,5.59,2.54,12591,-2863,-9568
14,52,007540,샘표,201905,20190529,0.025345622119815614,46500,59400,44500,-0.15503875968992248,False,False,True,False,1529616,305690,91.38,4.65,10.63,-26910,-196,27055
15,52,007540,샘표,201905,20190530,-0.01573033707865168,46500,59400,43800,-0.20930232558139536,False,False,True,True,1529616,90204,54.49,5.01,3.14,10181,1023,-11179
16,52,007540,샘표,201905,20190531,0.12442922374429233,46500,59400,49250,0.2131782945736434,False,True,True,False,1529616,853869,83.27,5.01,29.69,-106,129,1254
17,52,007540,샘표,201905,20190603,-0.05279187817258879,46500,59400,46650,0.011627906976744186,False,True,False,True,1529616,138209,44.13,4.86,4.81,-4110,-714,4808
18,52,007540,샘표,201905,20190604,-0.05359056806002138,46500,59400,44150,-0.1821705426356589,False,False,False,True,1529616,124313,41.31,4.91,4.32,-1072,857,148
19,52,007540,샘표,201905,20190605,-0.01245753114382786,46500,59400,43600,-0.2248062015503876,False,False,True,True,1529616,55691,58.12,4.9,1.94,-110,-222,305
20,52,007540,샘표,201905,20190607,0.013761467889908285,46500,59400,44200,-0.17829457364341086,False,False,True,True,1529616,49824,105.13,4.87,1.73,-1015,-882,1926
21,52,007540,샘표,201905,20190610,0.041855203619909576,46500,59400,46050,-0.03488372093023256,False,False,False,True,1529616,94518,113.4,5.47,3.29,17462,107,-17574
22,52,007540,샘표,201905,20190611,0.0010857763300760048,46500,59400,46100,-0.031007751937984496,False,False,True,True,1529616,52487,71.86,5.75,1.83,10051,759,-10997
23,52,007540,샘표,201905,20190612,0.006507592190889477,46500,59400,46400,-0.007751937984496124,False,False,True,True,1529616,56571,119.08,6.06,1.97,8831,605,-9484
24,52,007540,샘표,201905,20190613,-0.02909482758620685,46500,59400,45050,-0.1124031007751938,False,False,True,True,1529616,59932,29.05,5.83,2.08,-6855,1476,5410
25,52,007540,샘표,201905,20190614,-0.02441731409544945,46500,59400,43950,-0.19767441860465115,False,False,True,True,1529616,41680,51.71,5.86,1.45,966,-1545,556
26,52,007540,샘표,201905,20190617,0.03185437997724683,46500,59400,45350,-0.08914728682170543,False,False,True,True,1529616,69213,122.89,6.08,2.41,6092,42,-7262
27,52,007540,샘표,201905,20190618,-0.013230429988974612,46500,59400,44750,-0.13565891472868216,False,False,True,True,1529616,37117,60.75,6.09,1.29,449,202,-617
28,52,007540,샘표,201905,20190619,-0.016759776536312887,46500,59400,44000,-0.1937984496124031,False,False,True,True,1529616,52627,57.55,6.11,1.83,462,-361,-173
29,52,007540,샘표,201905,20190620,0.021590909090908994,46500,59400,44950,-0.12015503875968993,False,False,True,True,1529616,26591,148.59,6.3,0.92,5671,90,-6252
1,53,007540,샘표,201908,20190806,0.09865470852017943,38700,49000,49000,1.0,False,True,True,False,1034790,914200,84.65,5.95,31.79,-16656,800,15517
2,53,007540,샘표,201908,20190807,-0.061224489795918324,38700,49000,46000,0.7087378640776699,False,True,True,False,1034790,299269,60.42,5.34,10.41,-17703,499,16844
3,53,007540,샘표,201908,20190808,-0.060869565217391286,38700,49000,43200,0.4368932038834951,False,True,False,False,1034790,182365,38.77,5.22,6.34,-5712,747,4791
4,53,007540,샘표,201908,20190809,0.04629629629629628,38700,49000,45200,0.6310679611650486,False,True,False,False,1034790,199860,99.14,5.19,6.95,-1393,2622,-1235
5,53,007540,샘표,201908,20190812,-0.027654867256637128,38700,49000,43950,0.5097087378640777,True,True,True,True,1034790,81259,47.87,5.15,2.83,-1591,501,1610
6,53,007540,샘표,201908,20190813,-0.0034129692832765013,38700,49000,43800,0.49514563106796117,False,True,False,True,1034790,97794,62.01,5.03,3.4,-2349,-215,2561
7,53,007540,샘표,201908,20190814,-0.03424657534246578,38700,49000,42300,0.34951456310679613,False,True,True,False,1034790,112073,63.39,5.19,3.9,4715,-2494,-2463
8,53,007540,샘표,201908,20190816,0.0,38700,49000,42300,0.34951456310679613,True,True,True,True,1034790,49993,83.23,5.12,1.74,-1979,80,1877
9,53,007540,샘표,201908,20190819,-0.03664302600472813,38700,49000,40750,0.19902912621359223,False,True,False,True,1034790,65905,45.53,5.11,2.29,-1171,-1510,2252
10,53,007540,샘표,201908,20190820,0.0012269938650306678,38700,49000,40800,0.20388349514563106,True,True,True,True,1034790,36401,51.51,5.07,1.27,-1581,-144,1723
11,53,007540,샘표,201908,20190821,0.017156862745097978,38700,49000,41500,0.27184466019417475,True,True,True,True,1034790,30731,97.32,5.18,1.07,2233,-1052,-1206
12,53,007540,샘표,201908,20190822,0.006024096385542244,38700,49000,41750,0.2961165048543689,True,True,True,True,1034790,33587,116.93,5.26,1.17,2422,4972,-7382
13,53,007540,샘표,201908,20190823,0.021556886227544814,38700,49000,42650,0.38349514563106796,False,True,True,False,1034790,156644,79.31,5.1,5.45,-4718,4850,-144
14,53,007540,샘표,201908,20190826,0.055099648300117154,38700,49000,45000,0.6116504854368932,False,True,False,False,1034790,639480,93.7,5.1,22.24,-155,1572,520
15,53,007540,샘표,201908,20190827,-0.023333333333333317,38700,49000,43950,0.5097087378640777,False,True,True,False,1034790,129487,60.03,5.09,4.5,-312,7569,-7100
16,53,007540,샘표,201908,20190828,0.004550625711035261,38700,49000,44150,0.529126213592233,True,True,True,True,1034790,75384,82.68,4.99,2.62,-2822,3381,-559
17,53,007540,샘표,201908,20190829,-0.010192525481313663,38700,49000,43700,0.4854368932038835,False,True,True,False,1034790,304931,82.88,5.09,10.6,2425,773,-3200
18,53,007540,샘표,201908,20190830,0.006864988558352492,38700,49000,44000,0.5145631067961165,False,True,False,True,1034790,85946,88.61,5.33,2.99,6821,4228,-11081
19,53,007540,샘표,201908,20190902,0.03409090909090917,38700,49000,45500,0.6601941747572816,True,True,True,True,1034790,100210,89.21,5.3,3.48,2195,-294,-5381
20,53,007540,샘표,201908,20190903,-0.00219780219780219,38700,49000,45400,0.6504854368932039,True,True,True,True,1034790,50126,78.0,5.2,1.74,-3078,-7,4334
21,53,007540,샘표,201908,20190904,-0.0033039647577092213,38700,49000,45250,0.6359223300970874,True,True,True,True,1034790,54854,69.9,5.25,1.91,1391,1337,-498
22,53,007540,샘표,201908,20190905,-0.027624309392265234,38700,49000,44000,0.5145631067961165,True,True,True,True,1034790,60640,46.34,5.3,2.11,1476,-1146,-122
23,53,007540,샘표,201908,20190906,-0.006818181818181834,38700,49000,43700,0.4854368932038835,True,True,True,True,1034790,23460,46.03,5.24,0.82,-1854,-141,1965
24,53,007540,샘표,201908,20190909,-0.009153318077803174,38700,49000,43300,0.44660194174757284,True,True,True,True,1034790,20849,61.25,5.29,0.72,1520,3419,-4959
25,53,007540,샘표,201908,20190910,0.0,38700,49000,43300,0.44660194174757284,True,True,True,True,1034790,19340,91.0,5.44,0.67,4397,-322,-3894
26,53,007540,샘표,201908,20190911,0.018475750577367167,38700,49000,44100,0.5242718446601942,True,True,True,True,1034790,32712,185.98,5.6,1.14,4487,2021,-6413
27,53,007540,샘표,201908,20190916,-0.005668934240362855,38700,49000,43850,0.5,True,True,True,True,1034790,23592,80.86,5.85,0.82,5067,-189,-4842
1,54,008040,사조동아원,201902,20190222,-0.017857142857142905,1320,1680,1650,0.9166666666666666,False,True,True,False,35656701,32979041,80.88,0.65,23.37,19530,-3864,-63699
2,54,008040,사조동아원,201902,20190225,0.042424242424242475,1320,1680,1720,1.1111111111111112,False,False,False,False,35656701,34539738,94.37,0.6,24.47,-78873,-103984,3739181
3,54,008040,사조동아원,201902,20190226,-0.06395348837209303,1320,1680,1610,0.8055555555555556,False,True,False,False,35656701,13851760,66.4,0.58,9.81,-27522,-122,1525880
4,54,008040,사조동아원,201902,20190227,0.02795031055900621,1320,1680,1655,0.9305555555555556,False,True,False,False,35656701,26220926,103.65,0.45,18.58,-174436,-275,759644
5,54,008040,사조동아원,201902,20190228,-0.13897280966767367,1320,1680,1425,0.2916666666666667,False,True,False,False,35656701,14602945,71.26,0.58,10.35,179861,148012,-330917
6,54,008040,사조동아원,201902,20190304,0.05964912280701751,1320,1680,1510,0.5277777777777778,False,True,False,False,35656701,10047107,96.17,0.53,7.12,-70815,-37309,117508
7,54,008040,사조동아원,201902,20190305,0.013245033112582849,1320,1680,1530,0.5833333333333334,False,True,True,False,35656701,5477130,93.29,0.61,3.88,111598,14365,-129610
8,54,008040,사조동아원,201902,20190306,-0.03594771241830064,1320,1680,1475,0.4305555555555556,False,True,False,False,35656701,5710131,69.89,0.51,4.05,-149128,-9679,156190
9,54,008040,사조동아원,201902,20190307,-0.02033898305084747,1320,1680,1445,0.3472222222222222,False,True,True,False,35656701,3623192,61.78,0.58,2.57,107246,1164,-101887
10,54,008040,사조동아원,201902,20190308,-0.04152249134948094,1320,1680,1385,0.18055555555555555,False,True,False,True,35656701,2966476,53.19,0.5,2.1,-235373,3378,227356
11,54,008040,사조동아원,201902,20190311,0.036101083032491044,1320,1680,1435,0.3194444444444444,True,True,True,True,35656701,2925872,93.5,0.6,2.07,15574,12627,-21186
12,54,008040,사조동아원,201902,20190312,0.0034843205574912606,1320,1680,1440,0.3333333333333333,True,True,True,True,35656701,2647647,88.78,0.59,1.88,-184541,5787,177811
13,54,008040,사조동아원,201902,20190313,-0.02777777777777779,1320,1680,1400,0.2222222222222222,False,True,False,True,35656701,1629243,39.8,0.5,1.15,19170,14634,-32713
14,54,008040,사조동아원,201902,20190314,0.08571428571428563,1320,1680,1520,0.5555555555555556,False,True,False,False,35656701,11451923,109.88,0.62,8.11,158292,81638,-236954
15,54,008040,사조동아원,201902,20190315,-0.06907894736842102,1320,1680,1415,0.2638888888888889,False,True,False,False,35656701,4337995,52.79,0.41,3.07,-244838,9939,236496
16,54,008040,사조동아원,201902,20190318,0.010600706713780994,1320,1680,1430,0.3055555555555556,True,True,True,True,35656701,2009464,86.63,0.43,1.42,-107309,5936,102544
17,54,008040,사조동아원,201902,20190319,0.10489510489510478,1320,1680,1580,0.7222222222222222,False,True,False,False,35656701,36994884,106.89,0.56,26.21,118562,-877,830042
