,index,shcode,shname,target_day,date,open,high,low,close,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy,ma5_score,ma20_score,ma5_20_score
33,350,121800,비덴트,20190402,20190228,6520,6980,5500,6200,9274,72.25,7.71,33.27,146882,-780,-159793,0.0,0.5,0.0
34,350,121800,비덴트,20190402,20190329,6250,7100,5880,6080,7123,73.97,7.63,25.55,-33522,104062,-18695,0.0,0.5,0.0
35,350,121800,비덴트,20190402,20190430,6050,7720,5980,6140,18479,80.41,4.44,66.3,-927228,-82845,1022522,0.0,0.5,0.0
36,350,121800,비덴트,20190402,20190531,6130,7860,6020,6280,22515,77.28,1.4,80.77,-907503,-21299,1205168,0.0,0.5,0.0
17,351,121800,비덴트,20190625,20180131,24700,32750,14200,18900,104013,88.73,0.85,491.12,-933557,31191,1041781,0.7,0.2,0.7
18,351,121800,비덴트,20190625,20180228,19200,20700,12900,16550,22076,84.11,1.06,104.24,-41839,13848,22324,0.7,0.2,0.7
19,351,121800,비덴트,20190625,20180330,16250,19550,14250,15200,10818,78.37,2.25,51.08,318306,-1583,-315969,0.7,0.2,0.7
20,351,121800,비덴트,20190625,20180430,15000,20500,12000,19350,19083,93.4,1.59,90.1,-153441,5518,259793,0.7,0.2,0.7
21,351,121800,비덴트,20190625,20180531,19300,19300,13150,14150,9826,70.67,2.01,43.54,65598,81102,-233194,0.7,0.2,0.7
22,351,121800,비덴트,20190625,20180629,13950,14750,9440,10800,17097,75.56,2.3,75.75,94684,-9040,-30225,0.7,0.2,0.7
23,351,121800,비덴트,20190625,20180731,11000,15950,10300,13150,29391,89.82,1.78,130.23,-294144,41137,293912,0.7,0.2,0.7
24,351,121800,비덴트,20190625,20180831,12350,13100,10750,12250,8701,81.99,3.52,38.55,293597,-127526,-205565,0.7,0.2,0.7
25,351,121800,비덴트,20190625,20180928,12550,13000,11150,11700,7493,77.77,4.43,33.2,178542,12901,-213906,0.7,0.2,0.7
26,351,121800,비덴트,20190625,20181031,11750,12600,8020,8800,10685,83.53,6.33,42.99,565984,-27391,-521631,0.7,0.2,0.7
27,351,121800,비덴트,20190625,20181130,9090,12450,9090,9750,11080,83.68,7.49,44.15,294122,-799,-337443,0.7,0.2,0.7
28,351,121800,비덴트,20190625,20181228,9760,9860,7790,8000,6223,69.75,7.48,24.8,55070,-24055,5508,0.7,0.2,0.7
29,351,121800,비덴트,20190625,20190131,8050,8190,6450,6600,5464,65.51,7.55,21.56,80828,-23881,-77163,0.7,0.2,0.7
30,351,121800,비덴트,20190625,20190228,6520,6980,5500,6200,9274,72.25,7.71,33.27,146882,-780,-159793,0.7,0.2,0.7
31,351,121800,비덴트,20190625,20190329,6250,7100,5880,6080,7123,73.97,7.63,25.55,-33522,104062,-18695,0.7,0.2,0.7
32,351,121800,비덴트,20190625,20190430,6050,7720,5980,6140,18479,80.41,4.44,66.3,-927228,-82845,1022522,0.7,0.2,0.7
33,351,121800,비덴트,20190625,20190531,6130,7860,6020,6280,22515,77.28,1.4,80.77,-907503,-21299,1205168,0.7,0.2,0.7
34,351,121800,비덴트,20190625,20190628,6330,10850,5910,8900,52475,90.37,1.91,188.26,142998,181449,-462638,0.7,0.2,0.7
35,351,121800,비덴트,20190625,20190731,8540,8900,6440,6730,32218,69.51,1.51,115.58,-343452,-177009,456083,0.7,0.2,0.7
36,351,121800,비덴트,20190625,20190830,6960,8330,6450,7100,18855,78.01,0.66,67.64,-269157,161547,62299,0.7,0.2,0.7
17,352,121800,비덴트,20190626,20180131,24700,32750,14200,18900,104013,88.73,0.85,491.12,-933557,31191,1041781,0.7,0.2,0.7
18,352,121800,비덴트,20190626,20180228,19200,20700,12900,16550,22076,84.11,1.06,104.24,-41839,13848,22324,0.7,0.2,0.7
19,352,121800,비덴트,20190626,20180330,16250,19550,14250,15200,10818,78.37,2.25,51.08,318306,-1583,-315969,0.7,0.2,0.7
20,352,121800,비덴트,20190626,20180430,15000,20500,12000,19350,19083,93.4,1.59,90.1,-153441,5518,259793,0.7,0.2,0.7
21,352,121800,비덴트,20190626,20180531,19300,19300,13150,14150,9826,70.67,2.01,43.54,65598,81102,-233194,0.7,0.2,0.7
22,352,121800,비덴트,20190626,20180629,13950,14750,9440,10800,17097,75.56,2.3,75.75,94684,-9040,-30225,0.7,0.2,0.7
23,352,121800,비덴트,20190626,20180731,11000,15950,10300,13150,29391,89.82,1.78,130.23,-294144,41137,293912,0.7,0.2,0.7
24,352,121800,비덴트,20190626,20180831,12350,13100,10750,12250,8701,81.99,3.52,38.55,293597,-127526,-205565,0.7,0.2,0.7
25,352,121800,비덴트,20190626,20180928,12550,13000,11150,11700,7493,77.77,4.43,33.2,178542,12901,-213906,0.7,0.2,0.7
26,352,121800,비덴트,20190626,20181031,11750,12600,8020,8800,10685,83.53,6.33,42.99,565984,-27391,-521631,0.7,0.2,0.7
27,352,121800,비덴트,20190626,20181130,9090,12450,9090,9750,11080,83.68,7.49,44.15,294122,-799,-337443,0.7,0.2,0.7
28,352,121800,비덴트,20190626,20181228,9760,9860,7790,8000,6223,69.75,7.48,24.8,55070,-24055,5508,0.7,0.2,0.7
29,352,121800,비덴트,20190626,20190131,8050,8190,6450,6600,5464,65.51,7.55,21.56,80828,-23881,-77163,0.7,0.2,0.7
30,352,121800,비덴트,20190626,20190228,6520,6980,5500,6200,9274,72.25,7.71,33.27,146882,-780,-159793,0.7,0.2,0.7
31,352,121800,비덴트,20190626,20190329,6250,7100,5880,6080,7123,73.97,7.63,25.55,-33522,104062,-18695,0.7,0.2,0.7
32,352,121800,비덴트,20190626,20190430,6050,7720,5980,6140,18479,80.41,4.44,66.3,-927228,-82845,1022522,0.7,0.2,0.7
33,352,121800,비덴트,20190626,20190531,6130,7860,6020,6280,22515,77.28,1.4,80.77,-907503,-21299,1205168,0.7,0.2,0.7
34,352,121800,비덴트,20190626,20190628,6330,10850,5910,8900,52475,90.37,1.91,188.26,142998,181449,-462638,0.7,0.2,0.7
35,352,121800,비덴트,20190626,20190731,8540,8900,6440,6730,32218,69.51,1.51,115.58,-343452,-177009,456083,0.7,0.2,0.7
36,352,121800,비덴트,20190626,20190830,6960,8330,6450,7100,18855,78.01,0.66,67.64,-269157,161547,62299,0.7,0.2,0.7
17,353,122350,삼기오토모티브,20190121,20170831,3635,3800,3360,3780,2421,76.15,1.93,7.85,97384,-58525,-20729,0.5,0.0,0.5
18,353,122350,삼기오토모티브,20190121,20170929,3785,3975,3365,3670,5829,74.97,3.32,18.91,430352,4873,-342276,0.5,0.0,0.5
19,353,122350,삼기오토모티브,20190121,20171031,3665,3680,3405,3565,1363,35.6,2.95,4.42,-110782,-98596,210078,0.5,0.0,0.5
20,353,122350,삼기오토모티브,20190121,20171130,3575,3935,3390,3690,6854,66.66,3.04,22.23,27380,-60875,192628,0.5,0.0,0.5
21,353,122350,삼기오토모티브,20190121,20171228,3740,3835,3425,3500,3302,69.45,2.61,10.71,55541,-45201,-319894,0.5,0.0,0.5
22,353,122350,삼기오토모티브,20190121,20180131,3470,3760,3460,3675,3791,74.04,3.28,12.3,222023,-42518,-306715,0.5,0.0,0.5
23,353,122350,삼기오토모티브,20190121,20180228,3675,3735,3425,3505,2823,65.37,3.35,9.16,15672,31733,-121078,0.5,0.0,0.5
24,353,122350,삼기오토모티브,20190121,20180330,3505,3790,2995,3130,5110,53.22,2.74,16.57,-185986,-970530,1068480,0.5,0.0,0.5
25,353,122350,삼기오토모티브,20190121,20180430,3150,3580,3045,3350,3670,70.59,3.06,11.91,96962,-72924,-73675,0.5,0.0,0.5
26,353,122350,삼기오토모티브,20190121,20180531,3350,3620,3090,3330,3133,87.73,3.98,10.16,177797,38433,-224050,0.5,0.0,0.5
27,353,122350,삼기오토모티브,20190121,20180629,3325,3655,3115,3185,4248,97.03,3.86,13.78,-42394,643650,-550254,0.5,0.0,0.5
28,353,122350,삼기오토모티브,20190121,20180731,3180,3180,2920,3055,1341,62.7,3.75,4.35,-84544,-34417,81183,0.5,0.0,0.5
29,353,122350,삼기오토모티브,20190121,20180831,3055,3250,2960,3030,1873,59.72,3.3,6.07,-145364,13754,157260,0.5,0.0,0.5
30,353,122350,삼기오토모티브,20190121,20180928,3020,3150,3000,3060,889,71.05,3.37,2.88,27274,56256,-89893,0.5,0.0,0.5
31,353,122350,삼기오토모티브,20190121,20181031,3050,3085,2325,2425,2193,53.77,3.12,7.11,-76689,211705,-94970,0.5,0.0,0.5
32,353,122350,삼기오토모티브,20190121,20181130,2465,3105,2415,2525,6100,67.7,2.0,19.79,-22375,-41870,77160,0.5,0.0,0.5
33,353,122350,삼기오토모티브,20190121,20181228,2525,2720,2380,2490,1930,56.27,3.08,6.26,25862,-302947,291038,0.5,0.0,0.5
34,353,122350,삼기오토모티브,20190121,20190131,2500,3610,2400,3105,47896,77.69,1.75,155.37,-346435,-1465891,2406993,0.5,0.0,0.5
35,353,122350,삼기오토모티브,20190121,20190228,3110,3150,2805,2810,5412,56.2,2.28,17.56,161003,18400,-179717,0.5,0.0,0.5
36,353,122350,삼기오토모티브,20190121,20190329,2840,3180,2630,2670,11511,83.03,2.47,37.34,80317,60612,-187286,0.5,0.0,0.5
16,354,123410,코리아에프티,20190924,20180330,3390,3495,2475,2670,1766,39.55,36.87,6.34,44275,-450989,431085,0.3,0.0,0.6499999999999999
17,354,123410,코리아에프티,20190924,20180430,2675,2895,2480,2745,1334,53.57,36.96,4.79,23844,-119944,96112,0.3,0.0,0.6499999999999999
18,354,123410,코리아에프티,20190924,20180531,2765,2775,2395,2510,1497,54.92,37.24,5.38,78482,-367481,287483,0.3,0.0,0.6499999999999999
19,354,123410,코리아에프티,20190924,20180629,2520,2635,1920,2055,1891,46.53,37.27,6.79,4258,-586895,580291,0.3,0.0,0.6499999999999999
20,354,123410,코리아에프티,20190924,20180731,2055,3155,1820,2175,39496,80.87,37.64,141.86,15881,-406817,388485,0.3,0.0,0.6499999999999999
21,354,123410,코리아에프티,20190924,20180831,2220,4135,2090,3725,111368,83.76,36.11,400.01,-487271,-69579,538717,0.3,0.0,0.6499999999999999
22,354,123410,코리아에프티,20190924,20180928,3680,4080,3035,3065,24409,72.58,36.62,87.67,109870,24997,-109517,0.3,0.0,0.6499999999999999
23,354,123410,코리아에프티,20190924,20181031,3080,3460,1825,2020,11946,75.82,38.11,42.91,403376,-35356,-377933,0.3,0.0,0.6499999999999999
24,354,123410,코리아에프티,20190924,20181130,2100,3040,2095,2650,25746,78.13,35.5,92.48,-860913,-3995,865397,0.3,0.0,0.6499999999999999
25,354,123410,코리아에프티,20190924,20181228,2655,3400,2610,2780,21034,79.28,35.41,75.55,-40813,-4480,50893,0.3,0.0,0.6499999999999999
26,354,123410,코리아에프티,20190924,20190131,2810,3370,2795,2945,16583,73.38,36.06,59.56,101332,-28851,-74577,0.3,0.0,0.6499999999999999
27,354,123410,코리아에프티,20190924,20190228,2920,3435,2920,2950,7480,77.92,36.69,26.87,273826,-11896,-261070,0.3,0.0,0.6499999999999999
28,354,123410,코리아에프티,20190924,20190329,3015,3365,2720,2860,5408,69.05,36.38,19.43,29290,37449,-61603,0.3,0.0,0.6499999999999999
29,354,123410,코리아에프티,20190924,20190430,2850,3975,2840,3100,49353,84.09,36.24,177.27,-79000,188313,-127119,0.3,0.0,0.6499999999999999
30,354,123410,코리아에프티,20190924,20190531,3105,3350,2500,2690,15643,63.55,36.01,56.19,-44260,-233040,287333,0.3,0.0,0.6499999999999999
31,354,123410,코리아에프티,20190924,20190628,2670,3300,2620,2725,14841,75.56,36.06,53.31,-17558,-12514,22627,0.3,0.0,0.6499999999999999
32,354,123410,코리아에프티,20190924,20190731,2725,3095,2155,2345,7221,59.86,36.76,25.93,143279,-11675,-122133,0.3,0.0,0.6499999999999999
33,354,123410,코리아에프티,20190924,20190830,2395,2920,1930,2560,9213,82.94,35.93,33.09,-136886,40642,86899,0.3,0.0,0.6499999999999999
34,354,123410,코리아에프티,20190924,20190930,2560,3645,2515,3060,52774,84.65,35.34,189.55,-216995,-23684,245946,0.3,0.0,0.6499999999999999
35,354,123410,코리아에프티,20190924,20191018,3020,3510,2850,3175,61592,84.14,35.81,221.23,-33981,33239,-10314,0.3,0.0,0.6499999999999999
17,355,123840,한일진공,20190122,20170831,2365,2655,2365,2480,3903,78.25,1.58,11.25,198499,0,-197617,0.3,0.0,0.5
18,355,123840,한일진공,20190122,20170929,2485,2610,1900,2090,5086,64.68,2.04,14.66,196676,18,-223259,0.3,0.0,0.5
19,355,123840,한일진공,20190122,20171031,2095,2590,2095,2285,10392,89.73,1.42,29.96,-225473,-14,274137,0.3,0.0,0.5
20,355,123840,한일진공,20190122,20171130,2320,3265,2270,3030,29949,112.25,0.89,85.26,-181269,90,392066,0.3,0.0,0.5
21,355,123840,한일진공,20190122,20171228,3030,5500,2390,2830,231541,88.71,0.19,652.43,-206733,-600,343360,0.3,0.0,0.5
22,355,123840,한일진공,20190122,20180131,2805,4825,2770,3435,159252,87.28,0.81,431.14,294391,-412426,1407790,0.3,0.0,0.5
23,355,123840,한일진공,20190122,20180228,3390,3700,2680,2690,33978,72.23,0.22,86.88,-348326,-135341,646496,0.3,0.0,0.5
24,355,123840,한일진공,20190122,20180330,2620,2775,2090,2370,29645,76.31,1.97,54.79,-185875,-1533726,1847106,0.3,0.0,0.5
25,355,123840,한일진공,20190122,20180430,2385,2685,2225,2425,36754,81.82,0.96,67.45,-539376,-125728,625942,0.3,0.0,0.5
26,355,123840,한일진공,20190122,20180531,2400,2525,2150,2215,12564,61.29,1.64,22.85,260364,-45788,-217543,0.3,0.0,0.5
27,355,123840,한일진공,20190122,20180629,2245,2345,1910,1995,6906,65.91,1.75,12.56,65797,-1,-78719,0.3,0.0,0.5
28,355,123840,한일진공,20190122,20180731,1995,2270,1870,2055,7373,75.97,2.64,13.41,513991,-997,-489691,0.3,0.0,0.5
29,355,123840,한일진공,20190122,20180831,2045,2085,1845,1905,6077,61.97,3.32,11.05,374744,-232903,-144577,0.3,0.0,0.5
30,355,123840,한일진공,20190122,20180928,1905,1995,1770,1795,8132,59.77,2.31,14.79,-582377,-48919,843661,0.3,0.0,0.5
31,355,123840,한일진공,20190122,20181031,1790,1805,1050,1190,11127,62.38,3.59,20.24,703329,-79,287177,0.3,0.0,0.5
32,355,123840,한일진공,20190122,20181130,1225,1410,1210,1265,3607,82.19,3.51,6.56,-45018,139,37929,0.3,0.0,0.5
33,355,123840,한일진공,20190122,20181228,1275,1310,1105,1165,4110,73.07,2.99,7.48,-125766,-9893,138002,0.3,0.0,0.5
34,355,123840,한일진공,20190122,20190131,1180,1745,1130,1485,39665,68.95,2.32,71.33,-478964,112,807879,0.3,0.0,0.5
35,355,123840,한일진공,20190122,20190228,1495,1795,1470,1485,19223,73.73,1.91,34.57,-170577,-496,162844,0.3,0.0,0.5
36,355,123840,한일진공,20190122,20190329,1450,1600,1355,1400,7650,72.81,2.21,13.76,233635,0,-334113,0.3,0.0,0.5
17,356,130500,GH신소재,20190509,20171130,3145,3760,3065,3410,9923,79.63,2.1,90.21,-34837,3885,56423,0.8500000000000001,0.5,0.8500000000000001
18,356,130500,GH신소재,20190509,20171228,3425,3590,3150,3435,1321,71.43,2.08,12.01,42472,1249,-56139,0.8500000000000001,0.5,0.8500000000000001
19,356,130500,GH신소재,20190509,20180131,3435,5700,3435,4195,12834,83.75,1.99,116.67,-11283,-15060,125692,0.8500000000000001,0.5,0.8500000000000001
20,356,130500,GH신소재,20190509,20180228,4215,5220,3720,4210,11567,79.93,1.6,105.15,-65702,-67,100059,0.8500000000000001,0.5,0.8500000000000001
21,356,130500,GH신소재,20190509,20180330,4225,4515,3840,3960,3081,59.08,1.81,28.01,22723,-1062,-26137,0.8500000000000001,0.5,0.8500000000000001
22,356,130500,GH신소재,20190509,20180430,3965,4415,3820,4265,1888,95.0,3.28,17.16,158562,-507,-153829,0.8500000000000001,0.5,0.8500000000000001
23,356,130500,GH신소재,20190509,20180531,4380,4550,3900,4015,2760,62.28,3.9,25.1,33495,0,-39074,0.8500000000000001,0.5,0.8500000000000001
24,356,130500,GH신소재,20190509,20180629,4015,4060,3275,3475,973,52.6,3.81,8.84,-9062,0,9023,0.8500000000000001,0.5,0.8500000000000001
25,356,130500,GH신소재,20190509,20180731,3475,3740,3260,3520,833,60.95,2.93,7.57,-97505,423,101952,0.8500000000000001,0.5,0.8500000000000001
26,356,130500,GH신소재,20190509,20180831,3520,3575,3310,3370,391,68.46,2.54,3.56,-39546,2479,34454,0.8500000000000001,0.5,0.8500000000000001
27,356,130500,GH신소재,20190509,20180928,3335,3530,3200,3340,348,89.1,2.45,3.16,-9799,3055,7652,0.8500000000000001,0.5,0.8500000000000001
28,356,130500,GH신소재,20190509,20181031,3270,3350,2250,2630,643,62.38,2.14,5.84,-38945,3714,-6078,0.8500000000000001,0.5,0.8500000000000001
29,356,130500,GH신소재,20190509,20181130,2605,2770,2385,2435,434,67.36,2.15,3.95,1149,-5166,2139,0.8500000000000001,0.5,0.8500000000000001
30,356,130500,GH신소재,20190509,20181228,2470,2840,2385,2430,577,49.12,1.91,5.24,-18079,16441,-88564,0.8500000000000001,0.5,0.8500000000000001
31,356,130500,GH신소재,20190509,20190131,2430,3300,2405,2860,5744,74.72,1.36,52.22,-69280,-1572,208638,0.8500000000000001,0.5,0.8500000000000001
32,356,130500,GH신소재,20190509,20190228,2885,3680,2830,2850,16494,80.55,1.04,149.94,214,-484,3557,0.8500000000000001,0.5,0.8500000000000001
33,356,130500,GH신소재,20190509,20190329,2885,3390,2635,2780,1928,55.17,1.43,17.53,-19271,-386,8954,0.8500000000000001,0.5,0.8500000000000001
34,356,130500,GH신소재,20190509,20190430,2755,3190,2715,2980,1387,69.65,2.01,12.61,63820,-12102,-46551,0.8500000000000001,0.5,0.8500000000000001
35,356,130500,GH신소재,20190509,20190531,2980,4920,2975,3400,55573,79.93,2.91,505.21,121771,-7385,-131513,0.8500000000000001,0.5,0.8500000000000001
36,356,130500,GH신소재,20190509,20190628,3400,3755,3265,3385,4576,67.27,4.18,41.6,137389,-8477,-109914,0.8500000000000001,0.5,0.8500000000000001
17,357,131090,시큐브,20190221,20170929,1390,1745,1240,1330,44010,79.67,3.15,129.44,199297,-23276,-166855,0.5,0.8500000000000001,0.6499999999999999
18,357,131090,시큐브,20190221,20171031,1330,1505,1305,1340,16903,76.96,2.49,49.72,-245629,5568,236762,0.5,0.8500000000000001,0.6499999999999999
19,357,131090,시큐브,20190221,20171130,1340,1480,1335,1380,15694,76.91,4.13,46.16,564990,-85118,-398107,0.5,0.8500000000000001,0.6499999999999999
20,357,131090,시큐브,20190221,20171228,1380,2260,1285,1740,245957,89.15,0.53,723.4,-1205310,-5157,1228159,0.5,0.8500000000000001,0.6499999999999999
21,357,131090,시큐브,20190221,20180131,1750,4100,1660,3420,175868,84.57,1.07,517.26,193246,45896,-257160,0.5,0.8500000000000001,0.6499999999999999
22,357,131090,시큐브,20190221,20180228,3420,3680,2755,2830,61433,77.07,1.53,180.69,81941,-68040,-19996,0.5,0.8500000000000001,0.6499999999999999
23,357,131090,시큐브,20190221,20180330,2830,3140,2480,2810,23516,73.27,3.11,69.17,534741,3604,-543600,0.5,0.8500000000000001,0.6499999999999999
24,357,131090,시큐브,20190221,20180430,2815,3195,2520,2560,27223,68.69,2.22,75.62,-262787,-51,247211,0.5,0.8500000000000001,0.6499999999999999
25,357,131090,시큐브,20190221,20180531,2515,2570,2085,2160,10127,69.6,6.01,28.13,1361158,-1,-1362855,0.5,0.8500000000000001,0.6499999999999999
26,357,131090,시큐브,20190221,20180629,2135,2345,1665,1730,26112,63.55,6.18,72.53,61214,6192,-76878,0.5,0.8500000000000001,0.6499999999999999
27,357,131090,시큐브,20190221,20180731,1720,2220,1610,1960,40095,77.13,1.08,111.37,-1854627,-40340,1895092,0.5,0.8500000000000001,0.6499999999999999
28,357,131090,시큐브,20190221,20180831,1970,2160,1795,1995,19899,76.09,0.95,55.27,-83633,30576,57482,0.5,0.8500000000000001,0.6499999999999999
29,357,131090,시큐브,20190221,20180928,2015,2250,1860,1865,18078,74.58,0.63,50.22,-139548,51932,76685,0.5,0.8500000000000001,0.6499999999999999
30,357,131090,시큐브,20190221,20181031,1900,1905,1105,1290,9973,60.46,3.03,27.7,840181,5172,-845057,0.5,0.8500000000000001,0.6499999999999999
31,357,131090,시큐브,20190221,20181130,1295,1735,1260,1485,29599,81.0,0.99,82.22,-724943,-3067,724756,0.5,0.8500000000000001,0.6499999999999999
32,357,131090,시큐브,20190221,20181228,1500,1560,1320,1360,7496,75.01,2.44,20.82,609365,-4898,-605198,0.5,0.8500000000000001,0.6499999999999999
33,357,131090,시큐브,20190221,20190131,1370,1805,1340,1555,29037,81.18,0.61,80.66,-671139,44258,595770,0.5,0.8500000000000001,0.6499999999999999
34,357,131090,시큐브,20190221,20190228,1560,2175,1535,1675,88800,91.15,0.81,246.67,25496,-15944,-2723,0.5,0.8500000000000001,0.6499999999999999
35,357,131090,시큐브,20190221,20190329,1685,1920,1580,1715,37852,80.87,0.38,105.14,-161392,-17124,182614,0.5,0.8500000000000001,0.6499999999999999
36,357,131090,시큐브,20190221,20190430,1715,1960,1680,1710,37095,85.0,1.15,97.62,255104,9415,-272650,0.5,0.8500000000000001,0.6499999999999999
17,358,131180,딜리,20190701,20180131,2500,2720,2465,2655,2850,89.54,15.86,9.71,75929,6652,-83150,0.5,0.0,0.7
18,358,131180,딜리,20190701,20180228,2680,2680,2310,2440,1952,51.81,15.84,6.65,-23523,8767,14657,0.5,0.0,0.7
19,358,131180,딜리,20190701,20180330,2435,2895,2295,2760,8786,88.19,15.82,29.94,24480,16991,-65489,0.5,0.0,0.7
20,358,131180,딜리,20190701,20180430,2725,2980,2520,2745,13570,76.56,16.71,46.24,254686,735,-254519,0.5,0.0,0.7
21,358,131180,딜리,20190701,20180531,2760,3005,2265,2410,6853,63.94,16.91,23.35,50292,30034,-97660,0.5,0.0,0.7
22,358,131180,딜리,20190701,20180629,2420,2485,2160,2185,1908,59.51,16.79,6.5,-29964,19913,29760,0.5,0.0,0.7
23,358,131180,딜리,20190701,20180731,2180,2240,1980,2100,1522,49.58,16.79,5.19,956,6370,-63553,0.5,0.0,0.7
24,358,131180,딜리,20190701,20180831,2090,2660,2015,2290,19318,77.82,15.51,65.82,-380044,-781,323166,0.5,0.0,0.7
25,358,131180,딜리,20190701,20180928,2330,2390,2170,2230,3298,55.6,15.83,11.24,90055,1804,-102381,0.5,0.0,0.7
26,358,131180,딜리,20190701,20181031,2250,2270,1555,1795,3187,47.03,15.91,10.86,21440,5766,-129736,0.5,0.0,0.7
27,358,131180,딜리,20190701,20181130,1820,2145,1745,1905,2245,59.02,15.71,7.65,-58175,-4553,60948,0.5,0.0,0.7
28,358,131180,딜리,20190701,20181228,1905,2010,1800,1945,1464,101.21,15.79,4.99,45229,137197,-183777,0.5,0.0,0.7
29,358,131180,딜리,20190701,20190131,1950,2050,1845,1990,1537,73.44,15.95,5.24,45526,-58696,12813,0.5,0.0,0.7
30,358,131180,딜리,20190701,20190228,2015,2550,1955,2000,26318,75.28,15.12,89.67,-241953,-27084,298615,0.5,0.0,0.7
31,358,131180,딜리,20190701,20190329,1995,2145,1945,2110,2581,68.06,15.53,8.79,104237,-7643,-163827,0.5,0.0,0.7
32,358,131180,딜리,20190701,20190430,2115,2330,2000,2045,5927,76.19,16.07,20.2,145108,96130,-235687,0.5,0.0,0.7
33,358,131180,딜리,20190701,20190531,2045,2080,1820,2050,1887,85.41,16.1,6.43,8720,173095,-257164,0.5,0.0,0.7
34,358,131180,딜리,20190701,20190628,2040,2260,2010,2100,2518,69.71,16.23,8.58,39227,767,-39850,0.5,0.0,0.7
35,358,131180,딜리,20190701,20190731,2170,2625,1735,1860,66361,75.7,16.71,226.1,113516,1255,720352,0.5,0.0,0.7
36,358,131180,딜리,20190701,20190830,1860,1900,1575,1765,3330,72.44,17.37,11.34,190631,172081,-388392,0.5,0.0,0.7
16,359,136480,하림,20190917,20180330,3320,3610,3320,3520,11294,81.9,4.14,12.99,225996,169308,-385795,0.35,0.2,0.35
17,359,136480,하림,20190917,20180430,3530,4070,3390,3850,33923,85.05,3.09,39.02,-1173056,-30957,1201355,0.35,0.2,0.35
18,359,136480,하림,20190917,20180531,3995,3995,3465,3555,21698,69.63,1.75,24.96,-1500380,-416756,1926505,0.35,0.2,0.35
19,359,136480,하림,20190917,20180629,3590,4170,3090,3150,44815,70.43,1.3,51.54,-299362,-1854849,2150416,0.35,0.2,0.35
20,359,136480,하림,20190917,20180731,3140,3375,3000,3110,11540,70.66,1.17,13.27,-133559,-38994,161649,0.35,0.2,0.35
21,359,136480,하림,20190917,20180831,3125,3190,2990,3140,7038,72.7,1.92,8.09,698748,-15767,-666047,0.35,0.2,0.35
22,359,136480,하림,20190917,20180928,3135,3140,3005,3050,5025,65.62,2.36,5.78,355104,-4033,-357088,0.35,0.2,0.35
23,359,136480,하림,20190917,20181031,3050,3090,2225,2435,7187,56.79,2.16,8.27,-212513,5250,208608,0.35,0.2,0.35
24,359,136480,하림,20190917,20181130,2435,2865,2435,2765,3568,86.08,2.53,4.1,287231,-43476,-242411,0.35,0.2,0.35
25,359,136480,하림,20190917,20181228,2825,2990,2665,2800,3883,83.45,2.83,4.47,278062,204348,-477987,0.35,0.2,0.35
26,359,136480,하림,20190917,20190131,2795,3310,2750,3110,10293,103.25,2.87,11.84,351745,1095708,-1442484,0.35,0.2,0.35
27,359,136480,하림,20190917,20190228,3170,3170,3000,3050,3663,61.25,3.12,4.21,246392,-99813,-100660,0.35,0.2,0.35
28,359,136480,하림,20190917,20190329,3030,3200,2975,3010,4603,80.61,2.84,5.29,-140486,125732,32462,0.35,0.2,0.35
29,359,136480,하림,20190917,20190430,3010,4080,3000,3510,78095,85.91,1.47,89.82,-1506385,-251195,1763350,0.35,0.2,0.35
30,359,136480,하림,20190917,20190531,3510,3785,2990,3335,35238,71.32,1.72,40.53,-18132,-485379,504803,0.35,0.2,0.35
31,359,136480,하림,20190917,20190628,3335,3580,3075,3145,20430,68.27,1.94,23.5,456137,-96406,-320607,0.35,0.2,0.35
32,359,136480,하림,20190917,20190731,3145,3145,2535,2700,9303,58.84,2.69,10.7,666807,-123595,-538905,0.35,0.2,0.35
33,359,136480,하림,20190917,20190830,2690,3135,2250,2750,28344,83.34,1.76,32.6,-664331,-74311,762599,0.35,0.2,0.35
34,359,136480,하림,20190917,20190930,2750,4585,2690,3665,235031,91.93,0.76,270.32,-747091,-326788,1152752,0.35,0.2,0.35
35,359,136480,하림,20190917,20191018,3540,3640,3065,3085,49447,74.22,1.69,56.87,352468,292120,-654117,0.35,0.2,0.35
16,360,136480,하림,20190918,20180330,3320,3610,3320,3520,11294,81.9,4.14,12.99,225996,169308,-385795,0.35,0.2,0.35
17,360,136480,하림,20190918,20180430,3530,4070,3390,3850,33923,85.05,3.09,39.02,-1173056,-30957,1201355,0.35,0.2,0.35
18,360,136480,하림,20190918,20180531,3995,3995,3465,3555,21698,69.63,1.75,24.96,-1500380,-416756,1926505,0.35,0.2,0.35
19,360,136480,하림,20190918,20180629,3590,4170,3090,3150,44815,70.43,1.3,51.54,-299362,-1854849,2150416,0.35,0.2,0.35
20,360,136480,하림,20190918,20180731,3140,3375,3000,3110,11540,70.66,1.17,13.27,-133559,-38994,161649,0.35,0.2,0.35
21,360,136480,하림,20190918,20180831,3125,3190,2990,3140,7038,72.7,1.92,8.09,698748,-15767,-666047,0.35,0.2,0.35
22,360,136480,하림,20190918,20180928,3135,3140,3005,3050,5025,65.62,2.36,5.78,355104,-4033,-357088,0.35,0.2,0.35
