,shcode,date,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio
236,036480,20190917,0.029456315789473685,for_reg_vol,1,0.001650263157894737,0.0014392105263157896,0.0,0.00022210526315789473,0.0,2.631578947368421e-07,0.0,0.00034026315789473683,0.029456315789473685,-0.0001355263157894737,0.0,-0.032972894736842104,0.0033118421052631577,0.02932078947368421,0.00034026315789473683
236,036540,20190422,0.0320522446799539,per_vol,1,-0.0019508967475332416,-0.0025801942484468556,6.630731172518484e-05,-0.02628103477356422,-1.6866724763163073e-07,-1.4055603969302561e-08,0.00043499283164197565,-0.003111847468585725,0.0006057754476709865,5.783178253169539e-05,0.0007070039074579035,0.0320522446799539,-0.029604004441570856,0.0006636072302026818,-0.0024048435611278215
237,036540,20190423,0.04270162763893964,per_vol,1,-0.001875010541702977,-0.002764146965395103,6.630731172518484e-05,-0.02755669327861018,-1.6866724763163073e-07,-1.4055603969302561e-08,0.00043499283164197565,-0.003069554156242094,-0.008769080482388327,0.00012473645742557557,0.0007070039074579035,0.04270162763893964,-0.0309877294577348,-0.008644344024962752,-0.0023625502487841905
241,036540,20190429,0.06648211424394906,per_vol,1,-0.0024209934500885504,-0.0027872684339246057,6.630731172518484e-05,-0.027585422933123438,-1.6866724763163073e-07,-1.4055603969302561e-08,0.00043499283164197565,-0.003655426868692548,-0.031324817979928594,8.36940938352121e-05,0.0007070039074579035,0.06648211424394906,-0.03158556348916313,-0.031241123886093385,-0.0029484229612346444
225,036540,20190507,0.054663192589885584,per_vol,1,-0.0026990484356112783,-0.002311387850335929,6.115593287043545e-05,-0.022735185393416357,0.00019284288645883113,6.243499283164198e-05,0.0008902819554156243,-0.0007754265875804683,-0.02750243161948669,0.00015354341776066118,2.8111207938605123e-08,0.054663192589885584,-0.02653887780057909,-0.027348888201726027,-0.0007753984763725297
232,036540,20190814,0.025286129930003093,com_vol,1,-0.0038039946026480758,0.0014589365530036826,0.006199702021195851,0.0014423087735079977,0.0003029685435583167,7.027801984651281e-09,0.019686201613583337,-0.02277324094116324,-0.014778026874314789,0.0001597559947150929,0.0,0.012105381890759846,0.025286129930003093,-0.014618270879599696,-0.02277324094116324
231,036630,20190906,0.01125722190942921,sec_vol,1,-2.0159046917841307e-05,0.01125722190942921,0.001225557447120398,-0.0032054100605337765,0.0,4.6541379183976705e-05,0.00036157354504052797,-0.001029004241029041,0.0038221599597551997,-0.0002068576073666641,-8.696941328544824e-05,-0.012164653871396541,0.009578355760037047,0.0036153023523885354,-0.0011159736543144892
235,036640,20190916,0.07031085295016815,per_vol,1,-0.0006412717823295628,-0.005456985631305411,0.0,-0.044717395291959644,0.0,6.114338122898196e-08,-0.002701620299602568,0.00011134209721797615,-0.011687496178538674,-0.00026206053194741667,-0.0049554264750840725,0.07031085295016815,-0.05847263833690003,-0.01194955671048609,-0.004844084377866096
230,036810,20190212,0.028310566373430858,for_reg_vol,0,0.004887417218543046,3.1283977463675e-05,-0.0027442917861025995,0.0030369180587130574,0.005891074429178611,-0.020507363843036475,0.0010651873084906592,-0.014413363645349411,0.028310566373430858,-0.0007062370267865968,-0.0021230601957101906,-0.002728130868834635,-0.010462834832460216,0.027604329346644262,-0.016536423841059602
225,036810,20190405,0.06218394781061579,for_vol,1,0.004290105762577839,0.008790006919047149,0.003593851932391025,0.032291193041415436,0.009327913413067115,-0.023797123653256893,0.022926707521992686,0.0038183750123554415,0.060802905999802315,0.0013810418108134823,-0.0021230601957101906,-0.1213019175644954,0.05529959474152417,0.06218394781061579,0.0016953148166452506
224,036830,20190703,0.018772847453730312,for_reg_vol,1,-0.009355040809288425,0.012155477641108173,-0.0023833199218300954,-0.013002529026324865,-0.0001243821128865387,-0.0015572479595355787,-0.001920795493734912,-0.005939188412461202,0.018772847453730312,-0.0011695597195079893,-0.0006461087481319692,0.005169847108863088,-0.01683394643062421,0.017603287734222324,-0.006585297160593172
232,036830,20190715,0.016712380733417635,per_vol,0,-0.008774801701344983,0.008349293022186458,-0.0017596850212668123,-0.006261121968042304,-0.0001213932635935165,-0.0015593171628922864,-0.004003103805035061,-0.005055121278307852,0.004257041039199908,-0.0011380618461892171,-0.0006461087481319692,0.016712380733417635,-0.014776238648120473,0.003118979193010691,-0.005701230026439821
238,036830,20190723,0.05966076560524198,per_vol,1,-0.013126796183469364,0.009577939993102656,-0.0035185078744683295,-0.0012461777215771928,-0.00017341073686630648,-0.0017921600183929188,-0.009109495344292447,-0.006107541096677779,-0.032350270145993794,-0.0011682377284745373,-0.0006461087481319692,0.05966076560524198,-0.020034716634095874,-0.03351850787446833,-0.006753649844809749
229,036830,20191008,0.03906845614438441,per_vol,1,-0.0015682262329003334,0.002052822163467065,-0.004428497528451546,0.0015997815840901252,0.00010564432693413036,-0.0006611104724680998,-0.00907897459478101,-0.0016098402115185654,-0.02300160938038855,-0.0009828141165651224,-0.001495631681802506,0.03906845614438441,-0.013474192435912174,-0.023984423496953674,-0.0031054718933210715
237,036890,20190221,0.13282288052664354,per_vol,1,-0.0003085579574770928,-0.0014738012632328084,0.005916199626367761,-0.059918201227648786,-0.0023476559024997777,-0.002577261809447558,-0.04616537674584112,0.0014838537496663997,-0.017030780179699313,0.0001535895382973045,-0.010554888355128546,0.13282288052664354,-0.11742954363490793,-0.01687719064140201,-0.009071034605462148
224,036930,20190404,0.038785135443221624,for_vol,1,-0.0016075359074799477,0.004747248647640366,0.005749134697092167,-0.00018404526518684325,-0.00019440817426267902,-0.0018354162780575764,-0.006425314514290452,-0.0020622396319094696,0.03870830483533338,7.68306078882464e-05,-0.00097185433895003,-0.03600070467781716,-0.0007221911334949947,0.038785135443221624,-0.0030340939708595
227,036930,20190807,0.014462662438599764,sec_vol,1,0.0005070985927169475,0.014462662438599764,-0.0009598126386039089,-0.015332338494062053,-4.145163630334307e-07,-0.00021967294658956663,0.0008554166925739394,-0.00014441750088084728,0.005875914526725943,-0.00048612406474745593,-0.00026999523306182513,-0.0042883168563079025,-0.0009570561047897365,0.005389790461978487,-0.0004144127339426724
228,036930,20190808,0.01365110157723476,sec_vol,1,-0.0019226926982942652,0.01365110157723476,-0.0009598126386039089,-0.015616966154738959,-4.145163630334307e-07,-0.00021967294658956663,0.0010048083898111877,-0.0001379924972538291,-0.0026367178594375014,-0.0003683185143733549,-0.00026999523306182513,0.007476673091670293,-0.004333644220605609,-0.0030050363738108564,-0.0004079877303156542
194,037030,20190326,0.2444458784346378,per_vol,1,-0.09934471273938385,-0.03846361365528726,-0.0004735220649458784,-0.02285195670274771,-0.00013105745212323063,-0.007773355537052456,-0.006959450457951707,-0.04887127393838468,-0.01965045795170691,0.00017985012489592006,-0.00010632805995004164,0.2444458784346378,-0.17610399666944213,-0.019470607826810992,-0.04897760199833472
212,037030,20190419,0.27881748542880935,per_vol,1,-0.09934471273938385,-0.038647044129891756,-0.0004735220649458784,-0.02285195670274771,-0.00013105745212323063,-0.007773355537052456,-0.006959450457951707,-0.07761307243963364,-0.025373189009159035,0.000456203164029975,-0.00010632805995004164,0.27881748542880935,-0.17628742714404663,-0.02491698584512906,-0.07771940049958367
234,037030,20190819,0.15668551207327228,per_vol,1,-0.011736802664446294,-0.01149458784346378,0.0,-0.0007210657785179017,0.0,-0.0011086594504579517,0.0,-0.15305670274771024,0.021421149042464612,1.115736885928393e-05,0.0,0.15668551207327228,-0.02506111573688593,0.021432306411323897,-0.15305670274771024
239,037030,20190826,0.17509358867610325,per_vol,1,-0.011736802664446294,-0.011519650291423813,0.0,-0.0007210657785179017,0.0,-0.0011086594504579517,0.0,-0.1532570358034971,0.0033138218151540382,-6.419650291423813e-05,0.0,0.17509358867610325,-0.025086178184845962,0.0032496253122398003,-0.1532570358034971
240,037030,20190827,0.1797826810990841,per_vol,1,-0.011736802664446294,-0.011519650291423813,0.0,-0.0007210657785179017,0.0,-0.0011086594504579517,0.0,-0.15350641132389675,-0.0012731057452123231,8.301415487094089e-05,0.0,0.1797826810990841,-0.025086178184845962,-0.0011900915903413822,-0.15350641132389675
224,037070,20190306,0.003870142857142857,per_vol,0,-0.0012324285714285714,-3.064285714285714e-05,0.0,0.0,0.0,0.0,0.0,-0.004798285714285714,0.002010857142857143,0.00018057142857142857,-2.1428571428571428e-07,0.003870142857142857,-0.0012632857142857142,0.0021914285714285716,-0.0047985
238,037070,20190326,0.007041857142857143,for_reg_vol,0,-0.0012324285714285714,0.00014792857142857142,0.0,0.0,0.0,0.0,0.0,-0.001632857142857143,0.007041857142857143,-2.7428571428571428e-05,-2.1428571428571428e-07,-0.004296857142857143,-0.0010847142857142856,0.007014428571428572,-0.0016330714285714286
239,037070,20190327,0.0080565,for_vol,0,-0.0012324285714285714,5.071428571428571e-06,0.0,0.0,0.0,0.0,0.0,-0.004905142857142857,0.007230214285714286,0.0008262857142857143,-2.1428571428571428e-07,-0.0019237857142857142,-0.0012275714285714286,0.0080565,-0.004905357142857143
239,037070,20190527,0.008732285714285715,per_vol,1,0.0013630714285714286,0.0020103571428571427,0.0,0.0001902857142857143,0.0,0.0,0.0,-0.004255214285714286,-0.008101214285714286,6.042857142857143e-05,0.0,0.008732285714285715,0.0035637142857142855,-0.008040785714285714,-0.004255214285714286
240,037070,20190528,0.01481992857142857,per_vol,1,0.0017990714285714285,-7.021428571428572e-05,0.0,0.0001902857142857143,0.0,0.0,0.0,-0.010630714285714285,-0.006175714285714286,6.735714285714286e-05,0.0,0.01481992857142857,0.0019191428571428571,-0.006108357142857143,-0.010630714285714285
243,037070,20190628,0.00922107142857143,per_vol,0,0.00015142857142857143,0.00017664285714285715,0.0,-0.00011657142857142857,0.0,0.0,0.0,-0.0071725,-0.002383785714285714,0.0001237142857142857,0.0,0.00922107142857143,0.0002115,-0.0022600714285714286,-0.0071725
224,037070,20190703,0.011781928571428572,per_vol,1,0.00015142857142857143,-1.0071428571428572e-05,0.0,-0.00011657142857142857,0.0,0.0,0.0,-0.0049545,-0.0068868571428571425,3.4642857142857144e-05,0.0,0.011781928571428572,2.4785714285714287e-05,-0.006852214285714286,-0.0049545
246,037070,20191001,0.02952157142857143,for_reg_vol,1,0.003279357142857143,-1.0785714285714285e-05,0.0,0.009963357142857144,0.0,7.142857142857142e-08,0.0,-0.0007462142857142857,0.02952157142857143,-8.914285714285715e-05,0.0,-0.04191821428571429,0.013232,0.02943242857142857,-0.0007462142857142857
231,037230,20190115,0.0028006,for_reg_vol,1,0.0,4.8e-06,0.0,0.0,0.0,0.0,0.0,-0.00100552,0.0028006,-0.00027356,0.0,-0.00152632,4.8e-06,0.00252704,-0.00100552
236,037230,20190220,0.00210156,for_reg_vol,1,0.0,1.208e-05,0.0,0.0,0.0,0.0,0.0,-0.00109696,0.00210156,-0.00062128,0.0,-0.0003954,1.208e-05,0.00148028,-0.00109696
222,037230,20190304,0.00092908,for_reg_vol,1,0.0,-3.96e-06,0.0,0.0,0.0,0.0,0.0,-0.00130556,0.00092908,-0.00033092,0.0,0.00071136,-3.96e-06,0.00059816,-0.00130556
240,037230,20190328,0.00171184,per_vol,1,0.0,-3.96e-06,0.0,0.0,0.0,0.0,0.0,-0.00195236,0.0005046,-0.00026012,0.0,0.00171184,-3.96e-06,0.00024448,-0.00195236
241,037230,20190329,0.00313432,for_reg_vol,0,0.0,-3.96e-06,0.0,0.0,0.0,0.0,0.0,-0.00195136,0.00313432,-2.172e-05,0.0,-0.00115728,-3.96e-06,0.0031126,-0.00195136
239,037230,20191122,0.0073712,per_vol,0,0.0007746,-8.4e-06,0.0,0.00089336,0.0,4e-08,0.0,-0.00127948,-0.0082752,0.00052388,0.0,0.0073712,0.0016596,-0.00775132,-0.00127948
240,037230,20191125,0.01047248,per_vol,1,0.0007746,-1.6e-06,0.0,0.00089336,0.0,4e-08,0.0,-0.00171948,-0.01101844,0.00059904,0.0,0.01047248,0.0016664,-0.0104194,-0.00171948
228,037330,20190709,0.003933302950894383,com_vol,1,0.0003574114162014356,0.0012080893243705138,0.0,0.0023678022103224335,0.0,0.0,0.0,0.0023386350689301584,-0.0031945083741597357,-0.0003497094679275379,0.0,-0.002727720177737268,0.003933302950894383,-0.0035442178420872737,0.0023386350689301584
232,037330,20190715,0.013948228324028712,for_reg_vol,0,0.0010534806881622421,0.003615654551669135,0.0,0.005514686111427595,0.0,0.0,0.0,0.001476768827617637,0.013948228324028712,-0.00045168052865443776,0.0,-0.025157137974250884,0.010183821351258972,0.013496547795374274,0.001476768827617637
230,037370,20181210,0.04838853333333333,per_vol,1,0.0016972,-0.001836,0.0,0.0,0.0,0.0,0.0,-0.041202133333333335,-0.007158,0.0001104,0.0,0.04838853333333333,-0.0001388,-0.0070476,-0.041202133333333335
235,037370,20190121,0.03919706666666667,per_vol,1,0.0007130666666666667,-0.0018362666666666666,0.0,0.0,0.0,0.0,0.0,-0.019752,-0.0182608,-6.106666666666667e-05,0.0,0.03919706666666667,-0.0011232,-0.018321866666666665,-0.019752
231,037460,20190515,0.01734493535143085,for_reg_vol,1,0.00032593908940498805,0.0019966909737116245,0.001501072369630492,-0.001737422636190943,0.0,-0.00018438629818003555,0.002996384582388627,0.002072001960904467,0.01734493535143085,-0.00010380538023163184,0.0,-0.024211410012868435,0.004898278080764752,0.017241129971199216,0.002072001960904467
229,037460,20190610,0.015567007782339604,for_reg_vol,1,-0.0011558306268766468,0.0025507077639561246,0.00012451743366627857,-0.0008045836141920461,0.0,-0.0005110607267602181,4.234328083828666e-05,0.001428518904344629,0.015567007782339604,-0.00014339113916293891,0.0,-0.017098229058153072,0.0002460935106317789,0.015423616643176666,0.001428518904344629
240,037950,20190426,0.007782209170140205,per_vol,0,0.0,-0.00023997015915119363,0.0,0.00022648256915498295,0.0,0.0,-0.0010586514778325124,0.0033564915687760515,-0.010038414172034861,-2.8147499052671465e-05,0.0,0.007782209170140205,-0.001072139067828723,-0.010066561671087533,0.0033564915687760515
225,038060,20190107,0.01625416164308226,etcom_vol,1,0.002069843687205195,-0.001821943016688876,0.0,-0.0002578843835268735,0.0,0.0,0.0,0.01625416164308226,-0.009558114939611227,7.0435941366838e-06,0.0,-0.006693106584597161,-9.983713010554814e-06,-0.009551071345474544,0.01625416164308226
241,038060,20190828,0.00629896144002369,etcom_vol,1,-0.0005634029231973264,-0.001425069272584978,0.0,-0.0003456437591217717,0.0,2.1151934344395796e-08,0.0,0.00629896144002369,-0.005197072572286736,8.14560991602682e-05,0.0,0.001150749836072509,-0.0023340948029697316,-0.005115616473126468,0.00629896144002369
240,038160,20190625,0.01259281228192603,etcom_vol,1,0.0,-0.00048342637822749475,0.0,0.0,0.0,0.0,0.0,0.01259281228192603,0.011966678297278438,0.0001759420795533845,0.0,-0.024252006280530355,-0.00048342637822749475,0.01214262037683182,0.01259281228192603
241,038160,20190626,0.012610258199581299,etcom_vol,1,0.0,0.0004337055129099791,0.0,0.0,0.0,0.0,0.0,0.012610258199581299,0.0028547627355198883,-3.846824842986741e-05,0.0,-0.015860258199581298,0.0004337055129099791,0.002816294487090021,0.012610258199581299
241,038160,20190828,0.016770411723656665,for_vol,0,0.0,-0.00030800767620376833,0.0,0.0,0.0,8.722958827634333e-08,-0.005111217725052338,-0.006243370551290998,0.01661069434752268,0.00015971737613398464,0.0,-0.005107903000697836,-0.00541913817166783,0.016770411723656665,-0.006243370551290998
229,038290,20190211,0.025204809052333806,for_reg_vol,1,-0.02678170674210278,-0.011882225365393682,0.0014463932107496465,-0.007241867043847242,0.0,-8.675153229608675e-06,-0.0033626591230551625,0.006243092880716643,0.025204809052333806,-0.00011532296086751532,-2.347949080622348e-05,0.01652164073550212,-0.04785421970768505,0.02508948609146629,0.00621961338991042
234,038340,20190617,0.02095337100722251,per_vol,1,0.0,0.0006044241636698801,0.0,0.0,0.0,0.0,0.0,-0.019706778278081653,-0.0015078722311202442,-0.00034314466169048987,0.0,0.02095337100722251,0.0006044241636698801,-0.001851016892810734,-0.019706778278081653
232,038340,20190814,0.014832854854794355,per_vol,1,0.0,3.021969719863407e-07,0.0,0.0,0.0,3.021969719863407e-08,0.0,-0.014493850291620078,6.726904596415944e-05,-0.0004066060258076214,0.0,0.014832854854794355,3.324166691849748e-07,-0.000339336979843462,-0.014493850291620078
232,038500,20190116,0.020146911705804,per_vol,1,0.0033283344355747647,-0.002433451009249513,4.939594064662761e-05,0.015309136805238597,0.00021769423512206935,0.001203228480676621,0.00011736542563596225,-0.04861053308121501,0.010666328231973695,1.4130424657917043e-05,-8.541594865728364e-06,0.020146911705804,0.0177831627187794,0.010680458656631612,-0.04861907467608074
242,038500,20190130,0.02134121668824576,per_vol,1,0.0047538399918030496,-0.00235900779641756,8.128952932738433e-05,0.015309099546373316,0.00021769423512206935,-6.663748055552969e-05,0.00020049926879476887,-0.048491919483592126,0.009016198291681026,6.268804083571635e-06,-8.541594865728364e-06,0.02134121668824576,0.01812823569958177,0.009022467095764599,-0.04850046107845785
226,038500,20190604,0.010283120802555959,com_vol,1,-0.00037996590813826767,-0.0003111860428290656,6.692623676145943e-05,0.009315647791946496,0.0,-0.0005184012220907812,0.002110099946906117,0.002676481272762838,0.004029294782827389,5.416507540262861e-05,0.0,-0.017043061933548813,0.010283120802555959,0.004083459858230018,0.002676481272762838
235,038530,20190219,0.015875542691751086,for_vol,1,0.0,-0.0006475383206828318,0.0,-0.0003130629965444933,0.0,0.002913523730765823,0.0,-0.011248944150742787,0.015767831300392804,0.00010771139135827993,0.0,-0.006579520954546797,0.0019529224135384979,0.015875542691751086,-0.011248944150742787
224,038540,20190503,0.04252385772122614,etcom_vol,1,-0.001979232938114517,0.013402255639097744,0.00044650086755349916,-0.007438674812030075,3.573235974551764e-05,-0.005208863504916137,0.0009299089068825911,0.04252385772122614,0.008801727877385772,-0.0006574971081550029,-5.241469057258531e-06,-0.050850473539618274,0.00018238504916136494,0.00814423076923077,0.042518616252168885
228,038540,20190808,0.033983462261422785,fund_vol,1,-0.0017041823308270676,-0.036972527472527474,0.009317542654713707,-0.015740962984384037,0.0005975093984962406,-0.004752385772122615,0.033983462261422785,-0.00947062969924812,-0.006834640688259109,-0.0006441403990746096,-0.00010867914979757085,0.032329634181607864,-0.015380223395026026,-0.007478781087333719,-0.009579308849045691
229,038540,20190809,0.039713291642567955,per_vol,0,-0.0013678426836321574,-0.03714001951995373,0.007446338201272412,-0.015539799016772701,0.0005975093984962406,-0.005482901966454598,0.03415028556969346,-0.013066801619433199,-0.00851538100057837,-0.0006859998554077501,-0.00010867914979757085,0.039713291642567955,-0.017445109167148642,-0.009201380855986119,-0.01317548076923077
226,038620,20190108,0.015172980350750688,for_reg_vol,1,0.0014456748474157245,0.0003730267054672813,0.0,0.0,0.0,0.0,0.0,0.008863356596533697,0.015172980350750688,-0.00010051247714454946,0.0,-0.025754526023022844,0.001818701552883006,0.01507246787360614,0.008863356596533697
234,038680,20190418,0.017935676516329706,com_vol,0,0.0031038880248833592,0.00046506998444790045,0.0,0.0030541835147744945,0.010993654743390358,0.0,-6.283048211508553e-05,0.01731788491446345,-0.004061337480559876,-0.0017772317262830482,0.00038171073094867805,-0.029414992223950234,0.017935676516329706,-0.005838569206842924,0.017699595645412132
235,038680,20190419,0.03171203732503888,com_vol,1,0.006764292379471229,0.0004976671850699844,0.0024941213063763607,0.009546811819595645,0.011323856920684293,0.00036217729393468116,0.00034139968895800934,0.012302643856920684,-0.009311166407465007,-0.0020152410575427684,0.00038171073094867805,-0.032688273716951786,0.03171203732503888,-0.011326407465007775,0.012684354587869363
227,038680,20190605,0.051499533437013995,com_vol,1,0.01766886469673406,-0.001302457231726283,0.003046718506998445,0.01887321928460342,0.010334805598755832,-7.048211508553655e-05,0.0028781959564541213,0.015032659409020217,-0.008963856920684292,-0.0014502021772939348,7.06687402799378e-05,-0.056118133748055986,0.051499533437013995,-0.010414059097978228,0.015103328149300155
229,038680,20190904,0.0395699533437014,com_vol,1,0.014117573872472785,-0.009683608087091757,0.0013884292379471228,0.021800248833592537,0.011364354587869363,0.00015794712286158633,0.0004187869362363919,0.016507869362363918,0.007649082426127527,-0.0008003110419906687,6.220839813374805e-06,-0.06292659409020218,0.0395699533437014,0.006848771384136859,0.016514090202177294
234,038870,20181214,0.01905038325725605,per_vol,0,-0.005779519421238481,-0.008166393936784084,0.0,-0.012744810955128758,0.0,-0.0006890018086297476,0.0,-0.004900611489105159,0.013250279906984757,-2.0325553354577555e-05,0.0,0.01905038325725605,-0.02737972612178107,0.013229954353630178,-0.004900611489105159
223,038870,20190103,0.035656015847041596,per_vol,1,-0.005779519421238481,-0.00811489105158901,0.0,-0.012744810955128758,0.0,-0.0015729050038756351,0.0,-0.004468262854189992,-0.00304435449143054,6.872793041081733e-05,0.0,0.035656015847041596,-0.028212126431831883,-0.0029756265610197227,-0.004468262854189992
225,038880,20190507,0.007920900350845217,per_vol,1,-0.00027116151720881296,-0.003957434646275946,0.0,9.280622325685432e-05,0.0,0.0,0.0,-0.000488905089533877,-0.0035235546792479404,0.00022734935816450373,0.0,0.007920900350845217,-0.004135789940227904,-0.0032962053210834367,-0.000488905089533877
235,039030,20190718,0.06031306818181818,per_vol,1,0.002263474025974026,0.0056622564935064935,-0.006038392857142857,-0.008527435064935064,-1.4935064935064934e-05,-0.0024743506493506494,-0.024347077922077923,0.02043685064935065,-0.046838311688311686,0.00015186688311688313,-0.000587012987012987,0.06031306818181818,-0.034063474025974025,-0.04668644480519481,0.019849837662337663
240,039230,20190128,0.04023580196046492,per_vol,1,0.0,3.248277646292268e-06,0.0,0.0,0.0,0.0,0.0,-0.04584366106761975,0.0035174630855763058,0.0020871477439322367,0.0,0.04023580196046492,3.248277646292268e-06,0.005604610829508542,-0.04584366106761975
225,039230,20190307,0.04934505523988387,per_vol,1,0.0,0.0005462663970947558,0.0,0.0,0.0,-0.004494341864453877,0.0,-0.055870662974425805,0.008553337868784915,0.0019203453331161427,0.0,0.04934505523988387,-0.0039480754673591216,0.010473683201901058,-0.055870662974425805
226,039230,20190308,0.051602953153895535,per_vol,1,0.0,0.0005462663970947558,0.0,0.0,0.0,-0.004494341864453877,0.0,-0.055877878175215355,0.006261165355537882,0.001961835133141056,0.0,0.051602953153895535,-0.0039480754673591216,0.008223000488678939,-0.055877878175215355
227,039420,20190109,0.027406665286690127,for_vol,1,2.86069136824674e-05,0.00010565100393293314,0.0,0.0,0.0,0.0,0.0,0.0005006002897950735,0.027074435934589112,0.00033222935210101427,0.0,-0.0280415234941006,0.00013425791761540053,0.027406665286690127,0.0005006002897950735
235,039560,20190521,0.03945883957745139,per_vol,1,-0.014503441931288266,-0.0011534117945627002,-0.0032731021793611014,-0.017224978587063414,0.0005100085651746344,0.00015804333343907623,0.016561875456016242,-0.05855226342670431,0.03464438663832757,8.235256796624687e-05,0.003291691780604638,0.03945883957745139,-0.01563331535704089,0.034726739206293815,-0.055260571646099675
230,039560,20190905,0.13435329759223424,per_vol,1,-0.05676623417821908,-0.015921010056149477,-0.0038532817307997337,-0.03245284395520731,0.00025327538622593027,0.001062779557783206,-0.01273403546616756,-0.05540906639596485,0.038337436157726106,0.0007128445896646893,0.0024168384988738382,0.13435329759223424,-0.11799451194366019,0.039050280747390795,-0.052992227897091015
240,039610,20190923,0.01737041306436119,for_reg_vol,1,0.0004585014409221902,-0.0016741594620557157,0.0,-0.00041882804995196926,0.0,9.606147934678194e-08,0.0,0.012327089337175792,0.01737041306436119,-0.00021239193083573486,0.0,-0.027850720461095102,-0.001634390009606148,0.017158021133525457,0.012327089337175792
235,039670,20190618,0.048749695442484524,for_reg_vol,1,0.0,-4.83954408157135e-07,0.0,0.0,0.0,0.0,0.0,-0.08298908599369191,0.048749695442484524,-0.00258276454783639,0.0,0.03682263905345193,-4.83954408157135e-07,0.046166930894648135,-0.08298908599369191
227,039830,20190109,0.05038781009012357,per_vol,1,-0.023681965994611167,0.005033169190746075,0.0006173929201895382,-0.004604478305305212,-0.0003413546408993775,-0.006988943603084642,0.00027929016073585433,-0.002642478862770603,-0.008162222428690885,0.00046492613583573356,-0.010361144662268885,0.05038781009012357,-0.040048034934497816,-0.007697296292855152,-0.013003623525039486
232,039830,20190116,0.08039273436774133,per_vol,1,-0.024610424602805908,0.004213787977329741,-0.0017289789092260522,-0.028210443184985598,-0.0003413546408993775,-0.006988943603084642,0.00027929016073585433,-0.002761683545479885,-0.015393942209421165,0.005511102852364582,-0.010361144662268885,0.08039273436774133,-0.06774821146520486,-0.009882839357056583,-0.01312282820774877
235,039830,20190121,0.0910779522437982,per_vol,1,-0.024989222335779986,0.0033497166217597322,-0.001808882281891666,-0.03518387066802936,-0.0003413546408993775,-0.006988943603084642,-0.0019067174579578184,-0.00041865650840843633,-0.018132862584781195,0.0057039858775434354,-0.010361144662268885,0.0910779522437982,-0.078230419028152,-0.01242887670723776,-0.01077980117067732
239,039830,20190527,0.0850574189352411,per_vol,1,-0.036604199572609866,-0.0015224379819752858,0.004079717550868717,-0.03104143826070798,0.000408529220477562,-0.002343398680665242,-0.004065316361609217,0.0007480256434079718,-0.011894081575768838,0.00753832574560996,-0.010361144662268885,0.0850574189352411,-0.08144968874849019,-0.004355755830158878,-0.009613119018860913
238,039830,20191022,0.014229025364675277,per_vol,0,0.010877171792251231,0.001578556164638112,-0.0032955495679643223,-0.03002359936820589,0.0024644615813434914,-0.0017302796618043296,0.008178481835919354,-0.003642943417262845,0.0007970825977887206,0.0007165288488339682,-0.00014893617021276596,0.014229025364675277,-0.01209969339403512,0.001513611446622689,-0.003791879587475611
240,039830,20191024,0.025602712998234693,per_vol,1,0.008734553563132956,0.0013136671931617578,-0.0030722846789928457,-0.030553934776549288,0.0024644615813434914,-0.0017302796618043296,0.0055674997677227535,-0.0035165845953730374,-0.005174393756387625,0.0005135185357242405,-0.00014893617021276596,0.025602712998234693,-0.017425253182198272,-0.0046608752206633835,-0.0036655207655858033
228,039860,20191007,0.004343627581485566,per_vol,1,2.806830715399536e-05,0.00020317194690602062,0.0002955539497204579,-0.0005252728863195527,0.0,3.803293652302894e-08,0.0003373521469592667,-0.0003302019548929373,-0.0043169284600464005,-3.5408663902939945e-05,0.0,0.004343627581485566,0.0003389114973567109,-0.00435233712394934,-0.0003302019548929373
